"","lon","lat","t","temp"
"194",-149.875,-17.375,2020-04-05,29.6800003051758
"195",-149.875,-17.625,2020-04-06,29.6900005340576
"196",-149.875,-17.375,2020-04-06,29.7399997711182
"197",-149.875,-17.625,2020-04-07,29.8400001525879
"198",-149.875,-17.375,2020-04-07,29.9099998474121
"199",-149.875,-17.625,2020-04-08,29.7999992370605
"200",-149.875,-17.375,2020-04-08,29.8400001525879
"201",-149.875,-17.625,2020-04-09,29.4099998474121
"202",-149.875,-17.375,2020-04-09,29.5900001525879
"203",-149.875,-17.625,2020-04-10,29.3500003814697
"204",-149.875,-17.375,2020-04-10,29.6200008392334
"205",-149.875,-17.625,2020-04-11,29.6100006103516
"206",-149.875,-17.375,2020-04-11,29.7399997711182
"207",-149.875,-17.625,2020-04-12,30.1499996185303
"208",-149.875,-17.375,2020-04-12,30.2099990844727
"209",-149.875,-17.625,2020-04-13,29.6000003814697
"210",-149.875,-17.375,2020-04-13,29.6800003051758
"211",-149.875,-17.625,2020-04-14,29.7199993133545
"212",-149.875,-17.375,2020-04-14,30
"213",-149.875,-17.625,2020-04-15,29.9599990844727
"214",-149.875,-17.375,2020-04-15,30.1000003814697
"215",-149.875,-17.625,2020-04-16,29.4099998474121
"216",-149.875,-17.375,2020-04-16,29.5100002288818
"217",-149.875,-17.625,2020-04-17,29.2600002288818
"218",-149.875,-17.375,2020-04-17,29.2900009155273
"219",-149.875,-17.625,2020-04-18,29.3899993896484
"220",-149.875,-17.375,2020-04-18,29.3799991607666
"221",-149.875,-17.625,2020-04-19,29.4799995422363
"222",-149.875,-17.375,2020-04-19,29.5200004577637
"223",-149.875,-17.625,2020-04-20,29.6299991607666
"224",-149.875,-17.375,2020-04-20,29.75
"225",-149.875,-17.625,2020-04-21,29.4899997711182
"226",-149.875,-17.375,2020-04-21,29.5400009155273
"227",-149.875,-17.625,2020-04-22,29.3999996185303
"228",-149.875,-17.375,2020-04-22,29.4400005340576
"229",-149.875,-17.625,2020-04-23,29.3999996185303
"230",-149.875,-17.375,2020-04-23,29.4699993133545
"231",-149.875,-17.625,2020-04-24,29.1399993896484
"232",-149.875,-17.375,2020-04-24,29.2299995422363
"233",-149.875,-17.625,2020-04-25,29.0499992370605
"234",-149.875,-17.375,2020-04-25,29.2099990844727
"235",-149.875,-17.625,2020-04-26,29.2800006866455
"236",-149.875,-17.375,2020-04-26,29.4099998474121
"237",-149.875,-17.625,2020-04-27,29.4099998474121
"238",-149.875,-17.375,2020-04-27,29.5400009155273
"239",-149.875,-17.625,2020-04-28,29.4099998474121
"240",-149.875,-17.375,2020-04-28,29.5200004577637
"241",-149.875,-17.625,2020-04-29,29.1000003814697
"242",-149.875,-17.375,2020-04-29,29.1700000762939
"243",-149.875,-17.625,2020-04-30,29.1599998474121
"244",-149.875,-17.375,2020-04-30,29.2199993133545
"245",-149.875,-17.625,2021-03-01,29.3400001525879
"246",-149.875,-17.375,2021-03-01,29.2800006866455
"247",-149.875,-17.625,2021-03-02,29.3600006103516
"248",-149.875,-17.375,2021-03-02,29.3500003814697
"249",-149.875,-17.625,2021-03-03,29.2700004577637
"250",-149.875,-17.375,2021-03-03,29.2999992370605
"251",-149.875,-17.625,2021-03-04,29.4300003051758
"252",-149.875,-17.375,2021-03-04,29.5699996948242
"253",-149.875,-17.625,2021-03-05,29.7399997711182
"254",-149.875,-17.375,2021-03-05,29.8500003814697
"255",-149.875,-17.625,2021-03-06,29.6700000762939
"256",-149.875,-17.375,2021-03-06,29.7199993133545
"257",-149.875,-17.625,2021-03-07,29.5300006866455
"258",-149.875,-17.375,2021-03-07,29.5699996948242
"259",-149.875,-17.625,2021-03-08,29.4500007629395
"260",-149.875,-17.375,2021-03-08,29.5200004577637
"261",-149.875,-17.625,2021-03-09,28.9599990844727
"262",-149.875,-17.375,2021-03-09,29.0499992370605
"263",-149.875,-17.625,2021-03-10,28.7700004577637
"264",-149.875,-17.375,2021-03-10,28.8299999237061
"265",-149.875,-17.625,2021-03-11,28.8099994659424
"266",-149.875,-17.375,2021-03-11,28.8400001525879
"267",-149.875,-17.625,2021-03-12,28.8600006103516
"268",-149.875,-17.375,2021-03-12,28.8700008392334
"269",-149.875,-17.625,2021-03-13,29.3899993896484
"270",-149.875,-17.375,2021-03-13,29.3500003814697
"271",-149.875,-17.625,2021-03-14,29.1399993896484
"272",-149.875,-17.375,2021-03-14,29.1700000762939
"273",-149.875,-17.625,2021-03-15,29.2600002288818
"274",-149.875,-17.375,2021-03-15,29.2800006866455
"275",-149.875,-17.625,2021-03-16,29.3500003814697
"276",-149.875,-17.375,2021-03-16,29.3600006103516
"277",-149.875,-17.625,2021-03-17,28.75
"278",-149.875,-17.375,2021-03-17,28.9099998474121
"279",-149.875,-17.625,2021-03-18,28.6800003051758
"280",-149.875,-17.375,2021-03-18,28.7999992370605
"281",-149.875,-17.625,2021-03-19,28.6700000762939
"282",-149.875,-17.375,2021-03-19,28.7099990844727
"283",-149.875,-17.625,2021-03-20,28.9200000762939
"284",-149.875,-17.375,2021-03-20,28.9799995422363
"285",-149.875,-17.625,2021-03-21,29.1800003051758
"286",-149.875,-17.375,2021-03-21,29.2099990844727
"287",-149.875,-17.625,2021-03-22,29.1299991607666
"288",-149.875,-17.375,2021-03-22,29.1399993896484
"289",-149.875,-17.625,2021-03-24,29.0499992370605
"290",-149.875,-17.375,2021-03-24,29.0599994659424
"291",-149.875,-17.625,2021-03-25,28.9099998474121
"292",-149.875,-17.375,2021-03-25,28.9500007629395
"293",-149.875,-17.625,2021-03-26,28.8099994659424
"294",-149.875,-17.375,2021-03-26,28.8299999237061
"295",-149.875,-17.625,2021-03-27,28.8099994659424
"296",-149.875,-17.375,2021-03-27,28.7999992370605
"297",-149.875,-17.625,2021-03-28,28.8899993896484
"298",-149.875,-17.375,2021-03-28,28.8500003814697
"299",-149.875,-17.625,2021-03-29,28.9099998474121
"300",-149.875,-17.375,2021-03-29,28.8899993896484
"301",-149.875,-17.625,2021-03-30,28.8899993896484
"302",-149.875,-17.375,2021-03-30,28.8899993896484
"303",-149.875,-17.625,2021-03-31,29.0599994659424
"304",-149.875,-17.375,2021-03-31,28.9899997711182
"305",-149.875,-17.625,2021-04-01,28.9899997711182
"306",-149.875,-17.375,2021-04-01,28.9200000762939
"307",-149.875,-17.625,2021-04-02,28.8600006103516
"308",-149.875,-17.375,2021-04-02,28.8500003814697
"309",-149.875,-17.625,2021-04-03,28.7399997711182
"310",-149.875,-17.375,2021-04-03,28.8500003814697
"311",-149.875,-17.625,2021-04-04,28.7999992370605
"312",-149.875,-17.375,2021-04-04,28.9099998474121
"313",-149.875,-17.625,2021-04-05,28.7099990844727
"314",-149.875,-17.375,2021-04-05,28.7900009155273
"315",-149.875,-17.625,2021-04-06,28.7000007629395
"316",-149.875,-17.375,2021-04-06,28.7700004577637
"317",-149.875,-17.625,2021-04-07,28.7299995422363
"318",-149.875,-17.375,2021-04-07,28.8099994659424
"319",-149.875,-17.625,2021-04-08,28.6900005340576
"320",-149.875,-17.375,2021-04-08,28.7700004577637
"321",-149.875,-17.625,2021-04-09,28.6100006103516
"322",-149.875,-17.375,2021-04-09,28.7099990844727
"323",-149.875,-17.625,2021-04-10,28.5499992370605
"324",-149.875,-17.375,2021-04-10,28.6800003051758
"325",-149.875,-17.625,2021-04-11,28.6200008392334
"326",-149.875,-17.375,2021-04-11,28.7800006866455
"327",-149.875,-17.625,2021-04-12,28.6299991607666
"328",-149.875,-17.375,2021-04-12,28.7900009155273
"329",-149.875,-17.625,2021-04-13,28.6000003814697
"330",-149.875,-17.375,2021-04-13,28.7299995422363
"331",-149.875,-17.625,2021-04-14,28.5900001525879
"332",-149.875,-17.375,2021-04-14,28.7399997711182
"333",-149.875,-17.625,2021-04-15,28.5300006866455
"334",-149.875,-17.375,2021-04-15,28.6499996185303
"335",-149.875,-17.625,2021-04-16,28.5499992370605
"336",-149.875,-17.375,2021-04-16,28.6200008392334
"337",-149.875,-17.625,2021-04-17,28.6599998474121
"338",-149.875,-17.375,2021-04-17,28.6700000762939
"339",-149.875,-17.625,2021-04-18,28.8500003814697
"340",-149.875,-17.375,2021-04-18,28.8400001525879
"341",-149.875,-17.625,2021-04-19,28.9599990844727
"342",-149.875,-17.375,2021-04-19,28.9200000762939
"343",-149.875,-17.625,2021-04-20,28.8199996948242
"344",-149.875,-17.375,2021-04-20,28.9099998474121
"345",-149.875,-17.625,2021-04-21,28.6200008392334
"346",-149.875,-17.375,2021-04-21,28.6499996185303
"347",-149.875,-17.625,2021-04-22,28.6000003814697
"348",-149.875,-17.375,2021-04-22,28.6399993896484
"349",-149.875,-17.625,2021-04-23,28.7000007629395
"350",-149.875,-17.375,2021-04-23,28.7399997711182
"351",-149.875,-17.625,2021-04-24,28.7299995422363
"352",-149.875,-17.375,2021-04-24,28.7700004577637
"353",-149.875,-17.625,2021-04-25,28.4599990844727
"354",-149.875,-17.375,2021-04-25,28.5599994659424
"355",-149.875,-17.625,2021-04-26,28.3999996185303
"356",-149.875,-17.375,2021-04-26,28.5400009155273
"357",-149.875,-17.625,2021-04-27,28.5200004577637
"358",-149.875,-17.375,2021-04-27,28.6200008392334
"359",-149.875,-17.625,2021-04-28,28.6900005340576
"360",-149.875,-17.375,2021-04-28,28.7299995422363
"361",-149.875,-17.625,2021-04-29,28.7299995422363
"362",-149.875,-17.375,2021-04-29,28.75
"363",-149.875,-17.625,2021-04-30,28.7099990844727
"364",-149.875,-17.375,2021-04-30,28.7399997711182
