#,Date-Time (French Polynesia Standard Time),Ch: 1 - Temperature   (°C ),Ch: 2 - Light   (lux)
58,10/25/2022 18:28:08,33.80,3.98
59,10/25/2022 18:38:08,33.97,3.98
60,10/25/2022 18:48:08,33.97,3.98
61,10/25/2022 18:58:08,34.10,4.19
62,10/25/2022 19:08:08,34.49,43.66
63,10/25/2022 19:18:08,34.57,3.98
64,10/25/2022 19:28:08,34.53,3.98
65,10/25/2022 19:38:08,34.49,31.03
66,10/25/2022 19:48:08,34.45,0.00
67,10/25/2022 19:58:08,34.92,0.00
68,10/25/2022 20:08:08,34.27,0.00
69,10/25/2022 20:18:08,34.62,0.00
70,10/25/2022 20:28:08,34.57,0.00
71,10/25/2022 20:38:08,34.62,0.00
72,10/25/2022 20:48:08,34.66,4.40
73,10/25/2022 20:58:08,34.49,6.08
74,10/25/2022 21:08:08,34.75,3.98
75,10/25/2022 21:18:08,34.45,3.14
76,10/25/2022 21:28:08,34.75,2.93
77,10/25/2022 21:38:08,34.57,2.93
78,10/25/2022 21:48:08,34.75,2.93
79,10/25/2022 21:58:08,34.57,2.93
80,10/25/2022 22:08:08,34.45,2.93
81,10/25/2022 22:18:08,34.83,2.93
82,10/25/2022 22:28:08,34.40,2.93
83,10/25/2022 22:38:08,34.75,2.93
84,10/25/2022 22:48:08,34.27,2.93
85,10/25/2022 22:58:08,34.75,2.93
86,10/25/2022 23:08:08,34.49,2.93
87,10/25/2022 23:18:08,34.75,2.93
88,10/25/2022 23:28:08,34.36,2.93
89,10/25/2022 23:38:08,34.75,2.93
90,10/25/2022 23:48:08,34.57,2.93
91,10/25/2022 23:58:08,34.23,2.93
92,10/26/2022 00:08:08,34.49,2.93
93,10/26/2022 00:18:08,34.36,3.14
94,10/26/2022 00:28:08,34.49,2.93
95,10/26/2022 00:38:08,34.15,2.93
96,10/26/2022 00:48:08,34.23,2.93
97,10/26/2022 00:58:08,34.27,2.93
98,10/26/2022 01:08:08,33.67,3.14
99,10/26/2022 01:18:08,33.97,0.00
100,10/26/2022 01:28:08,33.72,0.00
101,10/26/2022 01:38:08,33.93,0.00
102,10/26/2022 01:48:08,33.97,0.00
103,10/26/2022 01:58:08,33.72,0.00
104,10/26/2022 02:08:08,33.93,0.00
105,10/26/2022 02:18:08,33.97,0.00
106,10/26/2022 02:28:08,33.72,0.00
107,10/26/2022 02:38:08,33.89,0.00
108,10/26/2022 02:48:08,33.97,0.00
109,10/26/2022 02:58:08,33.76,0.00
110,10/26/2022 03:08:08,33.80,0.00
111,10/26/2022 03:18:08,34.02,0.00
112,10/26/2022 03:28:08,33.80,0.00
113,10/26/2022 03:38:08,33.80,0.00
114,10/26/2022 03:48:08,34.06,0.00
115,10/26/2022 03:58:08,33.93,2.93
116,10/26/2022 04:08:08,34.49,2.93
117,10/26/2022 04:18:08,34.19,2.72
118,10/26/2022 04:28:08,33.93,2.72
119,10/26/2022 04:38:08,34.36,2.72
120,10/26/2022 04:48:08,33.80,2.72
121,10/26/2022 04:58:08,34.23,2.72
122,10/26/2022 05:08:08,34.70,4.82
123,10/26/2022 05:18:08,34.02,21.43
124,10/26/2022 05:28:08,34.02,76.62
125,10/26/2022 05:38:08,33.76,185.52
126,10/26/2022 05:48:08,33.97,263.12
127,10/26/2022 05:58:08,33.97,522.88
128,10/26/2022 06:08:08,33.85,800.64
129,10/26/2022 06:18:08,33.93,1028.16
130,10/26/2022 06:28:08,33.93,1287.36
131,10/26/2022 06:38:08,34.06,1707.52
132,10/26/2022 06:48:08,33.89,2537.60
133,10/26/2022 06:58:08,33.97,3504.64
134,10/26/2022 07:08:08,34.23,3104.00
135,10/26/2022 07:18:08,33.89,2648.32
136,10/26/2022 07:28:08,34.23,3038.72
137,10/26/2022 07:38:08,34.23,3367.68
138,10/26/2022 07:48:08,34.06,3448.32
139,10/26/2022 07:58:08,34.23,3438.08
140,10/26/2022 08:08:08,34.27,2886.40
141,10/26/2022 08:18:08,34.10,2915.84
142,10/26/2022 08:28:08,34.32,2510.72
143,10/26/2022 08:38:08,34.15,2977.28
144,10/26/2022 08:48:08,34.15,3649.28
145,10/26/2022 08:58:08,34.32,4112.64
146,10/26/2022 09:08:08,34.19,6210.56
147,10/26/2022 09:18:08,34.23,5475.84
148,10/26/2022 09:28:08,34.10,2044.16
149,10/26/2022 09:38:08,33.89,2059.52
150,10/26/2022 09:48:08,34.15,1871.36
151,10/26/2022 09:58:08,34.02,2295.68
152,10/26/2022 10:08:08,33.85,1985.92
153,10/26/2022 10:18:08,34.23,3052.80
154,10/26/2022 10:28:08,34.02,2731.52
155,10/26/2022 10:38:08,34.32,5141.76
156,10/26/2022 10:48:08,34.45,6010.88
157,10/26/2022 10:58:08,34.32,9131.52
158,10/26/2022 11:08:08,34.66,9459.20
159,10/26/2022 11:18:08,34.53,7459.84
160,10/26/2022 11:28:08,34.40,6149.12
161,10/26/2022 11:38:08,34.32,5696.00
162,10/26/2022 11:48:08,34.49,8424.96
163,10/26/2022 11:58:08,34.57,6740.48
164,10/26/2022 12:08:08,34.27,2421.76
165,10/26/2022 12:18:08,34.45,8614.40
166,10/26/2022 12:28:08,34.40,7306.24
167,10/26/2022 12:38:08,34.49,7546.88
168,10/26/2022 12:48:08,34.49,6246.40
169,10/26/2022 12:58:08,34.32,7418.88
170,10/26/2022 13:08:08,34.36,7124.48
171,10/26/2022 13:18:08,34.40,6366.72
172,10/26/2022 13:28:08,34.32,5544.96
173,10/26/2022 13:38:08,34.19,4396.80
174,10/26/2022 13:48:08,34.15,3837.44
175,10/26/2022 13:58:08,34.27,4317.44
176,10/26/2022 14:08:08,34.32,5278.72
177,10/26/2022 14:18:08,34.19,5309.44
178,10/26/2022 14:28:08,34.19,4766.72
179,10/26/2022 14:38:08,34.32,4317.44
180,10/26/2022 14:48:08,34.36,4793.60
181,10/26/2022 14:58:08,34.79,5624.32
182,10/26/2022 15:08:08,34.66,5480.96
183,10/26/2022 15:18:08,34.62,4065.28
184,10/26/2022 15:28:08,34.66,3132.16
185,10/26/2022 15:38:08,34.32,3270.40
186,10/26/2022 15:48:08,34.66,4437.76
187,10/26/2022 15:58:08,34.57,2114.56
188,10/26/2022 16:08:08,34.27,752.00
189,10/26/2022 16:18:08,34.32,1618.56
190,10/26/2022 16:28:08,34.32,1244.48
191,10/26/2022 16:38:08,34.32,934.08
192,10/26/2022 16:48:08,34.02,681.28
193,10/26/2022 16:58:08,34.19,672.96
194,10/26/2022 17:08:08,34.19,685.44
195,10/26/2022 17:18:08,33.93,498.56
196,10/26/2022 17:28:08,34.19,646.08
197,10/26/2022 17:38:08,34.23,526.24
198,10/26/2022 17:48:08,34.45,280.88
199,10/26/2022 17:58:08,34.15,104.60
200,10/26/2022 18:08:08,34.19,22.06
201,10/26/2022 18:18:08,34.27,1.25
202,10/26/2022 18:28:08,34.19,0.00
203,10/26/2022 18:38:08,34.36,3.77
204,10/26/2022 18:48:08,34.36,0.00
205,10/26/2022 18:58:08,33.93,0.00
206,10/26/2022 19:08:08,34.02,0.00
207,10/26/2022 19:18:08,34.10,0.00
208,10/26/2022 19:28:08,33.80,0.00
209,10/26/2022 19:38:08,33.85,0.00
210,10/26/2022 19:48:08,34.02,0.00
211,10/26/2022 19:58:08,34.02,0.00
212,10/26/2022 20:08:08,33.76,0.00
213,10/26/2022 20:18:08,33.80,0.00
214,10/26/2022 20:28:08,34.23,0.00
215,10/26/2022 20:38:08,34.66,0.00
216,10/26/2022 20:48:08,34.45,0.00
217,10/26/2022 20:58:08,34.27,0.00
218,10/26/2022 21:08:08,34.02,0.00
219,10/26/2022 21:18:08,33.93,0.00
220,10/26/2022 21:28:08,34.06,0.00
221,10/26/2022 21:38:08,33.93,0.00
222,10/26/2022 21:48:08,33.85,2.93
223,10/26/2022 21:58:08,34.45,3.14
224,10/26/2022 22:08:08,34.15,2.72
225,10/26/2022 22:18:08,34.45,2.72
226,10/26/2022 22:28:08,34.15,2.72
227,10/26/2022 22:38:08,34.49,3.14
228,10/26/2022 22:48:08,33.93,2.93
229,10/26/2022 22:58:08,34.15,2.93
230,10/26/2022 23:08:08,33.97,0.00
231,10/26/2022 23:18:08,33.80,0.00
232,10/26/2022 23:28:08,33.97,0.00
233,10/26/2022 23:38:08,34.10,0.00
234,10/26/2022 23:48:08,33.89,0.00
235,10/26/2022 23:58:08,33.85,0.00
236,10/27/2022 00:08:08,34.19,0.00
237,10/27/2022 00:18:08,34.62,0.00
238,10/27/2022 00:28:08,34.02,0.00
239,10/27/2022 00:38:08,34.02,0.00
240,10/27/2022 00:48:08,33.76,0.00
241,10/27/2022 00:58:08,33.80,0.00
242,10/27/2022 01:08:08,33.93,0.00
243,10/27/2022 01:18:08,33.97,0.00
244,10/27/2022 01:28:08,33.80,0.00
245,10/27/2022 01:38:08,33.80,0.00
246,10/27/2022 01:48:08,34.06,0.00
247,10/27/2022 01:58:08,34.10,0.00
248,10/27/2022 02:08:08,33.93,0.00
249,10/27/2022 02:18:08,34.15,0.00
250,10/27/2022 02:28:08,34.15,0.00
251,10/27/2022 02:38:08,33.97,0.00
252,10/27/2022 02:48:08,34.23,0.00
253,10/27/2022 02:58:08,34.15,0.00
254,10/27/2022 03:08:08,33.93,0.00
255,10/27/2022 03:18:08,34.19,0.00
256,10/27/2022 03:28:08,34.06,0.00
257,10/27/2022 03:38:08,33.93,0.00
258,10/27/2022 03:48:08,34.19,0.00
259,10/27/2022 03:58:08,34.06,0.00
260,10/27/2022 04:08:08,33.89,0.00
261,10/27/2022 04:18:08,34.19,0.00
262,10/27/2022 04:28:08,34.02,0.00
263,10/27/2022 04:38:08,33.89,0.00
264,10/27/2022 04:48:08,34.15,0.00
265,10/27/2022 04:58:08,34.15,0.00
266,10/27/2022 05:08:08,33.89,2.72
267,10/27/2022 05:18:08,34.06,28.56
268,10/27/2022 05:28:08,34.10,96.00
269,10/27/2022 05:38:08,33.93,229.36
270,10/27/2022 05:48:08,34.15,426.56
271,10/27/2022 05:58:08,33.93,679.68
272,10/27/2022 06:08:08,33.97,1021.44
273,10/27/2022 06:18:08,34.06,1068.48
274,10/27/2022 06:28:08,33.85,1335.68
275,10/27/2022 06:38:08,34.06,2272.64
276,10/27/2022 06:48:08,34.19,3220.48
277,10/27/2022 06:58:08,33.85,1826.56
278,10/27/2022 07:08:08,34.06,2106.24
279,10/27/2022 07:18:08,34.23,4769.28
280,10/27/2022 07:28:08,34.02,5916.16
281,10/27/2022 07:38:08,34.36,5813.76
282,10/27/2022 07:48:08,34.27,5852.16
283,10/27/2022 07:58:08,34.15,4702.72
284,10/27/2022 08:08:08,34.27,4538.88
285,10/27/2022 08:18:08,34.06,5199.36
286,10/27/2022 08:28:08,34.32,5273.60
287,10/27/2022 08:38:08,34.19,5281.28
288,10/27/2022 08:48:08,34.36,12897.28
289,10/27/2022 08:58:08,34.45,5547.52
290,10/27/2022 09:08:08,33.85,3411.20
291,10/27/2022 09:18:08,34.23,3937.28
292,10/27/2022 09:28:08,34.02,5777.92
293,10/27/2022 09:38:08,34.40,8747.52
294,10/27/2022 09:48:08,34.27,8896.00
295,10/27/2022 09:58:08,34.32,8862.72
296,10/27/2022 10:08:08,34.45,8747.52
297,10/27/2022 10:18:08,34.19,7956.48
298,10/27/2022 10:28:08,34.36,7728.64
299,10/27/2022 10:38:08,34.10,7889.92
300,10/27/2022 10:48:08,34.23,6026.24
301,10/27/2022 10:58:08,34.57,10365.44
302,10/27/2022 11:08:08,34.62,13378.56
303,10/27/2022 11:18:08,34.79,13491.20
304,10/27/2022 11:28:08,34.66,16865.28
305,10/27/2022 11:38:08,34.79,15790.08
306,10/27/2022 11:48:08,34.70,14172.16
307,10/27/2022 11:58:08,34.66,16051.20
308,10/27/2022 12:08:08,34.62,10731.52
309,10/27/2022 12:18:08,34.62,13603.84
310,10/27/2022 12:28:08,34.36,10664.96
311,10/27/2022 12:38:08,34.79,15237.12
312,10/27/2022 12:48:08,34.45,8875.52
313,10/27/2022 12:58:08,34.40,11115.52
314,10/27/2022 13:08:08,34.62,11576.32
315,10/27/2022 13:18:08,34.49,14853.12
316,10/27/2022 13:28:08,34.62,13926.40
317,10/27/2022 13:38:08,34.75,13260.80
318,10/27/2022 13:48:08,34.57,12892.16
319,10/27/2022 13:58:08,34.53,12441.60
320,10/27/2022 14:08:08,34.66,12175.36
321,10/27/2022 14:18:08,34.45,11857.92
322,10/27/2022 14:28:08,34.49,11217.92
323,10/27/2022 14:38:08,34.66,11289.60
324,10/27/2022 14:48:08,34.36,10941.44
325,10/27/2022 14:58:08,34.10,3595.52
326,10/27/2022 15:08:08,34.15,3632.64
327,10/27/2022 15:18:08,33.93,3330.56
328,10/27/2022 15:28:08,34.02,2919.68
329,10/27/2022 15:38:08,34.15,2601.60
330,10/27/2022 15:48:08,33.93,2693.12
331,10/27/2022 15:58:08,33.97,2618.24
332,10/27/2022 16:08:08,34.15,2968.32
333,10/27/2022 16:18:08,33.97,2758.40
334,10/27/2022 16:28:08,33.97,3048.96
335,10/27/2022 16:38:08,34.10,2160.00
336,10/27/2022 16:48:08,34.02,1576.96
337,10/27/2022 16:58:08,33.85,1311.36
338,10/27/2022 17:08:08,33.97,1296.32
339,10/27/2022 17:18:08,33.97,1220.16
340,10/27/2022 17:28:08,33.76,970.24
341,10/27/2022 17:38:08,34.10,679.04
342,10/27/2022 17:48:08,33.63,399.20
343,10/27/2022 17:58:08,33.03,171.28
344,10/27/2022 18:08:08,32.52,39.94
