"Bleaching.Score","SP.Time.ID","ColonyID","treatment","genotype","tank.num","ExperimentalDay","Period","Photo_date","Photo_ID","Red_standard","Green_standard","Blue_standard","Red_coral","Green_coral","Blue_coral","Tech","Notes","Red.Norm.Coral","Green.Norm.Coral","Blue.Norm.Coral"
"17",2.45229407654239,"ACR-17_20220319_hot","ACR-17","hot",5,4,"TP1","Initial","20220319","IMG_3339",82.832,51.055,119.283,49.259,89.029,52.152,"Emma","Alternate photo is 3340",0.594685628742515,1.74378611301538,0.43721234375393
"18",4.75057478364804,"ACR-18_20220319_hot","ACR-18","hot",6,22,"TP1","Initial","20220319","IMG_3344",130.348,80.23,184.206,95.491,122.919,67.766,"Emma","Alternate photo is 3342",0.732585079939853,1.53208276205908,0.367881610805294
"19",0.711852688365267,"ACR-19_20220319_hot","ACR-19","hot",7,16,"TP1","Initial","20220319","IMG_3550",51.828,43.55,112.87,39.793,82.395,50.712,"Emma","Alternate photo is 3352",0.767789611792853,1.89196326061998,0.449295649862674
"20",-10.576973340292,"ACR-20_20220319_hot","ACR-20","hot",8,2,"TP1","Initial","20220319","IMG_3357",98.449,35.867,45.192,56.566,93.207,52.473,"Emma","Alternate photo is 3354",0.574571605602901,2.59868402710012,1.16111258629846
"21",0.474702277665634,"ACR-21_20220319_hot","ACR-21","hot",9,15,"TP1","Initial","20220319","IMG_3359",93.523,61.727,136.686,75.042,116.303,70.6,"Emma","Alternate photo is 3358",0.80239085572533,1.88415118181671,0.516512298260246
"22",4.14358221369504,"ACR-22_20220319_hot","ACR-22","hot",10,12,"TP1","Initial","20220319","IMG_3362",140.444,99.588,197.535,107.437,152.503,100.44,"Emma","Alternate photo is 3361",0.764981060066646,1.53133911716271,0.508466853975245
"23",4.95315795418822,"ACR-23_20220319_hot","ACR-23","hot",11,23,"TP1","Initial","20220319","IMG_3363",88.898,59.89,137.645,65.139,88.11,44.051,"Emma","Alternate photo is 3364",0.73273864428896,1.47119719485724,0.32003341930328
"24",3.62470147352231,"ACR-24_20220319_hot","ACR-24","hot",12,6,"TP1","Initial","20220319","IMG_3366",90.642,52.64,124.417,37.572,68.62,40.087,"Emma","Standard ruler in the dark; outlined parts of the coral in the same shade as the standard. If this is an outlier then process IMG_3365",0.414509829880188,1.30357142857143,0.322198734899572
"25",4.67676358183342,"ACR-1_20220323_ambient","ACR-1","ambient",1,17,"TP2","Acclimation","20220323","IMG_3760",236.793,109.455,206.946,177.338,155.896,98.606,"Emma","Tank photo = IMG_3759",0.748915719636982,1.42429308848385,0.476481787519449
"26",4.30707440482673,"ACR-2_20220323_ambient","ACR-2","ambient",2,14,"TP2","Acclimation","20220323","IMG_3752",209.801,83.695,165.421,159.057,131.905,72.499,"Emma","Tank photo = IMG_3751",0.758132706707785,1.57602007288368,0.438269627193645
"27",5.09583316754542,"ACR-3_20220323_ambient","ACR-3","ambient",3,7,"TP2","Acclimation","20220323","IMG_3737",211.576,91.294,158.562,149.039,123.867,53.402,"Emma","Tank photo = IMG_3736",0.704422996937271,1.35679234122724,0.336789394684729
"28",-2.72050128046416,"ACR-4_20220323_ambient","ACR-4","ambient",4,24,"TP2","Acclimation","20220323","IMG_3775",215.586,80.683,157.663,186.862,165.579,100.049,"Emma","Tank photo = IMG_3774",0.866763147885299,2.0522166999244,0.63457501125819
"29",4.1966934864634,"ACR-5_20220323_ambient","ACR-5","ambient",5,13,"TP2","Acclimation","20220323","IMG_3750",235.712,122.096,213.98,160.674,137.259,77.818,"Emma","Tank photo = IMG_3749; Hard to tell what light plane this was in",0.681653882704317,1.12418916262613,0.3636695018226
"30",3.87235033056749,"ACR-6_20220323_ambient","ACR-6","ambient",6,9,"TP2","Acclimation","20220323","IMG_3741",246.659,119.657,215.604,153.311,129.215,68.21,"Emma","Tank photo = IMG_3740",0.621550399539445,1.07987831886141,0.316367043283056
"31",3.44018286572485,"ACR-7_20220323_ambient","ACR-7","ambient",7,3,"TP2","Acclimation","20220323","IMG_3726",250.638,128.153,222.398,156.254,130.199,75.21,"Emma","Tank photo = IMG_3725",0.623425019350617,1.01596529148752,0.338177501596237
"32",4.05118172505573,"ACR-8_20220323_ambient","ACR-8","ambient",8,19,"TP2","Acclimation","20220323","IMG_3765",211.611,81.779,150.875,161.574,133.047,58.333,"Emma","Tank photo = IMG_3764",0.763542537958802,1.62690910869539,0.386631317315659
"33",4.98889760138012,"ACR-9_20220323_ambient","ACR-9","ambient",9,21,"TP2","Acclimation","20220323","IMG_3768",207.805,87.049,169.13,147.611,127.979,63.841,"Emma","Tank photo = IMG_3769",0.710334207550348,1.47019494767315,0.377467037190327
"34",4.89923550476169,"ACR-10_20220323_ambient","ACR-10","ambient",10,5,"TP2","Acclimation","20220323","IMG_3733",216.471,103.413,176.864,169.155,145.595,70.979,"Emma","Tank photo = IMG_3731",0.781421067949056,1.40789842669684,0.401319658042338
"35",4.83268653586517,"ACR-11_20220323_ambient","ACR-11","ambient",11,1,"TP2","Acclimation","20220323","IMG_3722",227.283,101.623,207.734,148.856,127.305,70.917,"Emma","Tank photo = IMG_3721",0.654936796856782,1.25271838068154,0.341383692606891
"36",3.7242211223862,"ACR-12_20220323_ambient","ACR-12","ambient",12,11,"TP2","Acclimation","20220323","IMG_3746",202.411,79.037,161.747,158.586,131.05,62.45,"Emma","Tank photo = IMG_3745",0.783485087272925,1.65808418841808,0.386096805504893
"37",4.88198840131647,"ACR-13_20220323_hot","ACR-13","hot",1,10,"TP2","Acclimation","20220323","IMG_3744",241.09,115.928,214.906,177.195,151.458,88.96,"Emma","Tank photo = IMG_3742",0.734974490854038,1.30648333448347,0.413948423962104
"38",2.8371430185363,"ACR-14_20220323_hot","ACR-14","hot",2,8,"TP2","Acclimation","20220323","IMG_3739",209.768,82.172,148.73,164.952,141.511,68.512,"Emma","Tank photo = IMG_3738",0.786354448724305,1.72213162634474,0.46064680965508
"39",3.86736544015527,"ACR-15_20220323_hot","ACR-15","hot",3,20,"TP2","Acclimation","20220323","IMG_3767",211.434,86.581,167.286,163.562,141.233,72.933,"Emma","Tank photo = IMG_3766",0.773584191757239,1.63122394058743,0.435977906100929
"40",4.56286573544225,"ACR-16_20220323_hot","ACR-16","hot",4,18,"TP2","Acclimation","20220323","IMG_3762",252.669,112.22,202.301,170.251,149.789,100.075,"Emma","Tank photo = IMG_3761",0.673810400167808,1.33477989663162,0.494683664440611
"41",2.45482191966117,"ACR-17_20220323_hot","ACR-17","hot",5,4,"TP2","Acclimation","20220323","IMG_3730",141.102,88.04,152.469,153.683,126.748,52.998,"Emma","Tank photo = IMG_3729",1.08916244985897,1.43966378918673,0.34759852822541
"42",4.66449780374366,"ACR-18_20220323_hot","ACR-18","hot",6,22,"TP2","Acclimation","20220323","IMG_3771",231.98,106.523,181.413,152.804,131.899,75.268,"Emma","Tank photo = IMG_3770",0.658694715061643,1.23822085371234,0.414898601533517
"43",5.03528786776362,"ACR-19_20220323_hot","ACR-19","hot",7,16,"TP2","Acclimation","20220323","IMG_3758",223.241,93.26,194.065,155.862,134.204,75.421,"Emma","Tank photo = IMG_3757",0.698178202032781,1.43903066695261,0.388637827532012
"44",4.98874015971129,"ACR-20_20220323_hot","ACR-20","hot",8,2,"TP2","Acclimation","20220323","IMG_3724",232.53,104.593,186.153,174.193,148.397,75.445,"Emma","Tank photo = IMG_3723",0.749120543585774,1.41880431768856,0.405284900055331
"45",4.11569475014323,"ACR-21_20220323_hot","ACR-21","hot",9,15,"TP2","Acclimation","20220323","IMG_3754",244.385,119.82,206.165,159.449,133.293,62.376,"Emma","Tank photo = IMG_3753",0.652450027620353,1.11244366549825,0.302553779739529
"46",1.5509099083795,"ACR-22_20220323_hot","ACR-22","hot",10,12,"TP2","Acclimation","20220323","IMG_3748",222.718,88.871,191.481,184.558,159.579,99.112,"Emma","Tank photo = IMG_3747",0.828662254510188,1.79562511955531,0.517607491082666
"47",4.96383535822069,"ACR-23_20220323_hot","ACR-23","hot",11,23,"TP2","Acclimation","20220323","IMG_3773",239.469,109.051,199.703,166.207,139.987,70.948,"Emma","Tank photo = IMG_3772",0.694064785003487,1.28368378098321,0.355267572344932
"48",5.03529240339871,"ACR-24_20220323_hot","ACR-24","hot",12,6,"TP2","Acclimation","20220323","IMG_3735",222.208,97.28,181.279,152.802,127.713,64.102,"Emma","Tank photo = IMG_3734",0.687653009792627,1.31283922697368,0.353609629355855
"49",4.51618374952187,"ACR-1_20220331_ambient","ACR-1","ambient",1,17,"TP4","Heatwave","20220331","IMG_7550",234.591,115.229,234.6,169.696,148.491,114.518,"Kristen","Tank photo = IMG_7549",0.723369609234796,1.28865997274992,0.488141517476556
"50",-0.84910563050942,"ACR-2_20220331_ambient","ACR-2","ambient",2,14,"TP4","Heatwave","20220331","IMG_7543",216.891,93.762,204.919,202.047,176.815,133.185,"Kristen","Tank photo = IMG_7542",0.931560092396642,1.88578528615004,0.649939732284464
"51",-0.462805820641281,"ACR-3_20220331_ambient","ACR-3","ambient",3,7,"TP4","Heatwave","20220331","IMG_7526",186.068,70.377,163.859,160.967,137.723,67.034,"Kristen","Tank photo = IMG_7525",0.865097706214932,1.95693195220029,0.409095624897015
"52",-2.88493330620568,"ACR-4_20220331_ambient","ACR-4","ambient",4,24,"TP4","Heatwave","20220331","IMG_7564",208.649,77.08,157.784,182.333,160.649,87.661,"Kristen","Tank photo = IMG_7563",0.873874305652076,2.08418526206539,0.555575977285403
"53",4.83020713411776,"ACR-5_20220331_ambient","ACR-5","ambient",5,13,"TP4","Heatwave","20220331","IMG_7541",239.843,113.285,226.975,169.867,143.66,91.95,"Kristen","Tank photo = IMG_7540",0.708242475285916,1.26812905503818,0.405110695010464
"54",4.13533665064171,"ACR-6_20220331_ambient","ACR-6","ambient",6,9,"TP4","Heatwave","20220331","IMG_7530",240.91,121.616,228.731,160.771,135.528,68.736,"Kristen","Tank photo = IMG_7529",0.667348802457349,1.11439284304697,0.300510206312218
"55",3.92638143125444,"ACR-7_20220331_ambient","ACR-7","ambient",7,3,"TP4","Heatwave","20220331","IMG_7518",219.042,102.999,214.852,179.518,160.752,104.783,"Kristen","Tank photo = IMG_7517",0.819559719140621,1.56071418169108,0.487698508740901
"56",4.83120560938653,"ACR-8_20220331_ambient","ACR-8","ambient",8,19,"TP4","Heatwave","20220331","IMG_7554",221.418,100.579,212.014,160.506,129.129,88.25,"Kristen","Tank photo = IMG_7553",0.724900414600439,1.28385647103272,0.416246096955861
"57",4.58402958876325,"ACR-9_20220331_ambient","ACR-9","ambient",9,21,"TP4","Heatwave","20220331","IMG_7558",254.87,125.489,230.849,179.81,152.557,95.922,"Kristen","Tank photo = IMG_7557",0.705496919998431,1.21570018089235,0.415518369150397
"58",1.5050209547732,"ACR-10_20220331_ambient","ACR-10","ambient",10,5,"TP4","Heatwave","20220331","IMG_7522",200.315,76.663,181.59,158.638,139.837,86.805,"Kristen","Tank photo = IMG_7521",0.791942690262836,1.82404810664858,0.478027424417644
"59",3.07845954269407,"ACR-11_20220331_ambient","ACR-11","ambient",11,1,"TP4","Heatwave","20220331","IMG_7513",245.08,127.85,232.465,155.36,123.456,69.368,"Kristen","Tank photo = IMG_7512",0.633915456177575,0.9656315995307,0.298401909964941
"60",5.08081056562122,"ACR-12_20220331_ambient","ACR-12","ambient",12,11,"TP4","Heatwave","20220331","IMG_7535",200.799,87.26,178.702,135.949,119.072,64.871,"Kristen","Tank photo = IMG_7534",0.677040224303906,1.36456566582627,0.363012165504583
"61",4.36054964584917,"ACR-13_20220331_hot","ACR-13","hot",1,10,"TP4","Heatwave","20220331","IMG_7533",242.428,122.815,209.456,166.887,141.18,72.954,"Kristen","Tank photo = IMG_7531",0.688398204827825,1.14953385172821,0.348302268734245
"62",-8.28096344458545,"ACR-14_20220331_hot","ACR-14","hot",2,8,"TP4","Heatwave","20220331","IMG_7528",169.893,58.011,128.889,166.676,142.492,69.83,"Kristen","Tank photo = IMG_7527",0.981064552394743,2.45629277206047,0.541784015703435
"63",4.33972372328218,"ACR-15_20220331_hot","ACR-15","hot",3,20,"TP4","Heatwave","20220331","IMG_7556",237.441,109.41,222.861,154.077,127.879,91.491,"Kristen","Tank photo = IMG_7555",0.648906465185035,1.16880541083996,0.410529433144426
"64",4.07440220222956,"ACR-16_20220331_hot","ACR-16","hot",4,18,"TP4","Heatwave","20220331","IMG_7552",247.096,113.651,221.383,186.441,161.211,124.113,"Kristen","Tank photo = IMG_7551",0.754528604267167,1.41847410053585,0.560625702967256
"65",4.58042484210758,"ACR-17_20220331_hot","ACR-17","hot",5,4,"TP4","Heatwave","20220331","IMG_7520",220.619,90.954,200.459,161.543,134.856,95.801,"Kristen","Tank photo = IMG_7519",0.732226145526904,1.48268355432416,0.477908200679441
"66",2.98112707116068,"ACR-18_20220331_hot","ACR-18","hot",6,22,"TP4","Heatwave","20220331","IMG_7560",211.609,81.482,184.277,161.65,140.676,77.637,"Kristen","Tank photo = IMG_7559",0.763908907466129,1.72646719520876,0.421305968731855
"67",1.32637969207304,"ACR-19_20220331_hot","ACR-19","hot",7,16,"TP4","Heatwave","20220331","IMG_7548",203.735,76.793,203.265,167.605,140.534,97.451,"Kristen","Tank photo - IMG_7547",0.822661791052102,1.83003659187686,0.479428332472388
"68",-4.62664102586025,"ACR-20_20220331_hot","ACR-20","hot",8,2,"TP4","Heatwave","20220331","IMG_7515",189.651,64.152,149.893,162.796,141.483,85.154,"Kristen","Tank photo = IMG_7514",0.858397793842374,2.20543396932286,0.568098576984916
"69",5.06417589216336,"ACR-21_20220331_hot","ACR-21","hot",9,15,"TP4","Heatwave","20220331","IMG_7546",212.208,83.984,189.396,150.609,118.947,74.276,"Kristen","Tank photo = IMG_7544",0.709723478850939,1.41630548675938,0.392173013157617
"70",3.93311335680524,"ACR-22_20220331_hot","ACR-22","hot",10,12,"TP4","Heatwave","20220331","IMG_7539",205.601,80.273,177.945,154.227,127.458,88.118,"Kristen","Tank photo = IMG_7538",0.750127674476291,1.58780660994357,0.49519795442412
"71",4.65370053044598,"ACR-23_20220331_hot","ACR-23","hot",11,23,"TP4","Heatwave","20220331","IMG_7562",246.757,109.494,200.861,160.565,133.166,60.626,"Kristen","Tank photo = IMG_7561",0.650700891970643,1.21619449467551,0.301830619184411
"72",3.61678587498109,"ACR-24_20220331_hot","ACR-24","hot",12,6,"TP4","Heatwave","20220331","IMG_7524",206.4,74.156,171.95,148.982,124.407,64.1,"Kristen","Tank photo = IMG_7523",0.721812015503876,1.67763903123146,0.372782785693516
"73",4.31564179145127,"ACR-1_20220402_ambient","ACR-1","ambient",1,17,"TP4","Heatwave","20220402","IMG_7825",241.852,103.023,191.619,184.321,160.581,87.809,"Kristen","Tank photo = IMG_7824",0.762123116616774,1.55869077778748,0.45824787729818
"74",1.05658566888204,"ACR-2_20220402_ambient","ACR-2","ambient",2,14,"TP4","Heatwave","20220402","IMG_7819",227.34,97.843,174.249,204.948,176.946,89.309,"Kristen","Tank photo = IMG_7817",0.901504354711006,1.80846866919453,0.512536657312237
"75",-1.71593196192779,"ACR-3_20220402_ambient","ACR-3","ambient",3,7,"TP4","Heatwave","20220402","IMG_7804",200.014,73.445,145.726,177.29,149.102,62.84,"Kristen","Tank photo = IMG_7803",0.886387952843301,2.03011777520594,0.431220235235991
"76",-4.14606645687592,"ACR-4_20220402_ambient","ACR-4","ambient",4,24,"TP4","Heatwave","20220402","IMG_7840",209.042,75.398,148.868,190.422,163.685,75.611,"Kristen","Tank photo = IMG_7839",0.910926990748271,2.17094617894374,0.507906333127334
"77",4.46475040143983,"ACR-5_20220402_ambient","ACR-5","ambient",5,13,"TP4","Heatwave","20220402","IMG_7816",234.887,107.477,189.981,155.125,128.833,47.675,"Kristen","Tank photo = IMG_7815",0.660423948536956,1.19870297831164,0.250946147246304
"78",2.62913577916054,"ACR-6_20220402_ambient","ACR-6","ambient",6,9,"TP4","Heatwave","20220402","IMG_7808",184.114,61.863,119.222,140.947,108.409,33.306,"Kristen","Tank photo = IMG_7807",0.765542001151461,1.75240450673262,0.279361191726359
"79",3.99642030556157,"ACR-7_20220402_ambient","ACR-7","ambient",7,3,"TP4","Heatwave","20220402","IMG_7796",215.346,87.435,164.632,173.025,141.321,55.494,"Kristen","Tank photo = IMG_7795",0.803474408626118,1.61629782123863,0.337079061178872
"80",4.46436652459421,"ACR-8_20220402_ambient","ACR-8","ambient",8,19,"TP4","Heatwave","20220402","IMG_7829",223.224,89.644,163.622,171.254,139.884,51.074,"Kristen","Tank photo = IMG_7828",0.767184532129162,1.5604390700995,0.312146288396426
"81",4.97831207357914,"ACR-9_20220402_ambient","ACR-9","ambient",9,21,"TP4","Heatwave","20220402","IMG_7834",240.905,101.801,179.568,165.054,136.25,51.107,"Kristen","Tank photo = IMG_7832",0.685141445798136,1.33839549709728,0.284610843802905
"82",1.41231801682343,"ACR-10_20220402_ambient","ACR-10","ambient",10,5,"TP4","Heatwave","20220402","IMG_7800",214.333,82.52,160.564,180.036,151.568,63.593,"Kristen","Tank photo = IMG_7799",0.839982643829928,1.83674260785264,0.396060138013502
"83",4.97607459217969,"ACR-11_20220402_ambient","ACR-11","ambient",11,1,"TP4","Heatwave","20220402","IMG_7792",227.479,102.739,180.756,171.16,140.116,54.768,"Kristen","Tank photo = IMG_7791",0.752421102607274,1.36380537089129,0.30299409148244
"84",2.32196791276582,"ACR-12_20220402_ambient","ACR-12","ambient",12,11,"TP4","Heatwave","20220402","IMG_7812",197.544,74.05,150.18,161.962,131.461,53.006,"Kristen","Tank photo = IMG_7811",0.819878103106143,1.77530047265361,0.352949793581036
"85",3.8158921419188,"ACR-13_20220402_hot","ACR-13","hot",1,10,"TP4","Heatwave","20220402","IMG_7810",218.993,87.993,166.296,175.116,144.238,66.353,"Kristen","Tank photo = IMG_7809",0.799641997689424,1.63919857261373,0.399005387982874
"86",4.31945356409552,"ACR-14_20220402_hot","ACR-14","hot",2,8,"TP4","Heatwave","20220402","IMG_7806",233.46,101.656,167.772,183.823,159.139,72.255,"Kristen","Tank photo = IMG_7805",0.787385419343785,1.56546588494531,0.4306737715471
"87",4.0586547579938,"ACR-15_20220402_hot","ACR-15","hot",3,20,"TP4","Heatwave","20220402","IMG_7831",245.172,114.089,201.063,157.712,128.935,47.182,"Kristen","Tank photo = IMG_7830",0.643270846589333,1.13012648020405,0.234662767391315
"88",0.640808152171222,"ACR-16_20220402_hot","ACR-16","hot",4,18,"TP4","Heatwave","20220402","IMG_7827",223.515,87.988,165.458,192.21,164.84,76.675,"Kristen","Tank photo = IMG_7826",0.859942285752634,1.87343728690276,0.463410654063267
"89",4.71370575236801,"ACR-17_20220402_hot","ACR-17","hot",5,4,"TP4","Heatwave","20220402","IMG_7798",239.169,102.646,178.329,188.038,154.486,58.934,"Kristen","Tank photo = IMG_7797",0.786213932407628,1.50503672817255,0.330479058369643
"90",-1.09460351660126,"ACR-18_20220402_hot","ACR-18","hot",6,22,"TP4","Heatwave","20220402","IMG_7836",213.94,78.311,162.746,187.642,156.326,65.367,"Kristen","Tank photo = IMG_7835",0.877077685332336,1.99622019895034,0.401650424588008
"91",4.02236128350264,"ACR-19_20220402_hot","ACR-19","hot",7,16,"TP4","Heatwave","20220402","IMG_7823",254.779,125.575,202.641,170.33,139.218,52.31,"Kristen","Tank photo = IMG_7822",0.668540185808093,1.10864423651204,0.258141244861603
"92",4.58583436185242,"ACR-20_20220402_hot","ACR-20","hot",8,2,"TP4","Heatwave","20220402","IMG_7794",233.291,107.291,186.537,190.003,160.703,74.821,"Kristen","Tank photo = IMG_7793",0.814446335263683,1.4978236757976,0.401105410722806
"93",4.68997193831646,"ACR-21_20220402_hot","ACR-21","hot",9,15,"TP4","Heatwave","20220402","IMG_7821",219.28,91.93,166.711,167.194,138.374,48.247,"Kristen","Tank photo = IMG_7820",0.762468077344035,1.50521048623953,0.289405018265141
"94",4.81910648501907,"ACR-22_20220402_hot","ACR-22","hot",10,12,"TP4","Heatwave","20220402","IMG_7814",229.383,108.121,195.649,185.264,150.037,65.932,"Kristen","Tank photo = IMG_7813",0.807662294067128,1.38767676954523,0.336991244524633
"95",4.6028948710433,"ACR-23_20220402_hot","ACR-23","hot",11,23,"TP4","Heatwave","20220402","IMG_7838",254.947,119.173,195.074,183.828,146.861,50.253,"Kristen","Tank photo = IMG_7837",0.721043981690312,1.23233450529902,0.257609932640947
"96",4.89545966802237,"ACR-24_20220402_hot","ACR-24","hot",12,6,"TP4","Heatwave","20220402","IMG_7802",241.25,106.531,190.975,174.252,140.048,52.396,"Kristen","Tank photo = IMG_7801",0.722288082901554,1.31462203490064,0.27436051839246
"97",4.69651269906231,"ACR-1_20220404_ambient","ACR-1","ambient",1,17,"TP4","Heatwave","20220404","IMG_8103",227.491,94.958,197.331,168.335,141.448,89.164,"Emma","Tank photo = IMG_8102",0.739963339209024,1.48958486910002,0.451849937414801
"98",2.07995486690806,"ACR-2_20220404_ambient","ACR-2","ambient",2,14,"TP4","Heatwave","20220404","IMG_8097",214.249,82.054,184.201,173.488,143.691,97.109,"Emma","Tank photo = IMG_8096",0.809749403731173,1.75117605479318,0.527190406132431
"99",4.53332285277171,"ACR-3_20220404_ambient","ACR-3","ambient",3,7,"TP4","Heatwave","20220404","IMG_8082",244.782,114.079,215.312,164.466,134.894,67.75,"Emma","Tank photo = IMG_8081",0.67188763879697,1.18246127683447,0.314659656684254
"100",-9.40051492198118,"ACR-4_20220404_ambient","ACR-4","ambient",4,24,"TP4","Heatwave","20220404","IMG_8119",191.906,64.066,162.76,184.624,163.104,101.283,"Emma","Tank photo = IMG_8118",0.962054339103519,2.54587456685293,0.622284345047923
"101",-2.14291385432593,"ACR-5_20220404_ambient","ACR-5","ambient",5,13,"TP4","Heatwave","20220404","IMG_8095",205.55,71.499,177.206,175.695,146.542,91.107,"Emma","Tank photo = IMG_8093",0.854755533933349,2.04956712681296,0.514130447050326
"102",0.482961084893701,"ACR-6_20220404_ambient","ACR-6","ambient",6,9,"TP4","Heatwave","20220404","IMG_8086",192.862,66.912,154.258,153.924,127.657,65.266,"Emma","Tank photo = IMG_8085",0.798104344038743,1.90783417025347,0.423096371014793
"103",5.0544895506371,"ACR-7_20220404_ambient","ACR-7","ambient",7,3,"TP4","Heatwave","20220404","IMG_8074",221.363,93.8,200.061,158.29,134.76,76.989,"Emma","Tank photo = IMG_8073",0.715069817449167,1.43667377398721,0.38482762757359
"104",0.485980679843464,"ACR-8_20220404_ambient","ACR-8","ambient",8,19,"TP4","Heatwave","20220404","IMG_8106",204.908,70.36,165.56,157.785,134.315,72.778,"Emma","Tank photo = IMG_8108",0.770028500595389,1.90896816372939,0.439586856728678
"105",4.21360596924906,"ACR-9_20220404_ambient","ACR-9","ambient",9,21,"TP4","Heatwave","20220404","IMG_8112",208.838,78.887,171.043,145.475,126.629,67.596,"Emma","Tank photo = IMG_8111",0.696592574148383,1.6051947722692,0.395198868120882
"106",3.42158791636639,"ACR-10_20220404_ambient","ACR-10","ambient",10,5,"TP4","Heatwave","20220404","IMG_8078",212.913,85.488,194.276,159.341,143.224,88.461,"Emma","Tank photo = IMG_8077",0.748385490787317,1.67536964252293,0.455336737425106
"107",2.62026494527348,"ACR-11_20220404_ambient","ACR-11","ambient",11,1,"TP4","Heatwave","20220404","IMG_8070",202.459,78.495,186.439,162.346,137.691,73.648,"Emma","Tank photo = IMG_8069",0.801870996102915,1.75413720619148,0.395024646130906
