Site Name,ODYLIGHT,,,
7108,23/04/2022,17:40:00,13,16
7109,23/04/2022,17:50:00,2,2.5
7110,23/04/2022,18:00:00,0,0
7111,23/04/2022,18:10:00,0,0
7112,23/04/2022,18:20:00,0,0
7113,23/04/2022,18:30:00,0,0
7114,23/04/2022,18:40:00,0,0
7115,23/04/2022,18:50:00,0,0
7116,23/04/2022,19:00:00,0,0
7117,23/04/2022,19:10:00,0,0
7118,23/04/2022,19:20:00,0,0
7119,23/04/2022,19:30:00,0,0
7120,23/04/2022,19:40:00,0,0
7121,23/04/2022,19:50:00,0,0
7122,23/04/2022,20:00:00,0,0
7123,23/04/2022,20:10:00,0,0
7124,23/04/2022,20:20:00,0,0
7125,23/04/2022,20:30:00,0,0
7126,23/04/2022,20:40:00,0,0
7127,23/04/2022,20:50:00,0,0
7128,23/04/2022,21:00:00,0,0
7129,23/04/2022,21:10:00,0,0
7130,23/04/2022,21:20:00,0,0
7131,23/04/2022,21:30:00,0,0
7132,23/04/2022,21:40:00,0,0
7133,23/04/2022,21:50:00,0,0
7134,23/04/2022,22:00:00,0,0
7135,23/04/2022,22:10:00,0,0
7136,23/04/2022,22:20:00,0,0
7137,23/04/2022,22:30:00,0,0
7138,23/04/2022,22:40:00,0,0
7139,23/04/2022,22:50:00,0,0
7140,23/04/2022,23:00:00,0,0
7141,23/04/2022,23:10:00,0,0
7142,23/04/2022,23:20:00,0,0
7143,23/04/2022,23:30:00,0,0
7144,23/04/2022,23:40:00,0,0
7145,23/04/2022,23:50:00,0,0
7146,23/04/2022,24:00:00,0,0
7147,24/04/2022,0:10:00,0,0
7148,24/04/2022,0:20:00,0,0
7149,24/04/2022,0:30:00,0,0
7150,24/04/2022,0:40:00,0,0
7151,24/04/2022,0:50:00,0,0
7152,24/04/2022,1:00:00,0,0
7153,24/04/2022,1:10:00,0,0
7154,24/04/2022,1:20:00,0,0
7155,24/04/2022,1:30:00,0,0
7156,24/04/2022,1:40:00,0,0
7157,24/04/2022,1:50:00,0,0
7158,24/04/2022,2:00:00,0,0
7159,24/04/2022,2:10:00,0,0
7160,24/04/2022,2:20:00,0,0
7161,24/04/2022,2:30:00,0,0
7162,24/04/2022,2:40:00,0,0
7163,24/04/2022,2:50:00,0,0
7164,24/04/2022,3:00:00,0,0
7165,24/04/2022,3:10:00,0,0
7166,24/04/2022,3:20:00,0,0
7167,24/04/2022,3:30:00,0,0
7168,24/04/2022,3:40:00,0,0
7169,24/04/2022,3:50:00,0,0
7170,24/04/2022,4:00:00,0,0
7171,24/04/2022,4:10:00,0,0
7172,24/04/2022,4:20:00,0,0
7173,24/04/2022,4:30:00,0,0
7174,24/04/2022,4:40:00,0,0
7175,24/04/2022,4:50:00,0,0
7176,24/04/2022,5:00:00,0,0
7177,24/04/2022,5:10:00,0,0
7178,24/04/2022,5:20:00,0,0
7179,24/04/2022,5:30:00,0,0
7180,24/04/2022,5:40:00,0,0
7181,24/04/2022,5:50:00,0,0
7182,24/04/2022,6:00:00,1,1.2
7183,24/04/2022,6:10:00,18,22.2
7184,24/04/2022,6:20:00,74,91.2
7185,24/04/2022,6:30:00,195,240.2
7186,24/04/2022,6:40:00,369,454.5
7187,24/04/2022,6:50:00,557,686.1
7188,24/04/2022,7:00:00,748,921.4
7189,24/04/2022,7:10:00,875,1077.8
7190,24/04/2022,7:20:00,924,1138.2
7191,24/04/2022,7:30:00,939,1156.7
7192,24/04/2022,7:40:00,1360,1675.3
7193,24/04/2022,7:50:00,1834,2259.2
7194,24/04/2022,8:00:00,2887,3556.3
7195,24/04/2022,8:10:00,3295,4058.9
7196,24/04/2022,8:20:00,3727,4591
7197,24/04/2022,8:30:00,4108,5060.3
7198,24/04/2022,8:40:00,4354,5363.4
7199,24/04/2022,8:50:00,4901,6037.2
7200,24/04/2022,9:00:00,5110,6294.6
7201,24/04/2022,9:10:00,5435,6695
7202,24/04/2022,9:20:00,6167,7596.7
7203,24/04/2022,9:30:00,6613,8146
7204,24/04/2022,9:40:00,7010,8635.1
7205,24/04/2022,9:50:00,7204,8874.1
7206,24/04/2022,10:00:00,7574,9329.8
7207,24/04/2022,10:10:00,8006,9862
7208,24/04/2022,10:20:00,8281,10200.7
7209,24/04/2022,10:30:00,8587,10577.7
7210,24/04/2022,10:40:00,8837,10885.6
7211,24/04/2022,10:50:00,9055,11154.2
7212,24/04/2022,11:00:00,9229,11368.5
7213,24/04/2022,11:10:00,9556,11771.3
7214,24/04/2022,11:20:00,9746,12005.3
7215,24/04/2022,11:30:00,9808,12081.7
7216,24/04/2022,11:40:00,9906,12202.4
7217,24/04/2022,11:50:00,9995,12312.1
7218,24/04/2022,12:00:00,10077,12413.1
7219,24/04/2022,12:10:00,10084,12421.7
7220,24/04/2022,12:20:00,10162,12517.8
7221,24/04/2022,12:30:00,9898,12192.6
7222,24/04/2022,12:40:00,9836,12116.2
7223,24/04/2022,12:50:00,9680,11924
7224,24/04/2022,13:00:00,9531,11740.5
7225,24/04/2022,13:10:00,9407,11587.8
7226,24/04/2022,13:20:00,9140,11258.9
7227,24/04/2022,13:30:00,8899,10962
7228,24/04/2022,13:40:00,8670,10679.9
7229,24/04/2022,13:50:00,8325,10254.9
7230,24/04/2022,14:00:00,8000,9854.6
7231,24/04/2022,14:10:00,7708,9494.9
7232,24/04/2022,14:20:00,7294,8984.9
7233,24/04/2022,14:30:00,6930,8536.5
7234,24/04/2022,14:40:00,6612,8144.8
7235,24/04/2022,14:50:00,6237,7682.9
7236,24/04/2022,15:00:00,5419,6675.2
7237,24/04/2022,15:10:00,5575,6867.4
7238,24/04/2022,15:20:00,5268,6489.2
7239,24/04/2022,15:30:00,3830,4717.9
7240,24/04/2022,15:40:00,4093,5041.9
7241,24/04/2022,15:50:00,2578,3175.6
7242,24/04/2022,16:00:00,991,1220.7
7243,24/04/2022,16:10:00,1690,2081.8
7244,24/04/2022,16:20:00,1975,2432.9
7245,24/04/2022,16:30:00,2657,3273
7246,24/04/2022,16:40:00,2216,2729.7
7247,24/04/2022,16:50:00,1533,1888.4
7248,24/04/2022,17:00:00,1002,1234.3
7249,24/04/2022,17:10:00,697,858.6
7250,24/04/2022,17:20:00,452,556.8
7251,24/04/2022,17:30:00,273,336.3
7252,24/04/2022,17:40:00,135,166.3
7253,24/04/2022,17:50:00,41,50.5
7254,24/04/2022,18:00:00,6,7.4
7255,24/04/2022,18:10:00,0,0
7256,24/04/2022,18:20:00,0,0
7257,24/04/2022,18:30:00,0,0
7258,24/04/2022,18:40:00,0,0
7259,24/04/2022,18:50:00,0,0
7260,24/04/2022,19:00:00,0,0
7261,24/04/2022,19:10:00,0,0
7262,24/04/2022,19:20:00,0,0
7263,24/04/2022,19:30:00,0,0
7264,24/04/2022,19:40:00,0,0
7265,24/04/2022,19:50:00,0,0
7266,24/04/2022,20:00:00,0,0
7267,24/04/2022,20:10:00,0,0
7268,24/04/2022,20:20:00,0,0
7269,24/04/2022,20:30:00,0,0
7270,24/04/2022,20:40:00,0,0
7271,24/04/2022,20:50:00,0,0
7272,24/04/2022,21:00:00,0,0
7273,24/04/2022,21:10:00,0,0
7274,24/04/2022,21:20:00,0,0
7275,24/04/2022,21:30:00,0,0
7276,24/04/2022,21:40:00,0,0
7277,24/04/2022,21:50:00,0,0
7278,24/04/2022,22:00:00,0,0
7279,24/04/2022,22:10:00,0,0
7280,24/04/2022,22:20:00,0,0
7281,24/04/2022,22:30:00,0,0
7282,24/04/2022,22:40:00,0,0
7283,24/04/2022,22:50:00,0,0
7284,24/04/2022,23:00:00,0,0
7285,24/04/2022,23:10:00,0,0
7286,24/04/2022,23:20:00,0,0
7287,24/04/2022,23:30:00,0,0
7288,24/04/2022,23:40:00,0,0
7289,24/04/2022,23:50:00,0,0
7290,24/04/2022,24:00:00,0,0
7291,25/04/2022,0:10:00,0,0
7292,25/04/2022,0:20:00,0,0
7293,25/04/2022,0:30:00,0,0
7294,25/04/2022,0:40:00,0,0
7295,25/04/2022,0:50:00,0,0
7296,25/04/2022,1:00:00,0,0
7297,25/04/2022,1:10:00,0,0
7298,25/04/2022,1:20:00,0,0
7299,25/04/2022,1:30:00,0,0
7300,25/04/2022,1:40:00,0,0
7301,25/04/2022,1:50:00,0,0
7302,25/04/2022,2:00:00,0,0
7303,25/04/2022,2:10:00,0,0
7304,25/04/2022,2:20:00,0,0
7305,25/04/2022,2:30:00,0,0
7306,25/04/2022,2:40:00,0,0
7307,25/04/2022,2:50:00,0,0
7308,25/04/2022,3:00:00,0,0
7309,25/04/2022,3:10:00,0,0
7310,25/04/2022,3:20:00,0,0
7311,25/04/2022,3:30:00,0,0
7312,25/04/2022,3:40:00,0,0
7313,25/04/2022,3:50:00,0,0
7314,25/04/2022,4:00:00,0,0
7315,25/04/2022,4:10:00,0,0
7316,25/04/2022,4:20:00,0,0
7317,25/04/2022,4:30:00,0,0
7318,25/04/2022,4:40:00,0,0
7319,25/04/2022,4:50:00,0,0
7320,25/04/2022,5:00:00,0,0
7321,25/04/2022,5:10:00,0,0
7322,25/04/2022,5:20:00,0,0
7323,25/04/2022,5:30:00,0,0
7324,25/04/2022,5:40:00,0,0
7325,25/04/2022,5:50:00,0,0
7326,25/04/2022,6:00:00,2,2.5
7327,25/04/2022,6:10:00,25,30.8
7328,25/04/2022,6:20:00,93,114.6
7329,25/04/2022,6:30:00,214,263.6
7330,25/04/2022,6:40:00,358,441
7331,25/04/2022,6:50:00,670,825.3
7332,25/04/2022,7:00:00,929,1144.4
7333,25/04/2022,7:10:00,1116,1374.7
7334,25/04/2022,7:20:00,1368,1685.1
7335,25/04/2022,7:30:00,1315,1619.8
7336,25/04/2022,7:40:00,2182,2687.8
7337,25/04/2022,7:50:00,2589,3189.2
7338,25/04/2022,8:00:00,2345,2888.6
7339,25/04/2022,8:10:00,3284,4045.3
7340,25/04/2022,8:20:00,3027,3728.7
7341,25/04/2022,8:30:00,3522,4338.5
7342,25/04/2022,8:40:00,4516,5562.9
7343,25/04/2022,8:50:00,4469,5505
7344,25/04/2022,9:00:00,5652,6962.3
7345,25/04/2022,9:10:00,5629,6933.9
7346,25/04/2022,9:20:00,6232,7676.7
7347,25/04/2022,9:30:00,6485,7988.4
7348,25/04/2022,9:40:00,6849,8436.8
7349,25/04/2022,9:50:00,7284,8972.6
7350,25/04/2022,10:00:00,7654,9428.4
7351,25/04/2022,10:10:00,7947,9789.3
7352,25/04/2022,10:20:00,7506,9246.1
7353,25/04/2022,10:30:00,8890,10950.9
7354,25/04/2022,10:40:00,8819,10863.4
7355,25/04/2022,10:50:00,7996,9849.7
7356,25/04/2022,11:00:00,9394,11571.7
7357,25/04/2022,11:10:00,9485,11683.8
7358,25/04/2022,11:20:00,9696,11943.8
7359,25/04/2022,11:30:00,9115,11228.1
7360,25/04/2022,11:40:00,9859,12144.5
7361,25/04/2022,11:50:00,9871,12159.3
7362,25/04/2022,12:00:00,9899,12193.8
7363,25/04/2022,12:10:00,8838,10886.9
7364,25/04/2022,12:20:00,9228,11367.3
7365,25/04/2022,12:30:00,8963,11040.8
7366,25/04/2022,12:40:00,8468,10431.1
7367,25/04/2022,12:50:00,10082,12419.2
7368,25/04/2022,13:00:00,9549,11762.7
7369,25/04/2022,13:10:00,8879,10937.4
7370,25/04/2022,13:20:00,7586,9344.6
7371,25/04/2022,13:30:00,7769,9570
7372,25/04/2022,13:40:00,8762,10793.2
7373,25/04/2022,13:50:00,8062,9931
7374,25/04/2022,14:00:00,7903,9735.1
7375,25/04/2022,14:10:00,7544,9292.9
7376,25/04/2022,14:20:00,7326,9024.3
7377,25/04/2022,14:30:00,6540,8056.1
7378,25/04/2022,14:40:00,6672,8218.7
7379,25/04/2022,14:50:00,6331,7798.7
7380,25/04/2022,15:00:00,5442,6703.6
7381,25/04/2022,15:10:00,5520,6799.7
7382,25/04/2022,15:20:00,4766,5870.9
7383,25/04/2022,15:30:00,4550,5604.8
7384,25/04/2022,15:40:00,4065,5007.4
7385,25/04/2022,15:50:00,3638,4481.4
7386,25/04/2022,16:00:00,3210,3954.2
7387,25/04/2022,16:10:00,2775,3418.3
7388,25/04/2022,16:20:00,2365,2913.3
7389,25/04/2022,16:30:00,1893,2331.8
7390,25/04/2022,16:40:00,1281,1578
7391,25/04/2022,16:50:00,1146,1411.7
7392,25/04/2022,17:00:00,963,1186.2
7393,25/04/2022,17:10:00,661,814.2
7394,25/04/2022,17:20:00,425,523.5
7395,25/04/2022,17:30:00,244,300.6
7396,25/04/2022,17:40:00,112,138
7397,25/04/2022,17:50:00,33,40.7
7398,25/04/2022,18:00:00,6,7.4
7399,25/04/2022,18:10:00,0,0
7400,25/04/2022,18:20:00,0,0
7401,25/04/2022,18:30:00,0,0
7402,25/04/2022,18:40:00,0,0
7403,25/04/2022,18:50:00,0,0
7404,25/04/2022,19:00:00,0,0
7405,25/04/2022,19:10:00,0,0
7406,25/04/2022,19:20:00,0,0
7407,25/04/2022,19:30:00,0,0
7408,25/04/2022,19:40:00,0,0
7409,25/04/2022,19:50:00,0,0
7410,25/04/2022,20:00:00,0,0
7411,25/04/2022,20:10:00,0,0
7412,25/04/2022,20:20:00,0,0
7413,25/04/2022,20:30:00,0,0
7414,25/04/2022,20:40:00,0,0
7415,25/04/2022,20:50:00,0,0
7416,25/04/2022,21:00:00,0,0
7417,25/04/2022,21:10:00,0,0
7418,25/04/2022,21:20:00,0,0
7419,25/04/2022,21:30:00,0,0
7420,25/04/2022,21:40:00,0,0
7421,25/04/2022,21:50:00,0,0
7422,25/04/2022,22:00:00,0,0
7423,25/04/2022,22:10:00,0,0
7424,25/04/2022,22:20:00,0,0
7425,25/04/2022,22:30:00,0,0
7426,25/04/2022,22:40:00,0,0
7427,25/04/2022,22:50:00,0,0
7428,25/04/2022,23:00:00,0,0
7429,25/04/2022,23:10:00,0,0
7430,25/04/2022,23:20:00,0,0
7431,25/04/2022,23:30:00,0,0
7432,25/04/2022,23:40:00,0,0
7433,25/04/2022,23:50:00,0,0
7434,25/04/2022,24:00:00,0,0
7435,26/04/2022,0:10:00,0,0
7436,26/04/2022,0:20:00,0,0
7437,26/04/2022,0:30:00,0,0
7438,26/04/2022,0:40:00,0,0
7439,26/04/2022,0:50:00,0,0
7440,26/04/2022,1:00:00,0,0
7441,26/04/2022,1:10:00,0,0
7442,26/04/2022,1:20:00,0,0
7443,26/04/2022,1:30:00,0,0
7444,26/04/2022,1:40:00,0,0
7445,26/04/2022,1:50:00,0,0
7446,26/04/2022,2:00:00,0,0
7447,26/04/2022,2:10:00,0,0
7448,26/04/2022,2:20:00,0,0
7449,26/04/2022,2:30:00,0,0
7450,26/04/2022,2:40:00,0,0
7451,26/04/2022,2:50:00,0,0
7452,26/04/2022,3:00:00,0,0
7453,26/04/2022,3:10:00,0,0
7454,26/04/2022,3:20:00,0,0
7455,26/04/2022,3:30:00,0,0
7456,26/04/2022,3:40:00,0,0
7457,26/04/2022,3:50:00,0,0
7458,26/04/2022,4:00:00,0,0
7459,26/04/2022,4:10:00,0,0
7460,26/04/2022,4:20:00,0,0
7461,26/04/2022,4:30:00,0,0
7462,26/04/2022,4:40:00,0,0
7463,26/04/2022,4:50:00,0,0
7464,26/04/2022,5:00:00,0,0
7465,26/04/2022,5:10:00,0,0
7466,26/04/2022,5:20:00,0,0
7467,26/04/2022,5:30:00,0,0
7468,26/04/2022,5:40:00,0,0
7469,26/04/2022,5:50:00,0,0
7470,26/04/2022,6:00:00,1,1.2
7471,26/04/2022,6:10:00,22,27.1
7472,26/04/2022,6:20:00,83,102.2
7473,26/04/2022,6:30:00,200,246.4
7474,26/04/2022,6:40:00,363,447.2
7475,26/04/2022,6:50:00,612,753.9
7476,26/04/2022,7:00:00,967,1191.2
7477,26/04/2022,7:10:00,1246,1534.9
7478,26/04/2022,7:20:00,1480,1823.1
7479,26/04/2022,7:30:00,1753,2159.4
7480,26/04/2022,7:40:00,1961,2415.6
7481,26/04/2022,7:50:00,2132,2626.2
7482,26/04/2022,8:00:00,2463,3034
7483,26/04/2022,8:10:00,2833,3489.8
7484,26/04/2022,8:20:00,3169,3903.6
7485,26/04/2022,8:30:00,3542,4363.1
7486,26/04/2022,8:40:00,3897,4800.4
7487,26/04/2022,8:50:00,4251,5236.5
7488,26/04/2022,9:00:00,4726,5821.6
7489,26/04/2022,9:10:00,6146,7570.8
7490,26/04/2022,9:20:00,6710,8265.5
7491,26/04/2022,9:30:00,7109,8757
7492,26/04/2022,9:40:00,7290,8980
7493,26/04/2022,9:50:00,7586,9344.6
7494,26/04/2022,10:00:00,8030,9891.5
7495,26/04/2022,10:10:00,8326,10256.2
7496,26/04/2022,10:20:00,8730,10753.8
7497,26/04/2022,10:30:00,8740,10766.1
7498,26/04/2022,10:40:00,9058,11157.9
7499,26/04/2022,10:50:00,9255,11400.5
7500,26/04/2022,11:00:00,9349,11516.3
7501,26/04/2022,11:10:00,9582,11803.3
7502,26/04/2022,11:20:00,9664,11904.3
7503,26/04/2022,11:30:00,9829,12107.6
7504,26/04/2022,11:40:00,9885,12176.6
7505,26/04/2022,11:50:00,9887,12179
7506,26/04/2022,12:00:00,9898,12192.6
7507,26/04/2022,12:10:00,9876,12165.5
7508,26/04/2022,12:20:00,9780,12047.2
7509,26/04/2022,12:30:00,9852,12135.9
7510,26/04/2022,12:40:00,9553,11767.6
7511,26/04/2022,12:50:00,9498,11699.9
7512,26/04/2022,13:00:00,9316,11475.7
7513,26/04/2022,13:10:00,9138,11256.4
7514,26/04/2022,13:20:00,8995,11080.2
7515,26/04/2022,13:30:00,8678,10689.8
7516,26/04/2022,13:40:00,8406,10354.7
7517,26/04/2022,13:50:00,8140,10027
7518,26/04/2022,14:00:00,8423,10375.6
7519,26/04/2022,14:10:00,6854,8442.9
7520,26/04/2022,14:20:00,7213,8885.1
7521,26/04/2022,14:30:00,6840,8425.7
7522,26/04/2022,14:40:00,6418,7905.8
7523,26/04/2022,14:50:00,6072,7479.6
7524,26/04/2022,15:00:00,5653,6963.5
7525,26/04/2022,15:10:00,5281,6505.3
7526,26/04/2022,15:20:00,4910,6048.3
7527,26/04/2022,15:30:00,4415,5438.5
7528,26/04/2022,15:40:00,4027,4960.6
7529,26/04/2022,15:50:00,3610,4446.9
7530,26/04/2022,16:00:00,3228,3976.3
7531,26/04/2022,16:10:00,2829,3484.8
7532,26/04/2022,16:20:00,2544,3133.8
7533,26/04/2022,16:30:00,2416,2976.1
7534,26/04/2022,16:40:00,1182,1456
7535,26/04/2022,16:50:00,812,1000.2
7536,26/04/2022,17:00:00,625,769.9
7537,26/04/2022,17:10:00,473,582.7
7538,26/04/2022,17:20:00,320,394.2
7539,26/04/2022,17:30:00,236,290.7
7540,26/04/2022,17:40:00,115,141.7
7541,26/04/2022,17:50:00,35,43.1
7542,26/04/2022,18:00:00,6,7.4
7543,26/04/2022,18:10:00,0,0
7544,26/04/2022,18:20:00,0,0
7545,26/04/2022,18:30:00,0,0
7546,26/04/2022,18:40:00,0,0
7547,26/04/2022,18:50:00,0,0
7548,26/04/2022,19:00:00,0,0
7549,26/04/2022,19:10:00,0,0
7550,26/04/2022,19:20:00,0,0
7551,26/04/2022,19:30:00,0,0
7552,26/04/2022,19:40:00,0,0
7553,26/04/2022,19:50:00,0,0
7554,26/04/2022,20:00:00,0,0
7555,26/04/2022,20:10:00,0,0
7556,26/04/2022,20:20:00,0,0
7557,26/04/2022,20:30:00,0,0
7558,26/04/2022,20:40:00,0,0
7559,26/04/2022,20:50:00,0,0
7560,26/04/2022,21:00:00,0,0
7561,26/04/2022,21:10:00,0,0
7562,26/04/2022,21:20:00,0,0
7563,26/04/2022,21:30:00,0,0
7564,26/04/2022,21:40:00,0,0
7565,26/04/2022,21:50:00,0,0
7566,26/04/2022,22:00:00,0,0
7567,26/04/2022,22:10:00,0,0
7568,26/04/2022,22:20:00,0,0
7569,26/04/2022,22:30:00,0,0
7570,26/04/2022,22:40:00,0,0
7571,26/04/2022,22:50:00,0,0
7572,26/04/2022,23:00:00,0,0
7573,26/04/2022,23:10:00,0,0
7574,26/04/2022,23:20:00,0,0
7575,26/04/2022,23:30:00,0,0
7576,26/04/2022,23:40:00,0,0
7577,26/04/2022,23:50:00,0,0
7578,26/04/2022,24:00:00,0,0
7579,27/04/2022,0:10:00,0,0
7580,27/04/2022,0:20:00,0,0
7581,27/04/2022,0:30:00,0,0
7582,27/04/2022,0:40:00,0,0
7583,27/04/2022,0:50:00,0,0
7584,27/04/2022,1:00:00,0,0
7585,27/04/2022,1:10:00,0,0
7586,27/04/2022,1:20:00,0,0
7587,27/04/2022,1:30:00,0,0
7588,27/04/2022,1:40:00,0,0
7589,27/04/2022,1:50:00,0,0
7590,27/04/2022,2:00:00,0,0
7591,27/04/2022,2:10:00,0,0
7592,27/04/2022,2:20:00,0,0
7593,27/04/2022,2:30:00,0,0
7594,27/04/2022,2:40:00,0,0
7595,27/04/2022,2:50:00,0,0
7596,27/04/2022,3:00:00,0,0
7597,27/04/2022,3:10:00,0,0
7598,27/04/2022,3:20:00,0,0
7599,27/04/2022,3:30:00,0,0
7600,27/04/2022,3:40:00,0,0
7601,27/04/2022,3:50:00,0,0
7602,27/04/2022,4:00:00,0,0
7603,27/04/2022,4:10:00,0,0
7604,27/04/2022,4:20:00,0,0
7605,27/04/2022,4:30:00,0,0
7606,27/04/2022,4:40:00,0,0
7607,27/04/2022,4:50:00,0,0
7608,27/04/2022,5:00:00,0,0
7609,27/04/2022,5:10:00,0,0
7610,27/04/2022,5:20:00,0,0
7611,27/04/2022,5:30:00,0,0
7612,27/04/2022,5:40:00,0,0
7613,27/04/2022,5:50:00,0,0
7614,27/04/2022,6:00:00,1,1.2
7615,27/04/2022,6:10:00,18,22.2
7616,27/04/2022,6:20:00,75,92.4
7617,27/04/2022,6:30:00,162,199.6
7618,27/04/2022,6:40:00,217,267.3
7619,27/04/2022,6:50:00,339,417.6
7620,27/04/2022,7:00:00,378,465.6
7621,27/04/2022,7:10:00,401,494
7622,27/04/2022,7:20:00,594,731.7
7623,27/04/2022,7:30:00,1016,1251.5
7624,27/04/2022,7:40:00,825,1016.3
7625,27/04/2022,7:50:00,1040,1281.1
7626,27/04/2022,8:00:00,1397,1720.9
7627,27/04/2022,8:10:00,1942,2392.2
7628,27/04/2022,8:20:00,1622,1998
7629,27/04/2022,8:30:00,1878,2313.4
7630,27/04/2022,8:40:00,1494,1840.3
7631,27/04/2022,8:50:00,4952,6100
7632,27/04/2022,9:00:00,5780,7119.9
7633,27/04/2022,9:10:00,4783,5891.8
7634,27/04/2022,9:20:00,5233,6446.1
7635,27/04/2022,9:30:00,5659,6970.9
7636,27/04/2022,9:40:00,6531,8045
7637,27/04/2022,9:50:00,6861,8451.5
7638,27/04/2022,10:00:00,7226,8901.2
7639,27/04/2022,10:10:00,6439,7931.7
7640,27/04/2022,10:20:00,6146,7570.8
7641,27/04/2022,10:30:00,3590,4422.2
7642,27/04/2022,10:40:00,2568,3163.3
7643,27/04/2022,10:50:00,2833,3489.8
7644,27/04/2022,11:00:00,4565,5623.3
7645,27/04/2022,11:10:00,6364,7839.3
7646,27/04/2022,11:20:00,8757,10787.1
7647,27/04/2022,11:30:00,8875,10932.4
7648,27/04/2022,11:40:00,9418,11601.3
7649,27/04/2022,11:50:00,10116,12461.1
7650,27/04/2022,12:00:00,9271,11420.2
7651,27/04/2022,12:10:00,9280,11431.3
7652,27/04/2022,12:20:00,9704,11953.6
7653,27/04/2022,12:30:00,10336,12732.1
7654,27/04/2022,12:40:00,10042,12370
7655,27/04/2022,12:50:00,9812,12086.6
7656,27/04/2022,13:00:00,9526,11734.3
7657,27/04/2022,13:10:00,8419,10370.7
7658,27/04/2022,13:20:00,5788,7129.8
7659,27/04/2022,13:30:00,7931,9769.6
7660,27/04/2022,13:40:00,7070,8709
7661,27/04/2022,13:50:00,5298,6526.2
7662,27/04/2022,14:00:00,7383,9094.6
7663,27/04/2022,14:10:00,7017,8643.7
7664,27/04/2022,14:20:00,6619,8153.4
7665,27/04/2022,14:30:00,6196,7632.4
7666,27/04/2022,14:40:00,6113,7530.1
7667,27/04/2022,14:50:00,5633,6938.9
7668,27/04/2022,15:00:00,5276,6499.1
7669,27/04/2022,15:10:00,4739,5837.6
7670,27/04/2022,15:20:00,5017,6180.1
7671,27/04/2022,15:30:00,2257,2780.2
7672,27/04/2022,15:40:00,1296,1596.4
7673,27/04/2022,15:50:00,2014,2480.9
7674,27/04/2022,16:00:00,1755,2161.8
7675,27/04/2022,16:10:00,2626,3234.8
7676,27/04/2022,16:20:00,2613,3218.8
7677,27/04/2022,16:30:00,2840,3498.4
7678,27/04/2022,16:40:00,2196,2705.1
7679,27/04/2022,16:50:00,1944,2394.7
7680,27/04/2022,17:00:00,1452,1788.6
7681,27/04/2022,17:10:00,980,1207.2
7682,27/04/2022,17:20:00,631,777.3
7683,27/04/2022,17:30:00,346,426.2
7684,27/04/2022,17:40:00,159,195.9
7685,27/04/2022,17:50:00,40,49.3
7686,27/04/2022,18:00:00,7,8.6
7687,27/04/2022,18:10:00,0,0
7688,27/04/2022,18:20:00,0,0
7689,27/04/2022,18:30:00,0,0
7690,27/04/2022,18:40:00,0,0
7691,27/04/2022,18:50:00,0,0
7692,27/04/2022,19:00:00,0,0
7693,27/04/2022,19:10:00,0,0
7694,27/04/2022,19:20:00,0,0
7695,27/04/2022,19:30:00,0,0
7696,27/04/2022,19:40:00,0,0
7697,27/04/2022,19:50:00,0,0
7698,27/04/2022,20:00:00,0,0
7699,27/04/2022,20:10:00,0,0
7700,27/04/2022,20:20:00,0,0
7701,27/04/2022,20:30:00,0,0
7702,27/04/2022,20:40:00,0,0
7703,27/04/2022,20:50:00,0,0
7704,27/04/2022,21:00:00,0,0
7705,27/04/2022,21:10:00,0,0
7706,27/04/2022,21:20:00,0,0
7707,27/04/2022,21:30:00,0,0
7708,27/04/2022,21:40:00,0,0
7709,27/04/2022,21:50:00,0,0
7710,27/04/2022,22:00:00,0,0
7711,27/04/2022,22:10:00,0,0
7712,27/04/2022,22:20:00,0,0
7713,27/04/2022,22:30:00,0,0
7714,27/04/2022,22:40:00,0,0
7715,27/04/2022,22:50:00,0,0
7716,27/04/2022,23:00:00,0,0
7717,27/04/2022,23:10:00,0,0
7718,27/04/2022,23:20:00,0,0
7719,27/04/2022,23:30:00,0,0
7720,27/04/2022,23:40:00,0,0
7721,27/04/2022,23:50:00,0,0
7722,27/04/2022,24:00:00,0,0
7723,28/04/2022,0:10:00,0,0
7724,28/04/2022,0:20:00,0,0
7725,28/04/2022,0:30:00,0,0
7726,28/04/2022,0:40:00,0,0
7727,28/04/2022,0:50:00,0,0
7728,28/04/2022,1:00:00,0,0
7729,28/04/2022,1:10:00,0,0
7730,28/04/2022,1:20:00,0,0
7731,28/04/2022,1:30:00,0,0
7732,28/04/2022,1:40:00,0,0
7733,28/04/2022,1:50:00,0,0
7734,28/04/2022,2:00:00,0,0
7735,28/04/2022,2:10:00,0,0
7736,28/04/2022,2:20:00,0,0
7737,28/04/2022,2:30:00,0,0
7738,28/04/2022,2:40:00,0,0
7739,28/04/2022,2:50:00,0,0
7740,28/04/2022,3:00:00,0,0
7741,28/04/2022,3:10:00,0,0
7742,28/04/2022,3:20:00,0,0
7743,28/04/2022,3:30:00,0,0
7744,28/04/2022,3:40:00,0,0
7745,28/04/2022,3:50:00,0,0
7746,28/04/2022,4:00:00,0,0
7747,28/04/2022,4:10:00,0,0
7748,28/04/2022,4:20:00,0,0
7749,28/04/2022,4:30:00,0,0
7750,28/04/2022,4:40:00,0,0
7751,28/04/2022,4:50:00,0,0
7752,28/04/2022,5:00:00,0,0
7753,28/04/2022,5:10:00,0,0
7754,28/04/2022,5:20:00,0,0
7755,28/04/2022,5:30:00,0,0
