colony_id,Am,AQY,Rd
ACR-1,0.9398561754243577,0.0018055725948810455,0.658948219476362
ACR-2,1.1066266223068417,0.001339880303264731,0.4195216507510752
ACR-3,1.330154035469694,0.0016855274838145475,0.6735766938967968
ACR-4,1.3877299407323853,0.0029394152423106554,0.6835115792656716
ACR-5,1.2713844764418212,0.0020561870963653147,0.7821951033537763
