colony_id,Am,AQY,Rd
ACR-1,0.939856176548296,0.0018055725726412453,0.6589482173150376
ACR-2,1.1066266213635076,0.0013398803066693302,0.4195216512261537
ACR-3,1.330154032876337,0.001685527491345815,0.6735766947927946
ACR-4,1.387729940476228,0.0029394152428699675,0.683511579284412
ACR-5,1.271384476192981,0.002056187095920366,0.7821951032437412
