#,Date-Time (French Polynesia Standard Time),Ch: 1 - Temperature   (°C ),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,04/22/2022 15:00:00,29.68,11217.92,,,,
2,04/22/2022 15:01:00,29.68,11136.00,,,,
3,04/22/2022 15:02:00,29.73,10242.56,,,,
4,04/22/2022 15:03:00,29.73,10055.68,,,,
5,04/22/2022 15:04:00,29.64,5803.52,,,,
6,04/22/2022 15:05:00,29.56,6620.16,,,,
7,04/22/2022 15:06:00,29.60,8396.80,,,,
8,04/22/2022 15:07:00,29.64,11064.32,,,,
9,04/22/2022 15:08:00,29.64,9835.52,,,,
10,04/22/2022 15:09:00,29.60,8069.12,,,,
11,04/22/2022 15:10:00,29.56,5475.84,,,,
12,04/22/2022 15:11:00,29.56,8637.44,,,,
13,04/22/2022 15:12:00,29.56,5486.08,,,,
14,04/22/2022 15:13:00,29.56,6745.60,,,,
15,04/22/2022 15:14:00,29.60,9044.48,,,,
16,04/22/2022 15:15:00,29.60,8757.76,,,,
17,04/22/2022 15:16:00,29.64,9505.28,,,,
18,04/22/2022 15:17:00,29.64,9520.64,,,,
19,04/22/2022 15:18:00,29.60,9418.24,,,,
20,04/22/2022 15:19:00,29.64,9098.24,,,,
21,04/22/2022 15:20:00,29.64,8276.48,,,,
22,04/22/2022 15:21:00,29.64,9031.68,,,,
23,04/22/2022 15:22:00,29.64,8522.24,,,,
24,04/22/2022 15:23:00,29.60,7672.32,,,,
25,04/22/2022 15:24:00,29.60,7237.12,,,,
26,04/22/2022 15:25:00,29.60,6760.96,,,,
27,04/22/2022 15:26:00,29.60,6970.88,,,,
28,04/22/2022 15:27:00,29.56,7004.16,,,,
29,04/22/2022 15:28:00,29.60,7104.00,,,,
30,04/22/2022 15:29:00,29.60,7912.96,,,,
31,04/22/2022 15:30:00,29.60,8202.24,,,,
32,04/22/2022 15:31:00,29.60,7352.32,,,,
33,04/22/2022 15:32:00,29.56,6720.00,,,,
34,04/22/2022 15:33:00,29.56,6832.64,,,,
35,04/22/2022 15:34:00,29.56,7339.52,,,,
36,04/22/2022 15:35:00,29.56,6876.16,,,,
37,04/22/2022 15:36:00,29.56,5468.16,,,,
38,04/22/2022 15:37:00,29.51,3404.80,,,,
39,04/22/2022 15:38:00,29.43,4227.84,,,,
40,04/22/2022 15:39:00,29.43,3800.32,,,,
41,04/22/2022 15:40:00,29.43,3386.88,,,,
42,04/22/2022 15:41:00,29.43,3840.00,,,,
43,04/22/2022 15:42:00,29.43,3696.64,,,,
44,04/22/2022 15:43:00,29.38,3212.80,,,,
45,04/22/2022 15:44:00,29.38,3234.56,,,,
46,04/22/2022 15:45:00,29.34,3147.52,,,,
47,04/22/2022 15:46:00,29.43,3343.36,,,,
48,04/22/2022 15:47:00,29.43,3361.28,,,,
49,04/22/2022 15:48:00,29.34,2956.80,,,,
50,04/22/2022 15:49:00,29.34,3415.04,,,,
51,04/22/2022 15:50:00,29.34,4277.76,,,,
52,04/22/2022 15:51:00,29.34,4385.28,,,,
53,04/22/2022 15:52:00,29.34,3829.76,,,,
54,04/22/2022 15:53:00,29.38,3790.08,,,,
55,04/22/2022 15:54:00,29.38,4254.72,,,,
56,04/22/2022 15:55:00,29.38,3866.88,,,,
57,04/22/2022 15:56:00,29.34,3408.64,,,,
58,04/22/2022 15:57:00,29.30,3342.08,,,,
59,04/22/2022 15:58:00,29.38,3176.96,,,,
60,04/22/2022 15:59:00,29.30,3010.56,,,,
61,04/22/2022 16:00:00,29.34,3069.44,,,,
62,04/22/2022 16:01:00,29.34,2988.80,,,,
63,04/22/2022 16:02:00,29.30,2865.92,,,,
64,04/22/2022 16:03:00,29.30,2813.44,,,,
65,04/22/2022 16:04:00,29.34,3443.20,,,,
66,04/22/2022 16:05:00,29.34,5281.28,,,,
67,04/22/2022 16:06:00,29.38,6074.88,,,,
68,04/22/2022 16:07:00,29.38,6231.04,,,,
69,04/22/2022 16:08:00,29.38,6448.64,,,,
70,04/22/2022 16:09:00,29.43,6261.76,,,,
71,04/22/2022 16:10:00,29.43,5283.84,,,,
72,04/22/2022 16:11:00,29.38,4134.40,,,,
73,04/22/2022 16:12:00,29.34,3274.24,,,,
74,04/22/2022 16:13:00,29.34,4398.08,,,,
75,04/22/2022 16:14:00,29.34,4629.76,,,,
76,04/22/2022 16:15:00,29.38,5877.76,,,,
77,04/22/2022 16:16:00,29.43,5749.76,,,,
78,04/22/2022 16:17:00,29.43,5844.48,,,,
79,04/22/2022 16:18:00,29.43,5550.08,,,,
80,04/22/2022 16:19:00,29.43,5729.28,,,,
81,04/22/2022 16:20:00,29.47,5905.92,,,,
82,04/22/2022 16:21:00,29.43,5721.60,,,,
83,04/22/2022 16:22:00,29.47,5726.72,,,,
84,04/22/2022 16:23:00,29.47,5524.48,,,,
85,04/22/2022 16:24:00,29.43,5434.88,,,,
86,04/22/2022 16:25:00,29.43,5017.60,,,,
87,04/22/2022 16:26:00,29.43,4733.44,,,,
88,04/22/2022 16:27:00,29.43,5314.56,,,,
89,04/22/2022 16:28:00,29.43,5240.32,,,,
90,04/22/2022 16:29:00,29.47,4980.48,,,,
91,04/22/2022 16:30:00,29.38,4225.28,,,,
92,04/22/2022 16:31:00,29.38,4773.12,,,,
93,04/22/2022 16:32:00,29.43,4936.96,,,,
94,04/22/2022 16:33:00,29.38,4582.40,,,,
95,04/22/2022 16:34:00,29.34,3338.24,,,,
96,04/22/2022 16:35:00,29.34,3665.92,,,,
97,04/22/2022 16:36:00,29.38,3381.76,,,,
98,04/22/2022 16:37:00,29.38,3237.12,,,,
99,04/22/2022 16:38:00,29.38,3370.24,,,,
100,04/22/2022 16:39:00,29.34,4053.76,,,,
101,04/22/2022 16:40:00,29.34,4335.36,,,,
102,04/22/2022 16:41:00,29.34,4177.92,,,,
103,04/22/2022 16:42:00,29.34,4020.48,,,,
104,04/22/2022 16:43:00,29.34,3937.28,,,,
105,04/22/2022 16:44:00,29.38,3819.52,,,,
106,04/22/2022 16:45:00,29.34,3776.00,,,,
107,04/22/2022 16:46:00,29.38,3578.88,,,,
108,04/22/2022 16:47:00,29.30,3328.00,,,,
109,04/22/2022 16:48:00,29.34,2835.20,,,,
110,04/22/2022 16:49:00,29.34,2007.04,,,,
111,04/22/2022 16:50:00,29.21,1497.60,,,,
112,04/22/2022 16:51:00,29.21,1457.28,,,,
113,04/22/2022 16:52:00,29.21,1560.32,,,,
114,04/22/2022 16:53:00,29.26,2132.48,,,,
115,04/22/2022 16:54:00,29.21,1681.92,,,,
116,04/22/2022 16:55:00,29.26,1743.36,,,,
117,04/22/2022 16:56:00,29.21,1844.48,,,,
118,04/22/2022 16:57:00,29.21,1535.36,,,,
119,04/22/2022 16:58:00,29.21,1221.76,,,,
120,04/22/2022 16:59:00,29.17,1287.04,,,,
121,04/22/2022 17:00:00,29.17,1338.88,,,,
122,04/22/2022 17:01:00,29.21,1095.36,,,,
123,04/22/2022 17:02:00,29.21,980.16,,,,
124,04/22/2022 17:03:00,29.21,912.64,,,,
125,04/22/2022 17:04:00,29.17,871.36,,,,
126,04/22/2022 17:05:00,29.17,838.72,,,,
127,04/22/2022 17:06:00,29.13,808.96,,,,
128,04/22/2022 17:07:00,29.17,804.80,,,,
129,04/22/2022 17:08:00,29.17,798.08,,,,
130,04/22/2022 17:09:00,29.13,806.08,,,,
131,04/22/2022 17:10:00,29.13,784.00,,,,
132,04/22/2022 17:11:00,29.17,760.64,,,,
133,04/22/2022 17:12:00,29.13,767.36,,,,
134,04/22/2022 17:13:00,29.13,758.72,,,,
