#,Date-Time (French Polynesia Standard Time),Ch: 1 - Temperature   (°C ),Ch: 2 - Light   (lux),Host Connected,Button Down,Button Up,End of File
1139,04/23/2022 09:56:00,29.64,8089.60,,,,
1140,04/23/2022 09:57:00,29.51,6330.88,,,,
1141,04/23/2022 09:58:00,29.51,4117.76,,,,
1142,04/23/2022 09:59:00,29.43,4369.92,,,,
1143,04/23/2022 10:00:00,29.47,8171.52,,,,
1144,04/23/2022 10:01:00,29.60,12098.56,,,,
1145,04/23/2022 10:02:00,29.68,12467.20,,,,
1146,04/23/2022 10:03:00,29.64,9369.60,,,,
1147,04/23/2022 10:04:00,29.56,6384.64,,,,
1148,04/23/2022 10:05:00,29.51,3937.28,,,,
1149,04/23/2022 10:06:00,29.43,3683.84,,,,
1150,04/23/2022 10:07:00,29.43,3466.24,,,,
1151,04/23/2022 10:08:00,29.38,3941.12,,,,
1152,04/23/2022 10:09:00,29.43,5000.96,,,,
1153,04/23/2022 10:10:00,29.43,7459.84,,,,
1154,04/23/2022 10:11:00,29.43,5708.80,,,,
1155,04/23/2022 10:12:00,29.47,6333.44,,,,
1156,04/23/2022 10:13:00,29.56,9011.20,,,,
1157,04/23/2022 10:14:00,29.51,6177.28,,,,
1158,04/23/2022 10:15:00,29.47,5056.00,,,,
1159,04/23/2022 10:16:00,29.43,4270.08,,,,
1160,04/23/2022 10:17:00,29.38,3951.36,,,,
1161,04/23/2022 10:18:00,29.43,4564.48,,,,
1162,04/23/2022 10:19:00,29.38,3275.52,,,,
1163,04/23/2022 10:20:00,29.34,2760.96,,,,
1164,04/23/2022 10:21:00,29.34,2552.32,,,,
1165,04/23/2022 10:22:00,29.30,2476.16,,,,
1166,04/23/2022 10:23:00,29.30,2376.96,,,,
1167,04/23/2022 10:24:00,29.30,2280.32,,,,
1168,04/23/2022 10:25:00,29.26,2606.08,,,,
1169,04/23/2022 10:26:00,29.30,3045.12,,,,
1170,04/23/2022 10:27:00,29.26,3045.12,,,,
1171,04/23/2022 10:28:00,29.30,3367.68,,,,
1172,04/23/2022 10:29:00,29.26,3445.76,,,,
1173,04/23/2022 10:30:00,29.26,4016.64,,,,
1174,04/23/2022 10:31:00,29.34,5422.08,,,,
1175,04/23/2022 10:32:00,29.34,2876.16,,,,
1176,04/23/2022 10:33:00,29.30,2675.20,,,,
1177,04/23/2022 10:34:00,29.26,2631.68,,,,
1178,04/23/2022 10:35:00,29.26,2769.92,,,,
1179,04/23/2022 10:36:00,29.26,2873.60,,,,
1180,04/23/2022 10:37:00,29.26,2844.16,,,,
1181,04/23/2022 10:38:00,29.30,2837.76,,,,
1182,04/23/2022 10:39:00,29.26,2979.84,,,,
1183,04/23/2022 10:40:00,29.26,3296.00,,,,
1184,04/23/2022 10:41:00,29.30,3695.36,,,,
1185,04/23/2022 10:42:00,29.30,4154.88,,,,
1186,04/23/2022 10:43:00,29.30,4775.68,,,,
1187,04/23/2022 10:44:00,29.30,6243.84,,,,
1188,04/23/2022 10:45:00,29.47,13552.64,,,,
1189,04/23/2022 10:46:00,29.56,9820.16,,,,
1190,04/23/2022 10:47:00,29.56,12871.68,,,,
1191,04/23/2022 10:48:00,29.64,13378.56,,,,
1192,04/23/2022 10:49:00,29.68,13470.72,,,,
1193,04/23/2022 10:50:00,29.64,9633.28,,,,
1194,04/23/2022 10:51:00,29.60,6471.68,,,,
1195,04/23/2022 10:52:00,29.51,6062.08,,,,
1196,04/23/2022 10:53:00,29.64,8207.36,,,,
1197,04/23/2022 10:54:00,29.60,11412.48,,,,
1198,04/23/2022 10:55:00,29.68,12748.80,,,,
1199,04/23/2022 10:56:00,29.64,7188.48,,,,
1200,04/23/2022 10:57:00,29.60,7001.60,,,,
1201,04/23/2022 10:58:00,29.68,10987.52,,,,
1202,04/23/2022 10:59:00,29.68,10506.24,,,,
1203,04/23/2022 11:00:00,29.64,10741.76,,,,
1204,04/23/2022 11:01:00,29.68,10511.36,,,,
1205,04/23/2022 11:02:00,29.64,9861.12,,,,
1206,04/23/2022 11:03:00,29.64,9433.60,,,,
1207,04/23/2022 11:04:00,29.64,9738.24,,,,
1208,04/23/2022 11:05:00,29.60,9932.80,,,,
1209,04/23/2022 11:06:00,29.64,10124.80,,,,
1210,04/23/2022 11:07:00,29.64,9766.40,,,,
1211,04/23/2022 11:08:00,29.64,11002.88,,,,
1212,04/23/2022 11:09:00,29.73,11438.08,,,,
1213,04/23/2022 11:10:00,29.68,12139.52,,,,
1214,04/23/2022 11:11:00,29.77,12477.44,,,,
1215,04/23/2022 11:12:00,29.73,12943.36,,,,
1216,04/23/2022 11:13:00,29.77,12380.16,,,,
1217,04/23/2022 11:14:00,29.77,13076.48,,,,
1218,04/23/2022 11:15:00,29.81,12610.56,,,,
1219,04/23/2022 11:16:00,29.73,12943.36,,,,
1220,04/23/2022 11:17:00,29.81,12666.88,,,,
1221,04/23/2022 11:18:00,29.81,12518.40,,,,
1222,04/23/2022 11:19:00,29.81,12451.84,,,,
1223,04/23/2022 11:20:00,29.77,11745.28,,,,
1224,04/23/2022 11:21:00,29.81,11269.12,,,,
1225,04/23/2022 11:22:00,29.68,6502.40,,,,
1226,04/23/2022 11:23:00,29.60,4934.40,,,,
1227,04/23/2022 11:24:00,29.60,6630.40,,,,
1228,04/23/2022 11:25:00,29.56,6617.60,,,,
1229,04/23/2022 11:26:00,29.64,8089.60,,,,
1230,04/23/2022 11:27:00,29.68,12733.44,,,,
1231,04/23/2022 11:28:00,29.73,10644.48,,,,
1232,04/23/2022 11:29:00,29.64,8747.52,,,,
1233,04/23/2022 11:30:00,29.68,12467.20,,,,
1234,04/23/2022 11:31:00,29.73,11847.68,,,,
1235,04/23/2022 11:32:00,29.68,8990.72,,,,
1236,04/23/2022 11:33:00,29.64,11115.52,,,,
1237,04/23/2022 11:34:00,29.73,13742.08,,,,
1238,04/23/2022 11:35:00,29.77,13977.60,,,,
1239,04/23/2022 11:36:00,29.81,14648.32,,,,
1240,04/23/2022 11:37:00,29.86,14310.40,,,,
1241,04/23/2022 11:38:00,29.90,14515.20,,,,
1242,04/23/2022 11:39:00,29.90,15057.92,,,,
1243,04/23/2022 11:40:00,29.94,14781.44,,,,
1244,04/23/2022 11:41:00,29.94,15247.36,,,,
1245,04/23/2022 11:42:00,29.98,15575.04,,,,
1246,04/23/2022 11:43:00,29.86,6737.92,,,,
1247,04/23/2022 11:44:00,29.86,16061.44,,,,
1248,04/23/2022 11:45:00,29.77,5683.20,,,,
1249,04/23/2022 11:46:00,29.64,4930.56,,,,
1250,04/23/2022 11:47:00,29.64,5772.80,,,,
1251,04/23/2022 11:48:00,29.77,13870.08,,,,
1252,04/23/2022 11:49:00,29.81,12625.92,,,,
1253,04/23/2022 11:50:00,29.86,13511.68,,,,
1254,04/23/2022 11:51:00,29.77,9016.32,,,,
1255,04/23/2022 11:52:00,29.81,12103.68,,,,
1256,04/23/2022 11:53:00,29.81,10885.12,,,,
1257,04/23/2022 11:54:00,29.77,14023.68,,,,
1258,04/23/2022 11:55:00,29.86,13982.72,,,,
1259,04/23/2022 11:56:00,29.86,9625.60,,,,
1260,04/23/2022 11:57:00,29.81,9190.40,,,,
1261,04/23/2022 11:58:00,29.73,10007.04,,,,
1262,04/23/2022 11:59:00,29.68,5381.12,,,,
1263,04/23/2022 12:00:00,29.77,13516.80,,,,
1264,04/23/2022 12:01:00,29.86,14202.88,,,,
1265,04/23/2022 12:02:00,29.86,13788.16,,,,
1266,04/23/2022 12:03:00,29.94,13864.96,,,,
1267,04/23/2022 12:04:00,29.94,14361.60,,,,
1268,04/23/2022 12:05:00,29.94,13859.84,,,,
1269,04/23/2022 12:06:00,29.90,13690.88,,,,
1270,04/23/2022 12:07:00,29.94,13946.88,,,,
1271,04/23/2022 12:08:00,29.94,13793.28,,,,
1272,04/23/2022 12:09:00,29.94,13132.80,,,,
1273,04/23/2022 12:10:00,29.90,12497.92,,,,
1274,04/23/2022 12:11:00,29.94,12984.32,,,,
1275,04/23/2022 12:12:00,29.90,12881.92,,,,
1276,04/23/2022 12:13:00,29.94,12666.88,,,,
1277,04/23/2022 12:14:00,29.90,12651.52,,,,
1278,04/23/2022 12:15:00,29.94,12661.76,,,,
1279,04/23/2022 12:16:00,29.94,12508.16,,,,
1280,04/23/2022 12:17:00,29.90,12682.24,,,,
1281,04/23/2022 12:18:00,29.90,11857.92,,,,
1282,04/23/2022 12:19:00,29.86,11525.12,,,,
1283,04/23/2022 12:20:00,29.90,8878.08,,,,
1284,04/23/2022 12:21:00,29.81,8942.08,,,,
1285,04/23/2022 12:22:00,29.90,12016.64,,,,
1286,04/23/2022 12:23:00,29.81,12257.28,,,,
1287,04/23/2022 12:24:00,29.90,11878.40,,,,
1288,04/23/2022 12:25:00,29.86,11965.44,,,,
1289,04/23/2022 12:26:00,29.90,11909.12,,,,
1290,04/23/2022 12:27:00,29.94,11965.44,,,,
1291,04/23/2022 12:28:00,29.90,12016.64,,,,
1292,04/23/2022 12:29:00,29.90,11750.40,,,,
1293,04/23/2022 12:30:00,29.90,11576.32,,,,
1294,04/23/2022 12:31:00,29.90,11898.88,,,,
1295,04/23/2022 12:32:00,29.90,11878.40,,,,
1296,04/23/2022 12:33:00,29.86,11627.52,,,,
1297,04/23/2022 12:34:00,29.90,11806.72,,,,
1298,04/23/2022 12:35:00,29.90,12160.00,,,,
1299,04/23/2022 12:36:00,29.77,3941.12,,,,
1300,04/23/2022 12:37:00,29.77,12861.44,,,,
1301,04/23/2022 12:38:00,29.86,12282.88,,,,
1302,04/23/2022 12:39:00,29.86,12293.12,,,,
1303,04/23/2022 12:40:00,29.90,11919.36,,,,
1304,04/23/2022 12:41:00,29.77,3185.92,,,,
1305,04/23/2022 12:42:00,29.68,10444.80,,,,
1306,04/23/2022 12:43:00,29.73,6932.48,,,,
1307,04/23/2022 12:44:00,29.77,4855.04,,,,
1308,04/23/2022 12:45:00,29.86,12963.84,,,,
1309,04/23/2022 12:46:00,29.86,13132.80,,,,
1310,04/23/2022 12:47:00,29.86,13122.56,,,,
1311,04/23/2022 12:48:00,29.77,4158.72,,,,
1312,04/23/2022 12:49:00,29.73,5045.76,,,,
1313,04/23/2022 12:50:00,29.68,5647.36,,,,
1314,04/23/2022 12:51:00,29.73,5125.12,,,,
1315,04/23/2022 12:52:00,29.68,4601.60,,,,
1316,04/23/2022 12:53:00,29.64,4304.64,,,,
1317,04/23/2022 12:54:00,29.60,4369.92,,,,
1318,04/23/2022 12:55:00,29.56,4446.72,,,,
1319,04/23/2022 12:56:00,29.60,4428.80,,,,
1320,04/23/2022 12:57:00,29.68,13824.00,,,,
1321,04/23/2022 12:58:00,29.77,13747.20,,,,
1322,04/23/2022 12:59:00,29.86,14018.56,,,,
1323,04/23/2022 13:00:00,29.90,14371.84,,,,
1324,04/23/2022 13:01:00,29.90,14264.32,,,,
1325,04/23/2022 13:02:00,29.94,13849.60,,,,
1326,04/23/2022 13:03:00,29.90,12175.36,,,,
1327,04/23/2022 13:04:00,29.90,12200.96,,,,
1328,04/23/2022 13:05:00,29.90,10562.56,,,,
1329,04/23/2022 13:06:00,29.86,10752.00,,,,
1330,04/23/2022 13:07:00,29.81,5977.60,,,,
1331,04/23/2022 13:08:00,29.86,12416.00,,,,
1332,04/23/2022 13:09:00,29.86,9743.36,,,,
1333,04/23/2022 13:10:00,29.90,14417.92,,,,
1334,04/23/2022 13:11:00,29.94,12216.32,,,,
1335,04/23/2022 13:12:00,29.90,14213.12,,,,
1336,04/23/2022 13:13:00,29.73,5565.44,,,,
1337,04/23/2022 13:14:00,29.68,4577.28,,,,
1338,04/23/2022 13:15:00,29.64,4349.44,,,,
1339,04/23/2022 13:16:00,29.64,4055.04,,,,
1340,04/23/2022 13:17:00,29.60,4024.32,,,,
1341,04/23/2022 13:18:00,29.51,4096.00,,,,
1342,04/23/2022 13:19:00,29.51,4213.76,,,,
1343,04/23/2022 13:20:00,29.47,4300.80,,,,
1344,04/23/2022 13:21:00,29.51,4408.32,,,,
1345,04/23/2022 13:22:00,29.51,4467.20,,,,
1346,04/23/2022 13:23:00,29.51,5076.48,,,,
1347,04/23/2022 13:24:00,29.56,5329.92,,,,
1348,04/23/2022 13:25:00,29.56,5391.36,,,,
1349,04/23/2022 13:26:00,29.51,5271.04,,,,
1350,04/23/2022 13:27:00,29.51,5488.64,,,,
1351,04/23/2022 13:28:00,29.51,5596.16,,,,
1352,04/23/2022 13:29:00,29.56,5537.28,,,,
1353,04/23/2022 13:30:00,29.51,5414.40,,,,
1354,04/23/2022 13:31:00,29.51,5493.76,,,,
1355,04/23/2022 13:32:00,29.56,6238.72,,,,
1356,04/23/2022 13:33:00,29.56,6384.64,,,,
1357,04/23/2022 13:34:00,29.51,6243.84,,,,
1358,04/23/2022 13:35:00,29.56,5399.04,,,,
1359,04/23/2022 13:36:00,29.51,5754.88,,,,
1360,04/23/2022 13:37:00,29.56,5793.28,,,,
1361,04/23/2022 13:38:00,29.51,4848.64,,,,
1362,04/23/2022 13:39:00,29.51,4678.40,,,,
1363,04/23/2022 13:40:00,29.51,4741.12,,,,
1364,04/23/2022 13:41:00,29.51,5836.80,,,,
1365,04/23/2022 13:42:00,29.51,6010.88,,,,
1366,04/23/2022 13:43:00,29.51,5236.48,,,,
1367,04/23/2022 13:44:00,29.51,4085.76,,,,
1368,04/23/2022 13:45:00,29.51,3653.12,,,,
1369,04/23/2022 13:46:00,29.43,3132.16,,,,
1370,04/23/2022 13:47:00,29.38,2574.72,,,,
1371,04/23/2022 13:48:00,29.43,2098.56,,,,
1372,04/23/2022 13:49:00,29.38,1792.00,,,,
1373,04/23/2022 13:50:00,29.38,1596.16,,,,
1374,04/23/2022 13:51:00,29.38,1475.84,,,,
1375,04/23/2022 13:52:00,29.34,1377.92,,,,
1376,04/23/2022 13:53:00,29.34,1316.48,,,,
1377,04/23/2022 13:54:00,29.34,1286.40,,,,
1378,04/23/2022 13:55:00,29.30,1207.68,,,,
1379,04/23/2022 13:56:00,29.34,1092.48,,,,
1380,04/23/2022 13:57:00,29.30,1006.08,,,,
1381,04/23/2022 13:58:00,29.26,872.32,,,,
1382,04/23/2022 13:59:00,29.21,826.56,,,,
1383,04/23/2022 14:00:00,29.26,854.40,,,,
1384,04/23/2022 14:01:00,29.21,837.12,,,,
1385,04/23/2022 14:02:00,29.26,745.60,,,,
1386,04/23/2022 14:03:00,29.21,683.84,,,,
1387,04/23/2022 14:04:00,29.21,650.08,,,,
1388,04/23/2022 14:05:00,29.17,653.60,,,,
1389,04/23/2022 14:06:00,29.21,670.08,,,,
1390,04/23/2022 14:07:00,29.17,728.32,,,,
1391,04/23/2022 14:08:00,29.17,795.84,,,,
1392,04/23/2022 14:09:00,29.17,891.20,,,,
1393,04/23/2022 14:10:00,29.21,979.20,,,,
1394,04/23/2022 14:11:00,29.17,1031.04,,,,
1395,04/23/2022 14:12:00,29.17,1115.84,,,,
1396,04/23/2022 14:13:00,29.17,1160.96,,,,
1397,04/23/2022 14:14:00,29.17,1201.60,,,,
1398,04/23/2022 14:15:00,29.17,1271.68,,,,
1399,04/23/2022 14:16:00,29.17,1324.16,,,,
1400,04/23/2022 14:17:00,29.13,1262.08,,,,
1401,04/23/2022 14:18:00,29.13,1117.76,,,,
1402,04/23/2022 14:19:00,29.17,1131.52,,,,
1403,04/23/2022 14:20:00,29.17,1441.92,,,,
1404,04/23/2022 14:21:00,29.17,1818.24,,,,
1405,04/23/2022 14:22:00,29.13,2236.80,,,,
1406,04/23/2022 14:23:00,29.13,2501.76,,,,
1407,04/23/2022 14:24:00,29.17,2606.08,,,,
1408,04/23/2022 14:25:00,29.17,2576.64,,,,
1409,04/23/2022 14:26:00,29.17,2476.16,,,,
1410,04/23/2022 14:27:00,29.08,2376.96,,,,
1411,04/23/2022 14:28:00,29.17,2394.88,,,,
1412,04/23/2022 14:29:00,29.08,2410.24,,,,
1413,04/23/2022 14:30:00,29.08,2311.68,,,,
1414,04/23/2022 14:31:00,29.08,2184.96,,,,
1415,04/23/2022 14:32:00,29.08,2058.88,,,,
1416,04/23/2022 14:33:00,29.08,1880.32,,,,
1417,04/23/2022 14:34:00,29.08,1920.00,,,,
1418,04/23/2022 14:35:00,29.08,1942.40,,,,
1419,04/23/2022 14:36:00,29.08,1824.64,,,,
1420,04/23/2022 14:37:00,29.08,1740.80,,,,
1421,04/23/2022 14:38:00,29.04,1647.36,,,,
1422,04/23/2022 14:39:00,29.08,1527.68,,,,
1423,04/23/2022 14:40:00,29.04,1448.96,,,,
1424,04/23/2022 14:41:00,29.04,1438.72,,,,
1425,04/23/2022 14:42:00,29.04,1461.12,,,,
1426,04/23/2022 14:43:00,29.00,1504.64,,,,
1427,04/23/2022 14:44:00,29.04,1687.04,,,,
1428,04/23/2022 14:45:00,29.04,1959.68,,,,
1429,04/23/2022 14:46:00,29.00,2120.96,,,,
1430,04/23/2022 14:47:00,29.04,2177.92,,,,
1431,04/23/2022 14:48:00,29.00,2199.04,,,,
1432,04/23/2022 14:49:00,29.00,2174.72,,,,
1433,04/23/2022 14:50:00,29.04,2165.76,,,,
1434,04/23/2022 14:51:00,29.04,2157.44,,,,
1435,04/23/2022 14:52:00,29.00,2176.64,,,,
1436,04/23/2022 14:53:00,29.00,2294.40,,,,
1437,04/23/2022 14:54:00,29.04,2344.32,,,,
1438,04/23/2022 14:55:00,29.00,2391.04,,,,
1439,04/23/2022 14:56:00,29.00,2430.72,,,,
1440,04/23/2022 14:57:00,29.00,2553.60,,,,
1441,04/23/2022 14:58:00,29.04,2599.04,,,,
1442,04/23/2022 14:59:00,29.04,2590.08,,,,
1443,04/23/2022 15:00:00,29.00,2531.20,,,,
1444,04/23/2022 15:01:00,29.00,2505.60,,,,
1445,04/23/2022 15:02:00,29.04,2375.68,,,,
1446,04/23/2022 15:03:00,29.04,2247.68,,,,
1447,04/23/2022 15:04:00,28.95,2129.92,,,,
1448,04/23/2022 15:05:00,29.00,1954.56,,,,
1449,04/23/2022 15:06:00,28.95,1701.76,,,,
1450,04/23/2022 15:07:00,28.95,1505.28,,,,
1451,04/23/2022 15:08:00,28.95,1360.00,,,,
1452,04/23/2022 15:09:00,28.91,1139.20,,,,
1453,04/23/2022 15:10:00,28.91,1045.76,,,,
1454,04/23/2022 15:11:00,28.91,963.52,,,,
1455,04/23/2022 15:12:00,28.91,939.20,,,,
1456,04/23/2022 15:13:00,28.87,976.64,,,,
1457,04/23/2022 15:14:00,28.91,1030.08,,,,
1458,04/23/2022 15:15:00,28.91,1088.96,,,,
1459,04/23/2022 15:16:00,28.91,1062.08,,,,
1460,04/23/2022 15:17:00,28.87,975.68,,,,
1461,04/23/2022 15:18:00,28.87,937.60,,,,
1462,04/23/2022 15:19:00,28.87,820.80,,,,
1463,04/23/2022 15:20:00,28.87,646.72,,,,
1464,04/23/2022 15:21:00,28.87,526.40,,,,
1465,04/23/2022 15:22:00,28.87,496.96,,,,
1466,04/23/2022 15:23:00,28.87,523.68,,,,
1467,04/23/2022 15:24:00,28.87,558.88,,,,
1468,04/23/2022 15:25:00,28.87,617.28,,,,
1469,04/23/2022 15:26:00,28.83,631.04,,,,
1470,04/23/2022 15:27:00,28.87,590.88,,,,
1471,04/23/2022 15:28:00,28.87,558.88,,,,
1472,04/23/2022 15:29:00,28.87,520.32,,,,
1473,04/23/2022 15:30:00,28.91,488.32,,,,
1474,04/23/2022 15:31:00,28.87,447.52,,,,
1475,04/23/2022 15:32:00,28.83,413.28,,,,
1476,04/23/2022 15:33:00,28.83,381.92,,,,
1477,04/23/2022 15:34:00,28.87,353.12,,,,
1478,04/23/2022 15:35:00,28.83,323.76,,,,
1479,04/23/2022 15:36:00,28.83,303.04,,,,
1480,04/23/2022 15:37:00,28.91,286.32,,,,
1481,04/23/2022 15:38:00,28.83,269.04,,,,
1482,04/23/2022 15:39:00,28.87,244.56,,,,
1483,04/23/2022 15:40:00,28.83,216.64,,,,
1484,04/23/2022 15:41:00,28.83,198.48,,,,
1485,04/23/2022 15:42:00,28.83,214.88,,,,
1486,04/23/2022 15:43:00,28.87,258.64,,,,
1487,04/23/2022 15:44:00,28.83,335.84,,,,
1488,04/23/2022 15:45:00,28.83,323.76,,,,
1489,04/23/2022 15:46:00,28.83,236.80,,,,
1490,04/23/2022 15:47:00,28.87,187.84,,,,
1491,04/23/2022 15:48:00,28.83,166.08,,,,
1492,04/23/2022 15:49:00,28.83,164.32,,,,
1493,04/23/2022 15:50:00,28.78,206.24,,,,
1494,04/23/2022 15:51:00,28.83,243.68,,,,
1495,04/23/2022 15:52:00,28.87,200.08,,,,
1496,04/23/2022 15:53:00,28.83,296.72,,,,
1497,04/23/2022 15:54:00,28.87,379.36,,,,
1498,04/23/2022 15:55:00,28.83,383.68,,,,
1499,04/23/2022 15:56:00,28.83,330.72,,,,
1500,04/23/2022 15:57:00,28.78,320.96,,,,
1501,04/23/2022 15:58:00,28.78,360.16,,,,
1502,04/23/2022 15:59:00,28.83,373.28,,,,
1503,04/23/2022 16:00:00,28.78,335.84,,,,
1504,04/23/2022 16:01:00,28.78,282.00,,,,
1505,04/23/2022 16:02:00,28.78,262.96,,,,
1506,04/23/2022 16:03:00,28.78,261.20,,,,
1507,04/23/2022 16:04:00,28.74,273.36,,,,
1508,04/23/2022 16:05:00,28.78,286.32,,,,
1509,04/23/2022 16:06:00,28.74,306.48,,,,
1510,04/23/2022 16:07:00,28.74,325.52,,,,
1511,04/23/2022 16:08:00,28.78,317.68,,,,
1512,04/23/2022 16:09:00,28.78,316.64,,,,
1513,04/23/2022 16:10:00,28.74,338.40,,,,
1514,04/23/2022 16:11:00,28.70,370.72,,,,
1515,04/23/2022 16:12:00,28.74,338.40,,,,
1516,04/23/2022 16:13:00,28.74,298.64,,,,
1517,04/23/2022 16:14:00,28.74,328.00,,,,
1518,04/23/2022 16:15:00,28.70,333.28,,,,
1519,04/23/2022 16:16:00,28.78,256.00,,,,
1520,04/23/2022 16:17:00,28.74,327.28,,,,
1521,04/23/2022 16:18:00,28.70,368.16,,,,
1522,04/23/2022 16:19:00,28.74,392.64,,,,
1523,04/23/2022 16:20:00,28.78,428.00,,,,
1524,04/23/2022 16:21:00,28.74,496.96,,,,
1525,04/23/2022 16:22:00,28.74,510.72,,,,
1526,04/23/2022 16:23:00,28.70,564.80,,,,
1527,04/23/2022 16:24:00,28.70,675.20,,,,
1528,04/23/2022 16:25:00,28.74,853.12,,,,
1529,04/23/2022 16:26:00,28.70,965.12,,,,
1530,04/23/2022 16:27:00,28.74,1011.84,,,,
1531,04/23/2022 16:28:00,28.74,1024.00,,,,
1532,04/23/2022 16:29:00,28.70,1104.64,,,,
1533,04/23/2022 16:30:00,28.74,1123.84,,,,
1534,04/23/2022 16:31:00,28.78,1143.68,,,,
1535,04/23/2022 16:32:00,28.74,1107.20,,,,
1536,04/23/2022 16:33:00,28.78,1016.32,,,,
1537,04/23/2022 16:34:00,28.74,896.32,,,,
1538,04/23/2022 16:35:00,28.74,818.88,,,,
1539,04/23/2022 16:36:00,28.74,749.12,,,,
1540,04/23/2022 16:37:00,28.74,695.68,,,,
1541,04/23/2022 16:38:00,28.74,654.56,,,,
1542,04/23/2022 16:39:00,28.74,603.36,,,,
1543,04/23/2022 16:40:00,28.70,562.24,,,,
1544,04/23/2022 16:41:00,28.70,532.00,,,,
1545,04/23/2022 16:42:00,28.78,491.68,,,,
1546,04/23/2022 16:43:00,28.74,428.48,,,,
1547,04/23/2022 16:44:00,28.74,390.88,,,,
1548,04/23/2022 16:45:00,28.70,391.68,,,,
1549,04/23/2022 16:46:00,28.70,392.64,,,,
1550,04/23/2022 16:47:00,28.70,388.00,,,,
1551,04/23/2022 16:48:00,28.70,388.00,,,,
1552,04/23/2022 16:49:00,28.70,384.64,,,,
1553,04/23/2022 16:50:00,28.70,380.16,,,,
1554,04/23/2022 16:51:00,28.74,389.92,,,,
1555,04/23/2022 16:52:00,28.70,397.76,,,,
1556,04/23/2022 16:53:00,28.70,406.40,,,,
1557,04/23/2022 16:54:00,28.70,421.60,,,,
1558,04/23/2022 16:55:00,28.70,433.76,,,,
1559,04/23/2022 16:56:00,28.70,447.52,,,,
1560,04/23/2022 16:57:00,28.70,477.92,,,,
1561,04/23/2022 16:58:00,28.74,493.44,,,,
1562,04/23/2022 16:59:00,28.70,492.64,,,,
1563,04/23/2022 17:00:00,28.70,491.68,,,,
1564,04/23/2022 17:01:00,28.70,487.36,,,,
1565,04/23/2022 17:02:00,28.70,498.56,,,,
1566,04/23/2022 17:03:00,28.70,497.76,,,,
1567,04/23/2022 17:04:00,28.70,498.56,,,,
1568,04/23/2022 17:05:00,28.70,490.88,,,,
1569,04/23/2022 17:06:00,28.74,475.20,,,,
1570,04/23/2022 17:07:00,28.70,457.92,,,,
1571,04/23/2022 17:08:00,28.70,440.64,,,,
1572,04/23/2022 17:09:00,28.65,425.12,,,,
1573,04/23/2022 17:10:00,28.70,401.28,,,,
1574,04/23/2022 17:11:00,28.65,382.88,,,,
1575,04/23/2022 17:12:00,28.70,373.28,,,,
1576,04/23/2022 17:13:00,28.70,366.40,,,,
1577,04/23/2022 17:14:00,28.70,349.12,,,,
1578,04/23/2022 17:15:00,28.70,330.72,,,,
1579,04/23/2022 17:16:00,28.65,312.56,,,,
1580,04/23/2022 17:17:00,28.65,290.88,,,,
1581,04/23/2022 17:18:00,28.70,265.52,,,,
1582,04/23/2022 17:19:00,28.70,241.12,,,,
1583,04/23/2022 17:20:00,28.74,220.96,,,,
1584,04/23/2022 17:21:00,28.70,201.92,,,,
1585,04/23/2022 17:22:00,28.70,183.60,,,,
1586,04/23/2022 17:23:00,28.70,165.36,,,,
1587,04/23/2022 17:24:00,28.65,148.04,,,,
1588,04/23/2022 17:25:00,28.65,133.20,,,,
1589,04/23/2022 17:26:00,28.70,120.12,,,,
1590,04/23/2022 17:27:00,28.70,103.56,,,,
1591,04/23/2022 17:28:00,28.70,88.24,,,,
1592,04/23/2022 17:29:00,28.65,71.32,,,,
1593,04/23/2022 17:30:00,28.70,55.22,,,,
1594,04/23/2022 17:31:00,28.65,40.63,,,,
1595,04/23/2022 17:32:00,28.70,28.68,,,,
1596,04/23/2022 17:33:00,28.65,20.61,,,,
1597,04/23/2022 17:34:00,28.65,16.04,,,,
1598,04/23/2022 17:35:00,28.65,14.09,,,,
1599,04/23/2022 17:36:00,28.65,12.79,,,,
1600,04/23/2022 17:37:00,28.65,11.68,,,,
1601,04/23/2022 17:38:00,28.70,10.41,,,,
1602,04/23/2022 17:39:00,28.65,10.17,,,,
1603,04/23/2022 17:40:00,28.65,8.46,,,,
1604,04/23/2022 17:41:00,28.70,7.57,,,,
1605,04/23/2022 17:42:00,28.70,6.71,,,,
1606,04/23/2022 17:43:00,28.70,6.06,,,,
1607,04/23/2022 17:44:00,28.65,5.62,,,,
1608,04/23/2022 17:45:00,28.65,4.97,,,,
1609,04/23/2022 17:46:00,28.70,4.32,,,,
1610,04/23/2022 17:47:00,28.70,3.67,,,,
1611,04/23/2022 17:48:00,28.70,3.03,,,,
1612,04/23/2022 17:49:00,28.65,2.38,,,,
1613,04/23/2022 17:50:00,28.70,1.94,,,,
1614,04/23/2022 17:51:00,28.70,1.51,,,,
1615,04/23/2022 17:52:00,28.65,1.08,,,,
1616,04/23/2022 17:53:00,28.70,0.86,,,,
1617,04/23/2022 17:54:00,28.70,0.64,,,,
1618,04/23/2022 17:55:00,28.70,0.43,,,,
1619,04/23/2022 17:56:00,28.70,0.21,,,,
1620,04/23/2022 17:57:00,28.70,0.00,,,,
1621,04/23/2022 17:58:00,28.65,0.00,,,,
1622,04/23/2022 17:59:00,28.65,0.00,,,,
1623,04/23/2022 18:00:00,28.70,0.21,,,,
1624,04/23/2022 18:01:00,28.65,0.00,,,,
