#,Date-Time (French Polynesia Standard Time),Ch: 1 - Temperature   (°C ),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,04/22/2022 15:00:00,29.68,11489.28,,,,
2,04/22/2022 15:01:00,29.68,11233.28,,,,
3,04/22/2022 15:02:00,29.73,10275.84,,,,
4,04/22/2022 15:03:00,29.68,10304.00,,,,
5,04/22/2022 15:04:00,29.68,6003.20,,,,
6,04/22/2022 15:05:00,29.60,6858.24,,,,
7,04/22/2022 15:06:00,29.60,8391.68,,,,
8,04/22/2022 15:07:00,29.73,10956.80,,,,
9,04/22/2022 15:08:00,29.64,9973.76,,,,
10,04/22/2022 15:09:00,29.64,8450.56,,,,
11,04/22/2022 15:10:00,29.56,5672.96,,,,
12,04/22/2022 15:11:00,29.56,8926.72,,,,
13,04/22/2022 15:12:00,29.56,5596.16,,,,
14,04/22/2022 15:13:00,29.56,7063.04,,,,
15,04/22/2022 15:14:00,29.64,9315.84,,,,
16,04/22/2022 15:15:00,29.68,8980.48,,,,
17,04/22/2022 15:16:00,29.64,9638.40,,,,
18,04/22/2022 15:17:00,29.64,9684.48,,,,
19,04/22/2022 15:18:00,29.64,9492.48,,,,
20,04/22/2022 15:19:00,29.68,9195.52,,,,
21,04/22/2022 15:20:00,29.68,8396.80,,,,
22,04/22/2022 15:21:00,29.64,8988.16,,,,
23,04/22/2022 15:22:00,29.64,8640.00,,,,
24,04/22/2022 15:23:00,29.64,7841.28,,,,
25,04/22/2022 15:24:00,29.60,7398.40,,,,
26,04/22/2022 15:25:00,29.60,6817.28,,,,
27,04/22/2022 15:26:00,29.56,7042.56,,,,
28,04/22/2022 15:27:00,29.56,7157.76,,,,
29,04/22/2022 15:28:00,29.60,7142.40,,,,
30,04/22/2022 15:29:00,29.60,8061.44,,,,
31,04/22/2022 15:30:00,29.56,8271.36,,,,
32,04/22/2022 15:31:00,29.60,7385.60,,,,
33,04/22/2022 15:32:00,29.56,6947.84,,,,
34,04/22/2022 15:33:00,29.60,7016.96,,,,
35,04/22/2022 15:34:00,29.56,7477.76,,,,
36,04/22/2022 15:35:00,29.56,7083.52,,,,
37,04/22/2022 15:36:00,29.56,5629.44,,,,
38,04/22/2022 15:37:00,29.47,3568.64,,,,
39,04/22/2022 15:38:00,29.47,4366.08,,,,
40,04/22/2022 15:39:00,29.47,3968.00,,,,
41,04/22/2022 15:40:00,29.38,3517.44,,,,
42,04/22/2022 15:41:00,29.38,3950.08,,,,
43,04/22/2022 15:42:00,29.38,3829.76,,,,
44,04/22/2022 15:43:00,29.38,3360.00,,,,
45,04/22/2022 15:44:00,29.38,3402.24,,,,
46,04/22/2022 15:45:00,29.38,3344.64,,,,
47,04/22/2022 15:46:00,29.34,3484.16,,,,
48,04/22/2022 15:47:00,29.34,3468.80,,,,
49,04/22/2022 15:48:00,29.34,3148.80,,,,
50,04/22/2022 15:49:00,29.34,3581.44,,,,
51,04/22/2022 15:50:00,29.34,4419.84,,,,
52,04/22/2022 15:51:00,29.34,4531.20,,,,
53,04/22/2022 15:52:00,29.30,4030.72,,,,
54,04/22/2022 15:53:00,29.34,3893.76,,,,
55,04/22/2022 15:54:00,29.34,4430.08,,,,
56,04/22/2022 15:55:00,29.34,3960.32,,,,
57,04/22/2022 15:56:00,29.34,3517.44,,,,
58,04/22/2022 15:57:00,29.34,3484.16,,,,
59,04/22/2022 15:58:00,29.34,3287.04,,,,
60,04/22/2022 15:59:00,29.34,3115.52,,,,
61,04/22/2022 16:00:00,29.30,3146.24,,,,
62,04/22/2022 16:01:00,29.34,3136.00,,,,
63,04/22/2022 16:02:00,29.30,3052.80,,,,
64,04/22/2022 16:03:00,29.30,2963.20,,,,
65,04/22/2022 16:04:00,29.34,3641.60,,,,
66,04/22/2022 16:05:00,29.30,5381.12,,,,
67,04/22/2022 16:06:00,29.30,6177.28,,,,
68,04/22/2022 16:07:00,29.38,6407.68,,,,
69,04/22/2022 16:08:00,29.43,6504.96,,,,
70,04/22/2022 16:09:00,29.43,6407.68,,,,
71,04/22/2022 16:10:00,29.43,5434.88,,,,
72,04/22/2022 16:11:00,29.38,4339.20,,,,
73,04/22/2022 16:12:00,29.34,3498.24,,,,
74,04/22/2022 16:13:00,29.34,4608.00,,,,
75,04/22/2022 16:14:00,29.38,4852.48,,,,
76,04/22/2022 16:15:00,29.43,6100.48,,,,
77,04/22/2022 16:16:00,29.43,5903.36,,,,
78,04/22/2022 16:17:00,29.38,5952.00,,,,
79,04/22/2022 16:18:00,29.43,5795.84,,,,
80,04/22/2022 16:19:00,29.43,6018.56,,,,
81,04/22/2022 16:20:00,29.47,6033.92,,,,
82,04/22/2022 16:21:00,29.47,5921.28,,,,
83,04/22/2022 16:22:00,29.47,5931.52,,,,
84,04/22/2022 16:23:00,29.47,5767.68,,,,
85,04/22/2022 16:24:00,29.47,5672.96,,,,
86,04/22/2022 16:25:00,29.43,5224.96,,,,
87,04/22/2022 16:26:00,29.43,4916.48,,,,
88,04/22/2022 16:27:00,29.38,5434.88,,,,
89,04/22/2022 16:28:00,29.43,5409.28,,,,
90,04/22/2022 16:29:00,29.43,5208.32,,,,
91,04/22/2022 16:30:00,29.43,4417.28,,,,
92,04/22/2022 16:31:00,29.43,5024.00,,,,
93,04/22/2022 16:32:00,29.43,5125.12,,,,
94,04/22/2022 16:33:00,29.34,4645.12,,,,
95,04/22/2022 16:34:00,29.43,3479.04,,,,
96,04/22/2022 16:35:00,29.34,3887.36,,,,
97,04/22/2022 16:36:00,29.30,3357.44,,,,
98,04/22/2022 16:37:00,29.30,3432.96,,,,
99,04/22/2022 16:38:00,29.30,3595.52,,,,
100,04/22/2022 16:39:00,29.34,4222.72,,,,
101,04/22/2022 16:40:00,29.34,4467.20,,,,
102,04/22/2022 16:41:00,29.34,4322.56,,,,
103,04/22/2022 16:42:00,29.38,4215.04,,,,
104,04/22/2022 16:43:00,29.34,4115.20,,,,
105,04/22/2022 16:44:00,29.34,4003.84,,,,
106,04/22/2022 16:45:00,29.38,3920.64,,,,
107,04/22/2022 16:46:00,29.34,3728.64,,,,
108,04/22/2022 16:47:00,29.30,3435.52,,,,
109,04/22/2022 16:48:00,29.30,2951.68,,,,
110,04/22/2022 16:49:00,29.30,2107.52,,,,
111,04/22/2022 16:50:00,29.26,1630.08,,,,
112,04/22/2022 16:51:00,29.26,1560.32,,,,
113,04/22/2022 16:52:00,29.21,1665.92,,,,
114,04/22/2022 16:53:00,29.26,2200.32,,,,
115,04/22/2022 16:54:00,29.21,1779.20,,,,
116,04/22/2022 16:55:00,29.21,1838.08,,,,
117,04/22/2022 16:56:00,29.21,1933.44,,,,
118,04/22/2022 16:57:00,29.17,1639.68,,,,
119,04/22/2022 16:58:00,29.17,1317.12,,,,
120,04/22/2022 16:59:00,29.17,1382.40,,,,
121,04/22/2022 17:00:00,29.17,1415.04,,,,
122,04/22/2022 17:01:00,29.17,1167.04,,,,
123,04/22/2022 17:02:00,29.13,1051.52,,,,
124,04/22/2022 17:03:00,29.17,986.88,,,,
125,04/22/2022 17:04:00,29.13,932.16,,,,
126,04/22/2022 17:05:00,29.13,907.84,,,,
127,04/22/2022 17:06:00,29.13,875.84,,,,
128,04/22/2022 17:07:00,29.13,865.28,,,,
129,04/22/2022 17:08:00,29.08,865.28,,,,
130,04/22/2022 17:09:00,29.13,871.68,,,,
131,04/22/2022 17:10:00,29.13,844.16,,,,
132,04/22/2022 17:11:00,29.13,817.28,,,,
133,04/22/2022 17:12:00,29.13,813.12,,,,
134,04/22/2022 17:13:00,29.08,815.04,,,,
135,04/22/2022 17:14:00,29.13,799.04,,,,
136,04/22/2022 17:15:00,29.08,785.60,,,,
137,04/22/2022 17:16:00,29.08,760.00,,,,
138,04/22/2022 17:17:00,29.08,754.24,,,,
139,04/22/2022 17:18:00,29.13,731.52,,,,
140,04/22/2022 17:19:00,29.13,706.24,,,,
141,04/22/2022 17:20:00,29.13,675.84,,,,
142,04/22/2022 17:21:00,29.08,652.32,,,,
143,04/22/2022 17:22:00,29.08,634.72,,,,
144,04/22/2022 17:23:00,29.08,608.64,,,,
145,04/22/2022 17:24:00,29.08,590.72,,,,
