#,Date-Time (French Polynesia Standard Time),Ch: 1 - Temperature   (°C ),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,04/22/2022 15:00:00,29.77,11340.80,,,,
2,04/22/2022 15:01:00,29.77,11095.04,,,,
3,04/22/2022 15:02:00,29.77,10214.40,,,,
4,04/22/2022 15:03:00,29.77,10132.48,,,,
5,04/22/2022 15:04:00,29.68,5639.68,,,,
6,04/22/2022 15:05:00,29.64,6781.44,,,,
7,04/22/2022 15:06:00,29.64,8599.04,,,,
8,04/22/2022 15:07:00,29.73,11043.84,,,,
9,04/22/2022 15:08:00,29.73,9899.52,,,,
10,04/22/2022 15:09:00,29.73,8468.48,,,,
11,04/22/2022 15:10:00,29.64,5511.68,,,,
12,04/22/2022 15:11:00,29.64,8839.68,,,,
13,04/22/2022 15:12:00,29.64,5329.92,,,,
14,04/22/2022 15:13:00,29.60,7006.72,,,,
15,04/22/2022 15:14:00,29.68,9267.20,,,,
16,04/22/2022 15:15:00,29.68,8957.44,,,,
17,04/22/2022 15:16:00,29.68,9712.64,,,,
18,04/22/2022 15:17:00,29.77,9733.12,,,,
19,04/22/2022 15:18:00,29.77,9507.84,,,,
20,04/22/2022 15:19:00,29.77,9320.96,,,,
21,04/22/2022 15:20:00,29.73,8427.52,,,,
22,04/22/2022 15:21:00,29.77,9246.72,,,,
23,04/22/2022 15:22:00,29.73,8757.76,,,,
24,04/22/2022 15:23:00,29.68,7953.92,,,,
25,04/22/2022 15:24:00,29.68,7452.16,,,,
26,04/22/2022 15:25:00,29.68,6809.60,,,,
27,04/22/2022 15:26:00,29.64,7121.92,,,,
28,04/22/2022 15:27:00,29.64,7244.80,,,,
29,04/22/2022 15:28:00,29.68,7134.72,,,,
30,04/22/2022 15:29:00,29.64,8138.24,,,,
31,04/22/2022 15:30:00,29.68,8448.00,,,,
32,04/22/2022 15:31:00,29.68,7521.28,,,,
33,04/22/2022 15:32:00,29.64,6955.52,,,,
34,04/22/2022 15:33:00,29.60,7142.40,,,,
35,04/22/2022 15:34:00,29.60,7541.76,,,,
36,04/22/2022 15:35:00,29.64,7060.48,,,,
37,04/22/2022 15:36:00,29.60,5596.16,,,,
38,04/22/2022 15:37:00,29.56,3432.96,,,,
39,04/22/2022 15:38:00,29.51,4238.08,,,,
40,04/22/2022 15:39:00,29.51,3883.52,,,,
41,04/22/2022 15:40:00,29.47,3449.60,,,,
42,04/22/2022 15:41:00,29.47,3893.76,,,,
43,04/22/2022 15:42:00,29.51,3750.40,,,,
44,04/22/2022 15:43:00,29.47,3270.40,,,,
45,04/22/2022 15:44:00,29.43,3316.48,,,,
46,04/22/2022 15:45:00,29.47,3226.88,,,,
47,04/22/2022 15:46:00,29.43,3399.68,,,,
48,04/22/2022 15:47:00,29.47,3392.00,,,,
49,04/22/2022 15:48:00,29.43,3033.60,,,,
50,04/22/2022 15:49:00,29.43,3517.44,,,,
51,04/22/2022 15:50:00,29.47,4413.44,,,,
52,04/22/2022 15:51:00,29.43,4440.32,,,,
53,04/22/2022 15:52:00,29.43,3962.88,,,,
54,04/22/2022 15:53:00,29.43,3825.92,,,,
55,04/22/2022 15:54:00,29.47,4375.04,,,,
56,04/22/2022 15:55:00,29.47,3818.24,,,,
57,04/22/2022 15:56:00,29.38,3470.08,,,,
58,04/22/2022 15:57:00,29.43,3371.52,,,,
59,04/22/2022 15:58:00,29.38,3171.84,,,,
60,04/22/2022 15:59:00,29.34,3005.44,,,,
61,04/22/2022 16:00:00,29.38,3051.52,,,,
62,04/22/2022 16:01:00,29.38,3014.40,,,,
63,04/22/2022 16:02:00,29.38,2918.40,,,,
64,04/22/2022 16:03:00,29.34,2826.24,,,,
65,04/22/2022 16:04:00,29.34,3546.88,,,,
66,04/22/2022 16:05:00,29.38,5391.36,,,,
67,04/22/2022 16:06:00,29.43,6251.52,,,,
68,04/22/2022 16:07:00,29.47,6484.48,,,,
69,04/22/2022 16:08:00,29.51,6620.16,,,,
70,04/22/2022 16:09:00,29.51,6453.76,,,,
71,04/22/2022 16:10:00,29.51,5368.32,,,,
72,04/22/2022 16:11:00,29.47,4213.76,,,,
73,04/22/2022 16:12:00,29.43,3336.96,,,,
74,04/22/2022 16:13:00,29.43,4568.32,,,,
75,04/22/2022 16:14:00,29.47,4805.12,,,,
76,04/22/2022 16:15:00,29.47,6197.76,,,,
77,04/22/2022 16:16:00,29.47,5890.56,,,,
78,04/22/2022 16:17:00,29.43,6003.20,,,,
79,04/22/2022 16:18:00,29.51,5800.96,,,,
80,04/22/2022 16:19:00,29.47,6062.08,,,,
81,04/22/2022 16:20:00,29.47,6067.20,,,,
82,04/22/2022 16:21:00,29.51,5921.28,,,,
83,04/22/2022 16:22:00,29.51,5882.88,,,,
84,04/22/2022 16:23:00,29.51,5762.56,,,,
85,04/22/2022 16:24:00,29.51,5698.56,,,,
86,04/22/2022 16:25:00,29.47,5186.56,,,,
87,04/22/2022 16:26:00,29.47,4904.96,,,,
88,04/22/2022 16:27:00,29.47,5498.88,,,,
89,04/22/2022 16:28:00,29.47,5422.08,,,,
90,04/22/2022 16:29:00,29.47,5217.28,,,,
91,04/22/2022 16:30:00,29.43,4458.24,,,,
92,04/22/2022 16:31:00,29.47,4970.24,,,,
93,04/22/2022 16:32:00,29.47,5141.76,,,,
94,04/22/2022 16:33:00,29.47,4599.04,,,,
95,04/22/2022 16:34:00,29.47,3321.60,,,,
96,04/22/2022 16:35:00,29.38,3804.16,,,,
97,04/22/2022 16:36:00,29.43,3240.96,,,,
98,04/22/2022 16:37:00,29.38,3312.64,,,,
99,04/22/2022 16:38:00,29.38,3507.20,,,,
100,04/22/2022 16:39:00,29.43,4107.52,,,,
101,04/22/2022 16:40:00,29.47,4403.20,,,,
102,04/22/2022 16:41:00,29.43,4272.64,,,,
103,04/22/2022 16:42:00,29.38,4203.52,,,,
104,04/22/2022 16:43:00,29.38,4089.60,,,,
105,04/22/2022 16:44:00,29.43,3962.88,,,,
106,04/22/2022 16:45:00,29.43,3893.76,,,,
107,04/22/2022 16:46:00,29.38,3742.72,,,,
108,04/22/2022 16:47:00,29.38,3431.68,,,,
109,04/22/2022 16:48:00,29.34,2938.88,,,,
110,04/22/2022 16:49:00,29.34,2007.04,,,,
111,04/22/2022 16:50:00,29.30,1515.52,,,,
112,04/22/2022 16:51:00,29.30,1470.08,,,,
113,04/22/2022 16:52:00,29.30,1597.44,,,,
114,04/22/2022 16:53:00,29.26,2204.80,,,,
115,04/22/2022 16:54:00,29.30,1728.64,,,,
116,04/22/2022 16:55:00,29.26,1804.16,,,,
117,04/22/2022 16:56:00,29.26,1898.88,,,,
118,04/22/2022 16:57:00,29.26,1572.48,,,,
119,04/22/2022 16:58:00,29.26,1252.80,,,,
120,04/22/2022 16:59:00,29.30,1324.16,,,,
121,04/22/2022 17:00:00,29.26,1367.04,,,,
122,04/22/2022 17:01:00,29.26,1105.92,,,,
123,04/22/2022 17:02:00,29.21,984.64,,,,
124,04/22/2022 17:03:00,29.21,911.68,,,,
125,04/22/2022 17:04:00,29.26,868.80,,,,
126,04/22/2022 17:05:00,29.17,838.72,,,,
127,04/22/2022 17:06:00,29.21,809.28,,,,
128,04/22/2022 17:07:00,29.17,808.64,,,,
129,04/22/2022 17:08:00,29.21,805.12,,,,
130,04/22/2022 17:09:00,29.17,816.32,,,,
131,04/22/2022 17:10:00,29.21,783.04,,,,
132,04/22/2022 17:11:00,29.17,762.56,,,,
133,04/22/2022 17:12:00,29.21,759.04,,,,
134,04/22/2022 17:13:00,29.21,752.32,,,,
135,04/22/2022 17:14:00,29.21,734.08,,,,
136,04/22/2022 17:15:00,29.21,722.88,,,,
137,04/22/2022 17:16:00,29.17,708.48,,,,
138,04/22/2022 17:17:00,29.21,697.60,,,,
139,04/22/2022 17:18:00,29.21,679.68,,,,
140,04/22/2022 17:19:00,29.13,657.28,,,,
141,04/22/2022 17:20:00,29.17,630.72,,,,
142,04/22/2022 17:21:00,29.17,606.24,,,,
143,04/22/2022 17:22:00,29.21,587.36,,,,
144,04/22/2022 17:23:00,29.17,567.52,,,,
145,04/22/2022 17:24:00,29.17,548.64,,,,
146,04/22/2022 17:25:00,29.17,525.92,,,,
147,04/22/2022 17:26:00,29.17,499.52,,,,
148,04/22/2022 17:27:00,29.17,475.20,,,,
149,04/22/2022 17:28:00,29.21,450.08,,,,
150,04/22/2022 17:29:00,29.21,422.56,,,,
151,04/22/2022 17:30:00,29.17,396.48,,,,
152,04/22/2022 17:31:00,29.17,381.12,,,,
153,04/22/2022 17:32:00,29.13,356.80,,,,
154,04/22/2022 17:33:00,29.17,330.72,,,,
155,04/22/2022 17:34:00,29.17,307.60,,,,
156,04/22/2022 17:35:00,29.13,286.80,,,,
157,04/22/2022 17:36:00,29.17,264.40,,,,
158,04/22/2022 17:37:00,29.08,244.48,,,,
159,04/22/2022 17:38:00,29.13,224.72,,,,
160,04/22/2022 17:39:00,29.17,205.60,,,,
161,04/22/2022 17:40:00,29.17,184.96,,,,
162,04/22/2022 17:41:00,29.13,165.04,,,,
163,04/22/2022 17:42:00,29.13,145.96,,,,
164,04/22/2022 17:43:00,29.13,126.96,,,,
165,04/22/2022 17:44:00,29.13,107.20,,,,
166,04/22/2022 17:45:00,29.13,92.48,,,,
167,04/22/2022 17:46:00,29.13,79.48,,,,
168,04/22/2022 17:47:00,29.13,67.34,,,,
169,04/22/2022 17:48:00,29.13,55.74,,,,
170,04/22/2022 17:49:00,29.13,46.18,,,,
171,04/22/2022 17:50:00,29.13,38.02,,,,
172,04/22/2022 17:51:00,29.13,32.38,,,,
173,04/22/2022 17:52:00,29.13,27.60,,,,
174,04/22/2022 17:53:00,29.08,22.45,,,,
175,04/22/2022 17:54:00,29.13,18.58,,,,
176,04/22/2022 17:55:00,29.08,15.33,,,,
