#,Date-Time (French Polynesia Standard Time),Ch: 1 - Temperature   (°C ),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,04/22/2022 14:29:22,,,Logged,Logged,,
2,04/22/2022 15:00:00,29.56,10583.04,,,,
3,04/22/2022 15:01:00,29.60,10209.28,,,,
4,04/22/2022 15:02:00,29.60,9518.08,,,,
5,04/22/2022 15:03:00,29.56,9374.72,,,,
6,04/22/2022 15:04:00,29.51,5258.24,,,,
7,04/22/2022 15:05:00,29.43,6295.04,,,,
8,04/22/2022 15:06:00,29.47,7887.36,,,,
9,04/22/2022 15:07:00,29.51,10283.52,,,,
10,04/22/2022 15:08:00,29.51,9231.36,,,,
11,04/22/2022 15:09:00,29.47,7825.92,,,,
12,04/22/2022 15:10:00,29.43,5104.64,,,,
13,04/22/2022 15:11:00,29.43,8168.96,,,,
14,04/22/2022 15:12:00,29.38,4974.08,,,,
15,04/22/2022 15:13:00,29.43,6494.72,,,,
16,04/22/2022 15:14:00,29.47,8583.68,,,,
17,04/22/2022 15:15:00,29.43,8312.32,,,,
18,04/22/2022 15:16:00,29.51,9034.24,,,,
19,04/22/2022 15:17:00,29.47,9047.04,,,,
20,04/22/2022 15:18:00,29.51,8844.80,,,,
21,04/22/2022 15:19:00,29.56,8660.48,,,,
22,04/22/2022 15:20:00,29.51,7841.28,,,,
23,04/22/2022 15:21:00,29.47,8570.88,,,,
24,04/22/2022 15:22:00,29.47,8161.28,,,,
25,04/22/2022 15:23:00,29.51,7334.40,,,,
26,04/22/2022 15:24:00,29.47,6945.28,,,,
27,04/22/2022 15:25:00,29.47,6330.88,,,,
28,04/22/2022 15:26:00,29.43,6638.08,,,,
29,04/22/2022 15:27:00,29.47,6758.40,,,,
30,04/22/2022 15:28:00,29.47,6694.40,,,,
31,04/22/2022 15:29:00,29.47,7636.48,,,,
32,04/22/2022 15:30:00,29.47,7923.20,,,,
33,04/22/2022 15:31:00,29.47,7104.00,,,,
34,04/22/2022 15:32:00,29.47,6515.20,,,,
35,04/22/2022 15:33:00,29.47,6632.96,,,,
36,04/22/2022 15:34:00,29.47,6993.92,,,,
37,04/22/2022 15:35:00,29.38,6612.48,,,,
38,04/22/2022 15:36:00,29.43,5242.88,,,,
39,04/22/2022 15:37:00,29.34,3198.72,,,,
40,04/22/2022 15:38:00,29.30,3951.36,,,,
41,04/22/2022 15:39:00,29.30,3613.44,,,,
42,04/22/2022 15:40:00,29.30,3198.72,,,,
43,04/22/2022 15:41:00,29.30,3654.40,,,,
44,04/22/2022 15:42:00,29.26,3500.80,,,,
45,04/22/2022 15:43:00,29.30,3051.52,,,,
46,04/22/2022 15:44:00,29.30,3087.36,,,,
47,04/22/2022 15:45:00,29.26,3000.32,,,,
48,04/22/2022 15:46:00,29.30,3153.92,,,,
49,04/22/2022 15:47:00,29.26,3160.32,,,,
50,04/22/2022 15:48:00,29.21,2821.12,,,,
51,04/22/2022 15:49:00,29.21,3280.64,,,,
52,04/22/2022 15:50:00,29.26,4104.96,,,,
53,04/22/2022 15:51:00,29.26,4162.56,,,,
54,04/22/2022 15:52:00,29.34,3681.28,,,,
55,04/22/2022 15:53:00,29.26,3568.64,,,,
56,04/22/2022 15:54:00,29.21,4097.28,,,,
57,04/22/2022 15:55:00,29.26,3589.12,,,,
58,04/22/2022 15:56:00,29.21,3224.32,,,,
59,04/22/2022 15:57:00,29.21,3173.12,,,,
60,04/22/2022 15:58:00,29.21,2961.92,,,,
61,04/22/2022 15:59:00,29.21,2819.84,,,,
62,04/22/2022 16:00:00,29.21,2845.44,,,,
63,04/22/2022 16:01:00,29.17,2823.68,,,,
64,04/22/2022 16:02:00,29.21,2728.96,,,,
65,04/22/2022 16:03:00,29.21,2624.00,,,,
66,04/22/2022 16:04:00,29.21,3280.64,,,,
67,04/22/2022 16:05:00,29.21,5035.52,,,,
68,04/22/2022 16:06:00,29.30,5824.00,,,,
69,04/22/2022 16:07:00,29.30,6064.64,,,,
70,04/22/2022 16:08:00,29.30,6202.88,,,,
71,04/22/2022 16:09:00,29.30,6021.12,,,,
72,04/22/2022 16:10:00,29.26,5035.52,,,,
73,04/22/2022 16:11:00,29.26,3941.12,,,,
74,04/22/2022 16:12:00,29.21,3109.12,,,,
