#,Date-Time (French Polynesia Standard Time),Ch: 1 - Temperature   (°C ),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,04/22/2022 14:22:23,,,Logged,Logged,,
2,04/22/2022 15:00:00,29.64,10099.20,,,,
3,04/22/2022 15:01:00,29.64,9858.56,,,,
4,04/22/2022 15:02:00,29.64,9200.64,,,,
5,04/22/2022 15:03:00,29.64,8977.92,,,,
6,04/22/2022 15:04:00,29.64,5207.04,,,,
7,04/22/2022 15:05:00,29.56,5931.52,,,,
8,04/22/2022 15:06:00,29.56,7490.56,,,,
9,04/22/2022 15:07:00,29.64,9871.36,,,,
10,04/22/2022 15:08:00,29.64,9003.52,,,,
11,04/22/2022 15:09:00,29.60,7408.64,,,,
12,04/22/2022 15:10:00,29.56,4935.68,,,,
13,04/22/2022 15:11:00,29.56,7872.00,,,,
14,04/22/2022 15:12:00,29.60,4843.52,,,,
15,04/22/2022 15:13:00,29.51,6223.36,,,,
16,04/22/2022 15:14:00,29.56,8174.08,,,,
17,04/22/2022 15:15:00,29.60,7959.04,,,,
18,04/22/2022 15:16:00,29.60,8616.96,,,,
19,04/22/2022 15:17:00,29.64,8642.56,,,,
20,04/22/2022 15:18:00,29.64,8504.32,,,,
21,04/22/2022 15:19:00,29.64,8320.00,,,,
22,04/22/2022 15:20:00,29.64,7485.44,,,,
23,04/22/2022 15:21:00,29.64,8125.44,,,,
24,04/22/2022 15:22:00,29.64,7782.40,,,,
25,04/22/2022 15:23:00,29.60,7047.68,,,,
26,04/22/2022 15:24:00,29.60,6561.28,,,,
27,04/22/2022 15:25:00,29.56,6067.20,,,,
28,04/22/2022 15:26:00,29.56,6387.20,,,,
29,04/22/2022 15:27:00,29.60,6415.36,,,,
30,04/22/2022 15:28:00,29.56,6471.68,,,,
31,04/22/2022 15:29:00,29.56,7249.92,,,,
32,04/22/2022 15:30:00,29.56,7572.48,,,,
33,04/22/2022 15:31:00,29.51,6771.20,,,,
34,04/22/2022 15:32:00,29.56,6228.48,,,,
35,04/22/2022 15:33:00,29.56,6315.52,,,,
36,04/22/2022 15:34:00,29.56,6668.80,,,,
37,04/22/2022 15:35:00,29.51,6307.84,,,,
38,04/22/2022 15:36:00,29.56,5024.00,,,,
39,04/22/2022 15:37:00,29.51,3087.36,,,,
40,04/22/2022 15:38:00,29.47,3710.72,,,,
41,04/22/2022 15:39:00,29.43,3470.08,,,,
42,04/22/2022 15:40:00,29.43,3095.04,,,,
43,04/22/2022 15:41:00,29.43,3486.72,,,,
44,04/22/2022 15:42:00,29.43,3321.60,,,,
45,04/22/2022 15:43:00,29.38,2920.96,,,,
