#,Date-Time (French Polynesia Standard Time),Ch: 1 - Temperature   (°C),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,03/18/2022 16:15:00,,,Logged,Logged,,
2,03/18/2022 16:15:02,,,,,Logged,
3,03/18/2022 17:00:00,29.56,4376.32,,,,
4,03/18/2022 17:01:00,29.51,4268.80,,,,
5,03/18/2022 17:02:00,29.56,4171.52,,,,
6,03/18/2022 17:03:00,29.56,4051.20,,,,
7,03/18/2022 17:04:00,29.56,3950.08,,,,
8,03/18/2022 17:05:00,29.56,3840.00,,,,
9,03/18/2022 17:06:00,29.51,3755.52,,,,
10,03/18/2022 17:07:00,29.51,3658.24,,,,
11,03/18/2022 17:08:00,29.51,3560.96,,,,
12,03/18/2022 17:09:00,29.51,3447.04,,,,
13,03/18/2022 17:10:00,29.51,3326.72,,,,
14,03/18/2022 17:11:00,29.47,3153.92,,,,
15,03/18/2022 17:12:00,29.47,2835.20,,,,
16,03/18/2022 17:13:00,29.47,2293.76,,,,
17,03/18/2022 17:14:00,29.47,2014.08,,,,
18,03/18/2022 17:15:00,29.43,1668.48,,,,
19,03/18/2022 17:16:00,29.43,1553.28,,,,
20,03/18/2022 17:17:00,29.38,1498.24,,,,
21,03/18/2022 17:18:00,29.38,1377.28,,,,
22,03/18/2022 17:19:00,29.43,1184.64,,,,
23,03/18/2022 17:20:00,29.38,1137.92,,,,
24,03/18/2022 17:21:00,29.34,1122.56,,,,
25,03/18/2022 17:22:00,29.38,1107.52,,,,
26,03/18/2022 17:23:00,29.38,1095.04,,,,
27,03/18/2022 17:24:00,29.34,1086.72,,,,
28,03/18/2022 17:25:00,29.34,1073.92,,,,
29,03/18/2022 17:26:00,29.38,1066.56,,,,
30,03/18/2022 17:27:00,29.34,1060.48,,,,
31,03/18/2022 17:28:00,29.34,1049.60,,,,
32,03/18/2022 17:29:00,29.34,1041.28,,,,
33,03/18/2022 17:30:00,29.30,1032.00,,,,
34,03/18/2022 17:31:00,29.30,1017.92,,,,
35,03/18/2022 17:32:00,29.34,1008.64,,,,
36,03/18/2022 17:33:00,29.34,992.00,,,,
37,03/18/2022 17:34:00,29.34,976.00,,,,
38,03/18/2022 17:35:00,29.38,962.56,,,,
39,03/18/2022 17:36:00,29.34,944.00,,,,
40,03/18/2022 17:37:00,29.34,921.28,,,,
41,03/18/2022 17:38:00,29.34,902.08,,,,
42,03/18/2022 17:39:00,29.38,881.28,,,,
43,03/18/2022 17:40:00,29.34,861.76,,,,
44,03/18/2022 17:41:00,29.34,836.80,,,,
45,03/18/2022 17:42:00,29.38,809.60,,,,
46,03/18/2022 17:43:00,29.34,784.32,,,,
47,03/18/2022 17:44:00,29.30,760.00,,,,
48,03/18/2022 17:45:00,29.34,738.24,,,,
49,03/18/2022 17:46:00,29.34,711.04,,,,
50,03/18/2022 17:47:00,29.30,682.56,,,,
51,03/18/2022 17:48:00,29.34,655.68,,,,
52,03/18/2022 17:49:00,29.30,629.28,,,,
53,03/18/2022 17:50:00,29.34,600.80,,,,
54,03/18/2022 17:51:00,29.30,573.92,,,,
55,03/18/2022 17:52:00,29.34,544.96,,,,
56,03/18/2022 17:53:00,29.30,516.48,,,,
57,03/18/2022 17:54:00,29.30,488.00,,,,
58,03/18/2022 17:55:00,29.34,459.52,,,,
