#,Date-Time (French Polynesia Standard Time),Ch: 1 - Temperature   (°C),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,03/18/2022 17:00:00,29.56,4627.20,,,,
2,03/18/2022 17:01:00,29.56,4504.32,,,,
3,03/18/2022 17:02:00,29.56,4400.64,,,,
4,03/18/2022 17:03:00,29.56,4267.52,,,,
5,03/18/2022 17:04:00,29.51,4163.84,,,,
6,03/18/2022 17:05:00,29.56,4066.56,,,,
7,03/18/2022 17:06:00,29.51,3959.04,,,,
8,03/18/2022 17:07:00,29.47,3861.76,,,,
9,03/18/2022 17:08:00,29.56,3745.28,,,,
10,03/18/2022 17:09:00,29.51,3633.92,,,,
11,03/18/2022 17:10:00,29.51,3500.80,,,,
12,03/18/2022 17:11:00,29.51,3285.76,,,,
13,03/18/2022 17:12:00,29.51,2887.68,,,,
14,03/18/2022 17:13:00,29.47,2354.56,,,,
15,03/18/2022 17:14:00,29.38,2019.84,,,,
16,03/18/2022 17:15:00,29.43,1700.48,,,,
17,03/18/2022 17:16:00,29.38,1624.96,,,,
18,03/18/2022 17:17:00,29.38,1608.96,,,,
19,03/18/2022 17:18:00,29.38,1461.12,,,,
20,03/18/2022 17:19:00,29.38,1254.40,,,,
21,03/18/2022 17:20:00,29.38,1199.04,,,,
22,03/18/2022 17:21:00,29.38,1186.24,,,,
23,03/18/2022 17:22:00,29.38,1170.56,,,,
24,03/18/2022 17:23:00,29.34,1155.20,,,,
25,03/18/2022 17:24:00,29.30,1146.24,,,,
26,03/18/2022 17:25:00,29.34,1133.44,,,,
27,03/18/2022 17:26:00,29.34,1127.68,,,,
28,03/18/2022 17:27:00,29.30,1118.08,,,,
29,03/18/2022 17:28:00,29.26,1106.56,,,,
30,03/18/2022 17:29:00,29.30,1095.36,,,,
31,03/18/2022 17:30:00,29.30,1087.04,,,,
32,03/18/2022 17:31:00,29.30,1073.28,,,,
33,03/18/2022 17:32:00,29.30,1062.72,,,,
34,03/18/2022 17:33:00,29.30,1046.40,,,,
35,03/18/2022 17:34:00,29.30,1028.80,,,,
36,03/18/2022 17:35:00,29.30,1015.68,,,,
37,03/18/2022 17:36:00,29.30,997.12,,,,
38,03/18/2022 17:37:00,29.26,973.44,,,,
39,03/18/2022 17:38:00,29.30,952.32,,,,
40,03/18/2022 17:39:00,29.30,932.16,,,,
41,03/18/2022 17:40:00,29.30,908.48,,,,
42,03/18/2022 17:41:00,29.30,883.52,,,,
43,03/18/2022 17:42:00,29.30,856.64,,,,
44,03/18/2022 17:43:00,29.30,830.72,,,,
45,03/18/2022 17:44:00,29.26,804.80,,,,
46,03/18/2022 17:45:00,29.34,779.84,,,,
47,03/18/2022 17:46:00,29.26,752.32,,,,
48,03/18/2022 17:47:00,29.26,724.16,,,,
49,03/18/2022 17:48:00,29.26,695.04,,,,
50,03/18/2022 17:49:00,29.26,665.92,,,,
51,03/18/2022 17:50:00,29.26,636.00,,,,
52,03/18/2022 17:51:00,29.26,608.80,,,,
53,03/18/2022 17:52:00,29.26,577.28,,,,
54,03/18/2022 17:53:00,29.26,548.00,,,,
55,03/18/2022 17:54:00,29.21,516.80,,,,
56,03/18/2022 17:55:00,29.26,486.72,,,,
57,03/18/2022 17:56:00,29.30,460.80,,,,
58,03/18/2022 17:57:00,29.21,432.00,,,,
59,03/18/2022 17:58:00,29.26,404.32,,,,
60,03/18/2022 17:59:00,29.26,379.20,,,,
61,03/18/2022 18:00:00,29.26,351.52,,,,
62,03/18/2022 18:01:00,29.21,326.96,,,,
63,03/18/2022 18:02:00,29.26,301.76,,,,
64,03/18/2022 18:03:00,29.26,277.28,,,,
65,03/18/2022 18:04:00,29.21,252.88,,,,
66,03/18/2022 18:05:00,29.26,230.00,,,,
67,03/18/2022 18:06:00,29.21,208.72,,,,
68,03/18/2022 18:07:00,29.26,186.00,,,,
69,03/18/2022 18:08:00,29.21,165.60,,,,
70,03/18/2022 18:09:00,29.26,146.04,,,,
71,03/18/2022 18:10:00,29.21,127.28,,,,
72,03/18/2022 18:11:00,29.21,110.12,,,,
73,03/18/2022 18:12:00,29.26,94.60,,,,
74,03/18/2022 18:13:00,29.26,80.72,,,,
75,03/18/2022 18:14:00,29.21,68.50,,,,
76,03/18/2022 18:15:00,29.21,57.90,,,,
77,03/18/2022 18:16:00,29.30,48.52,,,,
78,03/18/2022 18:17:00,29.26,41.20,,,,
79,03/18/2022 18:18:00,29.26,35.47,,,,
80,03/18/2022 18:19:00,29.26,30.17,,,,
81,03/18/2022 18:20:00,29.26,25.48,,,,
82,03/18/2022 18:21:00,29.17,21.40,,,,
83,03/18/2022 18:22:00,29.21,17.52,,,,
84,03/18/2022 18:23:00,29.26,13.46,,,,
85,03/18/2022 18:24:00,29.26,10.80,,,,
86,03/18/2022 18:25:00,29.26,7.75,,,,
87,03/18/2022 18:26:00,29.26,5.90,,,,
88,03/18/2022 18:27:00,29.21,4.46,,,,
89,03/18/2022 18:28:00,29.26,3.24,,,,
90,03/18/2022 18:29:00,29.26,2.43,,,,
91,03/18/2022 18:30:00,29.26,1.82,,,,
92,03/18/2022 18:31:00,29.26,1.21,,,,
93,03/18/2022 18:32:00,29.30,0.81,,,,
94,03/18/2022 18:33:00,29.21,0.60,,,,
95,03/18/2022 18:34:00,29.26,0.20,,,,
96,03/18/2022 18:35:00,29.26,0.00,,,,
97,03/18/2022 18:36:00,29.26,0.00,,,,
98,03/18/2022 18:37:00,29.21,0.00,,,,
99,03/18/2022 18:38:00,29.26,0.00,,,,
100,03/18/2022 18:39:00,29.21,0.00,,,,
101,03/18/2022 18:40:00,29.30,0.00,,,,
102,03/18/2022 18:41:00,29.30,0.00,,,,
103,03/18/2022 18:42:00,29.26,0.00,,,,
104,03/18/2022 18:43:00,29.26,0.00,,,,
105,03/18/2022 18:44:00,29.26,0.00,,,,
106,03/18/2022 18:45:00,29.21,0.00,,,,
107,03/18/2022 18:46:00,29.26,0.00,,,,
108,03/18/2022 18:47:00,29.30,0.00,,,,
109,03/18/2022 18:48:00,29.21,0.00,,,,
110,03/18/2022 18:49:00,29.21,0.00,,,,
111,03/18/2022 18:50:00,29.26,0.00,,,,
112,03/18/2022 18:51:00,29.26,0.00,,,,
113,03/18/2022 18:52:00,29.21,0.00,,,,
114,03/18/2022 18:53:00,29.21,0.00,,,,
115,03/18/2022 18:54:00,29.26,0.00,,,,
116,03/18/2022 18:55:00,29.21,0.00,,,,
117,03/18/2022 18:56:00,29.21,0.00,,,,
118,03/18/2022 18:57:00,29.26,0.00,,,,
119,03/18/2022 18:58:00,29.26,0.00,,,,
120,03/18/2022 18:59:00,29.26,0.00,,,,
121,03/18/2022 19:00:00,29.21,0.00,,,,
122,03/18/2022 19:01:00,29.26,0.00,,,,
123,03/18/2022 19:02:00,29.26,0.00,,,,
124,03/18/2022 19:03:00,29.21,0.00,,,,
125,03/18/2022 19:04:00,29.26,0.00,,,,
126,03/18/2022 19:05:00,29.21,0.00,,,,
127,03/18/2022 19:06:00,29.26,0.00,,,,
128,03/18/2022 19:07:00,29.26,0.00,,,,
129,03/18/2022 19:08:00,29.21,0.00,,,,
130,03/18/2022 19:09:00,29.21,0.00,,,,
131,03/18/2022 19:10:00,29.21,0.00,,,,
132,03/18/2022 19:11:00,29.21,0.00,,,,
133,03/18/2022 19:12:00,29.21,0.00,,,,
134,03/18/2022 19:13:00,29.21,0.60,,,,
135,03/18/2022 19:14:00,29.21,0.00,,,,
136,03/18/2022 19:15:00,29.21,0.00,,,,
137,03/18/2022 19:16:00,29.21,0.00,,,,
138,03/18/2022 19:17:00,29.17,0.00,,,,
139,03/18/2022 19:18:00,29.17,0.00,,,,
140,03/18/2022 19:19:00,29.17,1.62,,,,
141,03/18/2022 19:20:00,29.21,0.00,,,,
142,03/18/2022 19:21:00,29.21,0.00,,,,
143,03/18/2022 19:22:00,29.21,3.24,,,,
144,03/18/2022 19:23:00,29.21,0.00,,,,
145,03/18/2022 19:24:00,29.21,0.00,,,,
146,03/18/2022 19:25:00,29.21,1.62,,,,
147,03/18/2022 19:26:00,29.26,0.00,,,,
148,03/18/2022 19:27:00,29.21,0.00,,,,
149,03/18/2022 19:28:00,29.21,0.00,,,,
150,03/18/2022 19:29:00,29.26,0.00,,,,
151,03/18/2022 19:30:00,29.17,10.16,,,,
152,03/18/2022 19:31:00,29.26,2.63,,,,
153,03/18/2022 19:32:00,29.26,0.00,,,,
154,03/18/2022 19:33:00,29.21,0.00,,,,
