#,Date-Time (French Polynesia Standard Time),Ch: 1 - Temperature   (°C ),Ch: 2 - Light   (lux)
96,10/13/2022 12:20:00,26.51,3440.64
97,10/13/2022 12:30:00,26.60,3626.24
98,10/13/2022 12:40:00,26.85,6059.52
99,10/13/2022 12:50:00,26.68,2037.12
100,10/13/2022 13:00:00,26.90,3491.84
101,10/13/2022 13:10:00,26.98,4053.76
102,10/13/2022 13:20:00,26.98,2766.08
103,10/13/2022 13:30:00,27.07,3884.80
104,10/13/2022 13:40:00,27.20,6735.36
105,10/13/2022 13:50:00,27.15,3435.52
106,10/13/2022 14:00:00,27.15,2537.60
107,10/13/2022 14:10:00,27.28,6571.52
108,10/13/2022 14:20:00,27.41,6284.80
109,10/13/2022 14:30:00,27.41,6149.12
110,10/13/2022 14:40:00,27.54,7536.64
111,10/13/2022 14:50:00,27.50,3063.04
112,10/13/2022 15:00:00,27.50,3248.64
113,10/13/2022 15:10:00,27.50,2997.76
114,10/13/2022 15:20:00,27.63,6353.92
115,10/13/2022 15:30:00,27.58,3156.48
116,10/13/2022 15:40:00,27.54,1511.68
117,10/13/2022 15:50:00,27.63,1397.76
118,10/13/2022 16:00:00,27.63,1440.64
119,10/13/2022 16:10:00,27.63,1737.60
120,10/13/2022 16:20:00,27.67,1434.88
121,10/13/2022 16:30:00,27.58,916.16
122,10/13/2022 16:40:00,27.58,842.88
123,10/13/2022 16:50:00,27.54,680.64
124,10/13/2022 17:00:00,27.54,670.40
125,10/13/2022 17:10:00,27.50,546.88
126,10/13/2022 17:20:00,27.45,399.36
127,10/13/2022 17:30:00,27.41,282.48
128,10/13/2022 17:40:00,27.32,160.20
129,10/13/2022 17:50:00,27.28,86.48
130,10/13/2022 18:00:00,27.28,29.84
131,10/13/2022 18:10:00,27.20,4.95
132,10/13/2022 18:20:00,27.15,0.21
133,10/13/2022 18:30:00,27.20,0.00
134,10/13/2022 18:40:00,27.15,0.00
135,10/13/2022 18:50:00,27.11,0.00
136,10/13/2022 19:00:00,27.11,0.00
137,10/13/2022 19:10:00,27.07,0.00
138,10/13/2022 19:20:00,27.02,0.00
139,10/13/2022 19:30:00,26.98,0.21
140,10/13/2022 19:40:00,26.64,0.00
141,10/13/2022 19:50:00,26.47,0.00
142,10/13/2022 20:00:00,26.47,0.00
143,10/13/2022 20:10:00,26.51,0.00
144,10/13/2022 20:20:00,26.64,0.00
145,10/13/2022 20:30:00,26.68,0.00
146,10/13/2022 20:40:00,26.72,0.00
147,10/13/2022 20:50:00,26.72,0.00
148,10/13/2022 21:00:00,26.85,0.00
149,10/13/2022 21:10:00,26.85,0.00
150,10/13/2022 21:20:00,26.81,0.00
151,10/13/2022 21:30:00,26.85,0.00
152,10/13/2022 21:40:00,26.77,0.00
153,10/13/2022 21:50:00,26.72,0.00
154,10/13/2022 22:00:00,26.68,0.00
155,10/13/2022 22:10:00,26.60,0.00
156,10/13/2022 22:20:00,26.55,0.00
157,10/13/2022 22:30:00,26.51,0.00
158,10/13/2022 22:40:00,26.42,0.00
159,10/13/2022 22:50:00,26.38,0.00
160,10/13/2022 23:00:00,26.34,0.00
161,10/13/2022 23:10:00,26.30,0.00
162,10/13/2022 23:20:00,26.17,0.00
163,10/13/2022 23:30:00,26.17,0.00
164,10/13/2022 23:40:00,26.12,0.00
165,10/13/2022 23:50:00,25.99,0.00
166,10/14/2022 00:00:00,26.04,0.00
167,10/14/2022 00:10:00,25.95,0.00
168,10/14/2022 00:20:00,25.95,0.00
169,10/14/2022 00:30:00,25.87,0.00
170,10/14/2022 00:40:00,25.78,0.00
171,10/14/2022 00:50:00,25.78,0.00
172,10/14/2022 01:00:00,25.74,0.00
173,10/14/2022 01:10:00,25.69,0.00
174,10/14/2022 01:20:00,25.65,0.00
175,10/14/2022 01:30:00,25.57,0.00
176,10/14/2022 01:40:00,25.57,0.00
177,10/14/2022 01:50:00,25.48,0.00
178,10/14/2022 02:00:00,25.48,0.00
179,10/14/2022 02:10:00,25.44,0.00
180,10/14/2022 02:20:00,25.39,0.00
181,10/14/2022 02:30:00,25.35,0.00
182,10/14/2022 02:40:00,25.35,0.00
183,10/14/2022 02:50:00,25.22,0.00
184,10/14/2022 03:00:00,25.22,0.00
185,10/14/2022 03:10:00,25.18,0.00
186,10/14/2022 03:20:00,25.14,0.00
187,10/14/2022 03:30:00,25.05,0.00
188,10/14/2022 03:40:00,25.05,0.00
189,10/14/2022 03:50:00,25.01,0.00
190,10/14/2022 04:00:00,24.97,0.00
191,10/14/2022 04:10:00,24.97,0.00
192,10/14/2022 04:20:00,24.88,0.00
193,10/14/2022 04:30:00,24.88,0.00
194,10/14/2022 04:40:00,24.84,0.00
195,10/14/2022 04:50:00,24.75,0.00
196,10/14/2022 05:00:00,24.75,0.00
197,10/14/2022 05:10:00,24.71,0.21
198,10/14/2022 05:20:00,24.75,4.95
199,10/14/2022 05:30:00,24.75,28.55
200,10/14/2022 05:40:00,24.66,89.20
201,10/14/2022 05:50:00,24.71,167.04
202,10/14/2022 06:00:00,24.66,239.84
203,10/14/2022 06:10:00,24.62,299.52
204,10/14/2022 06:20:00,24.62,349.92
205,10/14/2022 06:30:00,24.62,1085.76
206,10/14/2022 06:40:00,24.62,1335.04
207,10/14/2022 06:50:00,24.66,1613.44
208,10/14/2022 07:00:00,24.66,1935.36
209,10/14/2022 07:10:00,24.66,2199.68
210,10/14/2022 07:20:00,24.71,2492.16
211,10/14/2022 07:30:00,24.75,2781.44
212,10/14/2022 07:40:00,24.79,3087.36
213,10/14/2022 07:50:00,24.79,3390.72
214,10/14/2022 08:00:00,24.92,3719.68
215,10/14/2022 08:10:00,24.92,4064.00
216,10/14/2022 08:20:00,24.97,4450.56
217,10/14/2022 08:30:00,25.01,4529.92
218,10/14/2022 08:40:00,25.05,4768.00
219,10/14/2022 08:50:00,25.14,5008.64
220,10/14/2022 09:00:00,25.22,5276.16
221,10/14/2022 09:10:00,25.27,5524.48
222,10/14/2022 09:20:00,25.35,5757.44
223,10/14/2022 09:30:00,25.35,5985.28
224,10/14/2022 09:40:00,25.52,6228.48
225,10/14/2022 09:50:00,25.61,6464.00
226,10/14/2022 10:00:00,25.65,6714.88
227,10/14/2022 10:10:00,25.69,6876.16
228,10/14/2022 10:20:00,25.78,7198.72
229,10/14/2022 10:30:00,25.87,7288.32
230,10/14/2022 10:40:00,25.99,7398.40
231,10/14/2022 10:50:00,26.08,7715.84
232,10/14/2022 11:00:00,26.21,8148.48
233,10/14/2022 11:10:00,26.34,8327.68
234,10/14/2022 11:20:00,26.25,1546.24
235,10/14/2022 11:30:00,26.25,2006.40
236,10/14/2022 11:40:00,26.25,2192.64
237,10/14/2022 11:50:00,26.30,1690.88
238,10/14/2022 12:00:00,26.30,1700.48
239,10/14/2022 12:10:00,26.38,1930.24
240,10/14/2022 12:20:00,26.38,1863.04
241,10/14/2022 12:30:00,26.42,2090.88
242,10/14/2022 12:40:00,26.51,2002.56
243,10/14/2022 12:50:00,26.60,3691.52
244,10/14/2022 13:00:00,26.55,3188.48
245,10/14/2022 13:10:00,26.68,5790.72
246,10/14/2022 13:20:00,26.72,3187.20
247,10/14/2022 13:30:00,26.85,5478.40
248,10/14/2022 13:40:00,26.72,4430.08
249,10/14/2022 13:50:00,26.90,5588.48
250,10/14/2022 14:00:00,26.94,7488.00
251,10/14/2022 14:10:00,26.94,5703.68
252,10/14/2022 14:20:00,27.02,6236.16
253,10/14/2022 14:30:00,27.07,5790.72
254,10/14/2022 14:40:00,27.02,5534.72
255,10/14/2022 14:50:00,27.11,5265.92
256,10/14/2022 15:00:00,27.15,5404.16
257,10/14/2022 15:10:00,26.98,1153.92
258,10/14/2022 15:20:00,27.11,4375.04
259,10/14/2022 15:30:00,27.15,3923.20
260,10/14/2022 15:40:00,27.15,3454.72
261,10/14/2022 15:50:00,27.07,2830.08
262,10/14/2022 16:00:00,26.81,2273.28
263,10/14/2022 16:10:00,26.77,1895.68
264,10/14/2022 16:20:00,26.81,1583.36
265,10/14/2022 16:30:00,26.98,1143.68
266,10/14/2022 16:40:00,27.07,873.92
267,10/14/2022 16:50:00,27.20,803.20
268,10/14/2022 17:00:00,27.24,573.60
269,10/14/2022 17:10:00,27.37,323.84
270,10/14/2022 17:20:00,27.37,273.60
271,10/14/2022 17:30:00,27.37,227.76
272,10/14/2022 17:40:00,27.41,152.32
273,10/14/2022 17:50:00,27.41,86.48
274,10/14/2022 18:00:00,27.41,30.70
275,10/14/2022 18:10:00,27.41,5.81
276,10/14/2022 18:20:00,27.41,0.21
277,10/14/2022 18:30:00,27.41,0.00
278,10/14/2022 18:40:00,27.37,0.00
279,10/14/2022 18:50:00,27.41,0.00
280,10/14/2022 19:00:00,27.37,0.00
281,10/14/2022 19:10:00,27.37,0.00
282,10/14/2022 19:20:00,27.37,0.00
283,10/14/2022 19:30:00,27.32,0.00
284,10/14/2022 19:40:00,27.32,0.00
285,10/14/2022 19:50:00,27.24,0.00
286,10/14/2022 20:00:00,27.28,0.00
287,10/14/2022 20:10:00,27.24,0.00
288,10/14/2022 20:20:00,27.24,0.00
289,10/14/2022 20:30:00,27.24,0.00
290,10/14/2022 20:40:00,27.20,0.00
291,10/14/2022 20:50:00,27.15,0.00
292,10/14/2022 21:00:00,27.15,0.00
293,10/14/2022 21:10:00,27.11,0.00
294,10/14/2022 21:20:00,27.11,0.00
295,10/14/2022 21:30:00,27.07,0.00
296,10/14/2022 21:40:00,27.07,0.00
297,10/14/2022 21:50:00,27.02,0.00
298,10/14/2022 22:00:00,27.02,0.00
299,10/14/2022 22:10:00,27.02,0.00
300,10/14/2022 22:20:00,26.94,0.00
301,10/14/2022 22:30:00,26.90,0.00
302,10/14/2022 22:40:00,26.81,0.00
303,10/14/2022 22:50:00,26.77,0.00
304,10/14/2022 23:00:00,26.72,0.00
305,10/14/2022 23:10:00,26.68,0.00
306,10/14/2022 23:20:00,26.60,0.00
307,10/14/2022 23:30:00,26.55,0.00
308,10/14/2022 23:40:00,26.51,0.00
309,10/14/2022 23:50:00,26.47,0.00
310,10/15/2022 00:00:00,26.42,0.00
311,10/15/2022 00:10:00,26.38,0.00
312,10/15/2022 00:20:00,26.34,0.00
313,10/15/2022 00:30:00,26.30,0.00
314,10/15/2022 00:40:00,26.25,0.00
315,10/15/2022 00:50:00,26.17,0.00
316,10/15/2022 01:00:00,26.08,0.00
317,10/15/2022 01:10:00,26.04,0.00
318,10/15/2022 01:20:00,26.08,0.00
319,10/15/2022 01:30:00,25.95,0.00
320,10/15/2022 01:40:00,25.95,0.00
321,10/15/2022 01:50:00,25.87,0.00
322,10/15/2022 02:00:00,25.82,0.00
323,10/15/2022 02:10:00,25.82,0.00
324,10/15/2022 02:20:00,25.74,0.00
325,10/15/2022 02:30:00,25.74,0.00
326,10/15/2022 02:40:00,25.65,0.00
327,10/15/2022 02:50:00,25.65,0.00
328,10/15/2022 03:00:00,25.61,0.00
329,10/15/2022 03:10:00,25.57,0.00
330,10/15/2022 03:20:00,25.48,0.00
331,10/15/2022 03:30:00,25.48,0.00
332,10/15/2022 03:40:00,25.44,0.00
333,10/15/2022 03:50:00,25.39,0.00
334,10/15/2022 04:00:00,25.35,0.00
335,10/15/2022 04:10:00,25.27,0.00
336,10/15/2022 04:20:00,25.27,0.00
337,10/15/2022 04:30:00,25.27,0.00
338,10/15/2022 04:40:00,25.22,0.00
339,10/15/2022 04:50:00,25.18,0.00
340,10/15/2022 05:00:00,25.14,0.00
341,10/15/2022 05:10:00,25.09,0.21
342,10/15/2022 05:20:00,25.09,4.95
343,10/15/2022 05:30:00,25.05,31.13
344,10/15/2022 05:40:00,25.05,105.68
345,10/15/2022 05:50:00,25.05,174.80
346,10/15/2022 06:00:00,25.01,244.32
347,10/15/2022 06:10:00,24.97,398.56
348,10/15/2022 06:20:00,25.01,563.20
349,10/15/2022 06:30:00,24.97,1164.48
350,10/15/2022 06:40:00,24.97,432.00
351,10/15/2022 06:50:00,24.97,1633.28
352,10/15/2022 07:00:00,24.97,1951.36
353,10/15/2022 07:10:00,24.97,783.04
354,10/15/2022 07:20:00,25.01,2556.16
355,10/15/2022 07:30:00,25.01,2818.56
356,10/15/2022 07:40:00,25.01,3043.84
357,10/15/2022 07:50:00,25.09,3357.44
358,10/15/2022 08:00:00,25.14,3630.08
359,10/15/2022 08:10:00,25.18,3992.32
360,10/15/2022 08:20:00,25.27,4509.44
361,10/15/2022 08:30:00,25.27,4629.76
362,10/15/2022 08:40:00,25.18,978.88
363,10/15/2022 08:50:00,25.31,3601.92
364,10/15/2022 09:00:00,25.39,5719.04
365,10/15/2022 09:10:00,25.31,1048.96
366,10/15/2022 09:20:00,25.39,1097.92
367,10/15/2022 09:30:00,25.35,1316.48
368,10/15/2022 09:40:00,25.52,6912.00
369,10/15/2022 09:50:00,25.61,7134.72
370,10/15/2022 10:00:00,25.69,4053.76
371,10/15/2022 10:10:00,25.61,5360.64
372,10/15/2022 10:20:00,25.82,7769.60
373,10/15/2022 10:30:00,25.87,7480.32
374,10/15/2022 10:40:00,25.95,7659.52
375,10/15/2022 10:50:00,25.99,7383.04
376,10/15/2022 11:00:00,26.12,7508.48
377,10/15/2022 11:10:00,26.17,7569.92
378,10/15/2022 11:20:00,26.25,7646.72
379,10/15/2022 11:30:00,26.34,7825.92
380,10/15/2022 11:40:00,26.42,7948.80
381,10/15/2022 11:50:00,26.47,8025.60
382,10/15/2022 12:00:00,26.55,7764.48
383,10/15/2022 12:10:00,26.64,7810.56
384,10/15/2022 12:20:00,26.72,7769.60
385,10/15/2022 12:30:00,26.81,7838.72
386,10/15/2022 12:40:00,26.90,8025.60
387,10/15/2022 12:50:00,26.98,8348.16
388,10/15/2022 13:00:00,26.77,1653.76
389,10/15/2022 13:10:00,26.90,5608.96
390,10/15/2022 13:20:00,27.02,2392.32
391,10/15/2022 13:30:00,26.94,2046.08
392,10/15/2022 13:40:00,26.98,1641.60
393,10/15/2022 13:50:00,27.02,2521.60
394,10/15/2022 14:00:00,27.20,7280.64
395,10/15/2022 14:10:00,27.20,3809.28
396,10/15/2022 14:20:00,27.32,6469.12
397,10/15/2022 14:30:00,27.37,6210.56
398,10/15/2022 14:40:00,27.32,5519.36
399,10/15/2022 14:50:00,27.37,5201.92
400,10/15/2022 15:00:00,27.37,5250.56
401,10/15/2022 15:10:00,27.20,831.68
402,10/15/2022 15:20:00,27.11,847.04
403,10/15/2022 15:30:00,27.07,916.16
404,10/15/2022 15:40:00,27.02,1122.88
405,10/15/2022 15:50:00,26.98,2160.00
406,10/15/2022 16:00:00,26.90,1277.12
407,10/15/2022 16:10:00,26.85,724.80
408,10/15/2022 16:20:00,26.81,563.68
409,10/15/2022 16:30:00,26.77,561.12
410,10/15/2022 16:40:00,26.72,519.68
411,10/15/2022 16:50:00,26.68,517.12
412,10/15/2022 17:00:00,26.64,430.40
413,10/15/2022 17:10:00,26.55,361.12
414,10/15/2022 17:20:00,26.51,293.44
415,10/15/2022 17:30:00,26.47,233.76
416,10/15/2022 17:40:00,26.38,169.68
417,10/15/2022 17:50:00,26.38,98.68
418,10/15/2022 18:00:00,26.30,32.43
419,10/15/2022 18:10:00,26.34,5.60
420,10/15/2022 18:20:00,26.25,0.21
421,10/15/2022 18:30:00,26.17,0.00
422,10/15/2022 18:40:00,26.12,0.00
423,10/15/2022 18:50:00,26.08,0.00
424,10/15/2022 19:00:00,26.08,0.00
425,10/15/2022 19:10:00,25.99,0.00
426,10/15/2022 19:20:00,25.95,0.00
427,10/15/2022 19:30:00,25.91,0.00
428,10/15/2022 19:40:00,25.87,0.00
429,10/15/2022 19:50:00,25.74,0.00
430,10/15/2022 20:00:00,25.61,0.00
431,10/15/2022 20:10:00,25.78,0.00
432,10/15/2022 20:20:00,25.78,0.00
433,10/15/2022 20:30:00,25.78,0.00
434,10/15/2022 20:40:00,25.74,0.00
435,10/15/2022 20:50:00,25.69,0.00
436,10/15/2022 21:00:00,25.61,0.00
437,10/15/2022 21:10:00,25.95,0.00
438,10/15/2022 21:20:00,26.17,0.00
439,10/15/2022 21:30:00,26.38,0.00
440,10/15/2022 21:40:00,26.47,0.00
441,10/15/2022 21:50:00,26.55,0.00
442,10/15/2022 22:00:00,26.64,0.00
443,10/15/2022 22:10:00,26.64,0.00
444,10/15/2022 22:20:00,26.64,0.00
445,10/15/2022 22:30:00,26.51,0.00
446,10/15/2022 22:40:00,26.38,0.00
447,10/15/2022 22:50:00,26.25,0.00
448,10/15/2022 23:00:00,26.12,0.00
449,10/15/2022 23:10:00,26.12,0.00
450,10/15/2022 23:20:00,25.99,0.00
451,10/15/2022 23:30:00,25.91,0.00
452,10/15/2022 23:40:00,25.82,0.00
453,10/15/2022 23:50:00,25.74,0.00
454,10/16/2022 00:00:00,25.65,0.00
455,10/16/2022 00:10:00,25.61,0.00
456,10/16/2022 00:20:00,25.52,0.00
457,10/16/2022 00:30:00,25.48,0.00
458,10/16/2022 00:40:00,25.44,0.00
459,10/16/2022 00:50:00,25.39,0.00
460,10/16/2022 01:00:00,25.31,0.00
461,10/16/2022 01:10:00,25.27,0.00
462,10/16/2022 01:20:00,25.18,0.00
463,10/16/2022 01:30:00,25.18,0.00
464,10/16/2022 01:40:00,25.18,0.00
465,10/16/2022 01:50:00,25.05,0.00
466,10/16/2022 02:00:00,25.09,0.00
467,10/16/2022 02:10:00,25.01,0.00
468,10/16/2022 02:20:00,24.92,0.00
469,10/16/2022 02:30:00,24.88,0.00
470,10/16/2022 02:40:00,24.84,0.00
471,10/16/2022 02:50:00,24.79,0.00
472,10/16/2022 03:00:00,24.71,0.00
473,10/16/2022 03:10:00,24.66,0.00
474,10/16/2022 03:20:00,24.66,0.00
475,10/16/2022 03:30:00,24.58,0.00
476,10/16/2022 03:40:00,24.54,0.00
477,10/16/2022 03:50:00,24.45,0.00
478,10/16/2022 04:00:00,24.45,0.00
479,10/16/2022 04:10:00,24.41,0.00
480,10/16/2022 04:20:00,24.36,0.00
481,10/16/2022 04:30:00,24.32,0.00
482,10/16/2022 04:40:00,24.32,0.00
483,10/16/2022 04:50:00,24.28,0.00
484,10/16/2022 05:00:00,24.28,0.00
485,10/16/2022 05:10:00,24.24,0.43
486,10/16/2022 05:20:00,24.15,7.11
487,10/16/2022 05:30:00,24.15,36.79
488,10/16/2022 05:40:00,24.15,100.40
489,10/16/2022 05:50:00,24.11,171.36
490,10/16/2022 06:00:00,24.11,237.20
491,10/16/2022 06:10:00,24.06,295.20
492,10/16/2022 06:20:00,24.06,349.92
493,10/16/2022 06:30:00,24.11,1058.24
494,10/16/2022 06:40:00,24.15,1310.08
495,10/16/2022 06:50:00,24.11,1601.28
496,10/16/2022 07:00:00,24.15,1872.00
497,10/16/2022 07:10:00,24.19,2128.64
498,10/16/2022 07:20:00,24.28,2421.76
499,10/16/2022 07:30:00,24.28,2705.92
500,10/16/2022 07:40:00,24.28,2983.68
501,10/16/2022 07:50:00,24.36,3283.20
502,10/16/2022 08:00:00,24.41,3564.80
503,10/16/2022 08:10:00,24.49,3833.60
504,10/16/2022 08:20:00,24.54,4126.72
505,10/16/2022 08:30:00,24.54,4440.32
506,10/16/2022 08:40:00,24.62,4650.24
507,10/16/2022 08:50:00,24.62,4912.64
508,10/16/2022 09:00:00,24.79,5181.44
509,10/16/2022 09:10:00,24.84,5393.92
510,10/16/2022 09:20:00,24.88,5629.44
511,10/16/2022 09:30:00,24.97,5811.20
512,10/16/2022 09:40:00,25.01,6016.00
513,10/16/2022 09:50:00,25.09,6208.00
514,10/16/2022 10:00:00,25.18,6389.76
515,10/16/2022 10:10:00,25.22,6574.08
516,10/16/2022 10:20:00,25.35,6784.00
517,10/16/2022 10:30:00,25.48,6976.00
518,10/16/2022 10:40:00,25.57,7050.24
519,10/16/2022 10:50:00,25.61,7134.72
520,10/16/2022 11:00:00,25.69,7260.16
521,10/16/2022 11:10:00,25.78,7260.16
522,10/16/2022 11:20:00,25.87,7667.20
523,10/16/2022 11:30:00,25.95,7900.16
524,10/16/2022 11:40:00,26.08,7493.12
525,10/16/2022 11:50:00,26.17,7452.16
526,10/16/2022 12:00:00,26.25,7467.52
527,10/16/2022 12:10:00,26.34,7447.04
528,10/16/2022 12:20:00,26.38,7411.20
529,10/16/2022 12:30:00,26.47,7411.20
530,10/16/2022 12:40:00,26.55,7329.28
531,10/16/2022 12:50:00,26.64,7244.80
532,10/16/2022 13:00:00,26.77,7178.24
533,10/16/2022 13:10:00,26.85,7088.64
534,10/16/2022 13:20:00,26.94,6607.36
535,10/16/2022 13:30:00,26.98,7357.44
536,10/16/2022 13:40:00,27.11,7093.76
537,10/16/2022 13:50:00,27.15,7831.04
538,10/16/2022 14:00:00,27.11,3502.08
539,10/16/2022 14:10:00,27.15,2613.12
540,10/16/2022 14:20:00,27.32,3420.16
541,10/16/2022 14:30:00,27.37,6776.32
542,10/16/2022 14:40:00,27.37,1521.28
543,10/16/2022 14:50:00,27.45,8363.52
544,10/16/2022 15:00:00,26.64,6154.24
545,10/16/2022 15:10:00,27.02,4409.60
546,10/16/2022 15:20:00,26.94,2573.44
547,10/16/2022 15:30:00,26.47,1808.00
548,10/16/2022 15:40:00,26.60,1716.48
549,10/16/2022 15:50:00,26.90,1743.36
550,10/16/2022 16:00:00,26.90,1215.36
551,10/16/2022 16:10:00,26.81,1659.52
552,10/16/2022 16:20:00,26.77,1058.24
553,10/16/2022 16:30:00,26.64,797.12
554,10/16/2022 16:40:00,26.64,1246.08
555,10/16/2022 16:50:00,26.60,902.40
556,10/16/2022 17:00:00,26.55,719.04
557,10/16/2022 17:10:00,26.38,580.48
558,10/16/2022 17:20:00,26.25,465.76
559,10/16/2022 17:30:00,26.17,330.56
560,10/16/2022 17:40:00,25.99,225.60
561,10/16/2022 17:50:00,25.87,104.80
562,10/16/2022 18:00:00,25.74,37.65
563,10/16/2022 18:10:00,25.69,6.68
564,10/16/2022 18:20:00,25.57,0.43
565,10/16/2022 18:30:00,25.52,0.00
566,10/16/2022 18:40:00,25.44,0.00
567,10/16/2022 18:50:00,25.39,0.00
568,10/16/2022 19:00:00,25.39,0.00
569,10/16/2022 19:10:00,25.35,0.00
570,10/16/2022 19:20:00,25.22,0.00
571,10/16/2022 19:30:00,25.05,0.00
572,10/16/2022 19:40:00,24.92,0.00
573,10/16/2022 19:50:00,24.84,0.00
574,10/16/2022 20:00:00,24.62,0.00
575,10/16/2022 20:10:00,24.58,0.00
576,10/16/2022 20:20:00,25.18,0.00
577,10/16/2022 20:30:00,26.72,0.00
578,10/16/2022 20:40:00,26.81,0.00
579,10/16/2022 20:50:00,26.81,0.00
580,10/16/2022 21:00:00,26.85,0.00
581,10/16/2022 21:10:00,26.90,0.00
582,10/16/2022 21:20:00,26.90,0.00
583,10/16/2022 21:30:00,26.94,0.00
584,10/16/2022 21:40:00,26.98,0.00
585,10/16/2022 21:50:00,26.98,0.00
586,10/16/2022 22:00:00,27.02,0.00
587,10/16/2022 22:10:00,26.94,0.00
588,10/16/2022 22:20:00,26.77,0.00
589,10/16/2022 22:30:00,26.72,0.00
590,10/16/2022 22:40:00,26.68,0.00
591,10/16/2022 22:50:00,26.64,0.00
592,10/16/2022 23:00:00,26.55,0.00
593,10/16/2022 23:10:00,26.51,0.00
