name	term	lev	seq	value
"regulation of immune system process"	GO:0002682	3	TRINITY_DN8366_c0_g3	-0.0695199005938193
"regulation of immune system process"	GO:0002682	3	TRINITY_DN9172_c0_g1	-0.639935005039857
"negative regulation of cell migration"	GO:0030336;GO:0030334;GO:2000146;GO:2000145;GO:0040013;GO:0051271;GO:0040012;GO:0051270	4	TRINITY_DN24592_c0_g1	-0.115414093412073
"G1/S transition of mitotic cell cycle"	GO:0000082;GO:0044843	2	TRINITY_DN13996_c0_g1	-0.259935156860621
"G1/S transition of mitotic cell cycle"	GO:0000082;GO:0044843	2	TRINITY_DN27660_c0_g1	0.309667858629494
"G1/S transition of mitotic cell cycle"	GO:0000082;GO:0044843	2	TRINITY_DN42563_c0_g1	0.675482915161827
"G1/S transition of mitotic cell cycle"	GO:0000082;GO:0044843	2	TRINITY_DN871_c1_g1	0.302523864945909
"mitotic cell cycle phase transition"	GO:0044772;GO:0044770	4	TRINITY_DN12952_c1_g1	-0.619423720186024
"mitotic cell cycle phase transition"	GO:0044772;GO:0044770	4	TRINITY_DN13996_c0_g1	-0.259935156860621
"mitotic cell cycle phase transition"	GO:0044772;GO:0044770	4	TRINITY_DN21528_c0_g1	-0.453312647057912
"mitotic cell cycle phase transition"	GO:0044772;GO:0044770	4	TRINITY_DN233050_c0_g1	0.492008913219896
"mitotic cell cycle phase transition"	GO:0044772;GO:0044770	4	TRINITY_DN27660_c0_g1	0.309667858629494
"mitotic cell cycle phase transition"	GO:0044772;GO:0044770	4	TRINITY_DN42563_c0_g1	0.675482915161827
"mitotic cell cycle phase transition"	GO:0044772;GO:0044770	4	TRINITY_DN47603_c1_g2	0.570111014957677
"mitotic cell cycle phase transition"	GO:0044772;GO:0044770	4	TRINITY_DN5988_c0_g2	0.219564925973054
"mitotic cell cycle phase transition"	GO:0044772;GO:0044770	4	TRINITY_DN871_c1_g1	0.302523864945909
"nucleotide-excision repair"	GO:0006289	3	TRINITY_DN71324_c0_g1	-0.170761912866641
"cell surface receptor signaling pathway"	GO:0007224;GO:0007166	4	TRINITY_DN2030_c0_g3	0.0304413186988564
"cell surface receptor signaling pathway"	GO:0007224;GO:0007166	4	TRINITY_DN9024_c0_g1	-0.23203616870443
"regulation of actin filament-based process"	GO:0032970	3	TRINITY_DN93678_c0_g2	0.231511756238052
"carbohydrate metabolic process"	GO:0005976;GO:0005975	3	TRINITY_DN13097_c0_g1	0.719631481065508
"carbohydrate metabolic process"	GO:0005976;GO:0005975	3	TRINITY_DN19946_c0_g4	-1.15311937553942
"carbohydrate metabolic process"	GO:0005976;GO:0005975	3	TRINITY_DN674_c0_g1	-0.109776140820511
"regulation of response to stimulus"	GO:0048583	3	TRINITY_DN2225_c1_g1	0.094328781413961
"regulation of response to stimulus"	GO:0048583	3	TRINITY_DN37886_c0_g1	-0.345528098120747
"regulation of response to stimulus"	GO:0048583	3	TRINITY_DN6299_c0_g1	-0.0855921715669213
"regulation of response to stimulus"	GO:0048583	3	TRINITY_DN7832_c0_g1	-0.10717899084916
"regulation of response to stimulus"	GO:0048583	3	TRINITY_DN8366_c0_g3	-0.0695199005938193
"RNA metabolic process"	GO:0016070	2	TRINITY_DN104316_c0_g1	0.312479233769591
"RNA metabolic process"	GO:0016070	2	TRINITY_DN1066_c0_g1	-0.0476217581765789
"RNA metabolic process"	GO:0016070	2	TRINITY_DN11877_c1_g1	-0.278867179307608
"RNA metabolic process"	GO:0016070	2	TRINITY_DN13368_c0_g1	-0.146249495676243
"RNA metabolic process"	GO:0016070	2	TRINITY_DN17365_c0_g1	0.0830289041085035
"RNA metabolic process"	GO:0016070	2	TRINITY_DN2047_c0_g2	-0.305228348427485
"RNA metabolic process"	GO:0016070	2	TRINITY_DN20591_c0_g1	-0.255942720722951
"RNA metabolic process"	GO:0016070	2	TRINITY_DN205_c3_g1	0.587636434553098
"RNA metabolic process"	GO:0016070	2	TRINITY_DN2359_c1_g1	0.158540347597716
"RNA metabolic process"	GO:0016070	2	TRINITY_DN23828_c0_g1	0.44951198589876
"RNA metabolic process"	GO:0016070	2	TRINITY_DN32016_c0_g1	0.440220961748417
"RNA metabolic process"	GO:0016070	2	TRINITY_DN3277_c0_g1	0.462397615267707
"RNA metabolic process"	GO:0016070	2	TRINITY_DN3454_c0_g1	0.327351119928182
"RNA metabolic process"	GO:0016070	2	TRINITY_DN63244_c0_g1	0.146188762422959
"RNA metabolic process"	GO:0016070	2	TRINITY_DN6936_c0_g1	0.688121188791322
"RNA metabolic process"	GO:0016070	2	TRINITY_DN7367_c1_g1	0.20854655314694
"RNA metabolic process"	GO:0016070	2	TRINITY_DN7687_c0_g1	-0.177884849913948
"RNA metabolic process"	GO:0016070	2	TRINITY_DN9831_c0_g2	0.49571701560549
"DNA metabolic process"	GO:0006259	4	TRINITY_DN10644_c0_g1	-0.550650085933967
"DNA metabolic process"	GO:0006259	4	TRINITY_DN114995_c0_g1	1.01945919469912
"DNA metabolic process"	GO:0006259	4	TRINITY_DN128675_c0_g1	-0.419751152715229
"DNA metabolic process"	GO:0006259	4	TRINITY_DN129197_c0_g2	-0.308786285224806
"DNA metabolic process"	GO:0006259	4	TRINITY_DN153519_c0_g1	-0.564305292165796
"DNA metabolic process"	GO:0006259	4	TRINITY_DN15544_c0_g2	0.353715675964439
"DNA metabolic process"	GO:0006259	4	TRINITY_DN16284_c0_g1	-0.766283713305454
"DNA metabolic process"	GO:0006259	4	TRINITY_DN16409_c0_g1	0.127140176988422
"DNA metabolic process"	GO:0006259	4	TRINITY_DN168558_c0_g2	-0.3789794472048
"DNA metabolic process"	GO:0006259	4	TRINITY_DN21694_c0_g1	0.630008564078209
"DNA metabolic process"	GO:0006259	4	TRINITY_DN27006_c0_g1	-0.592646160766085
"DNA metabolic process"	GO:0006259	4	TRINITY_DN29073_c0_g1	-0.647018903051989
"DNA metabolic process"	GO:0006259	4	TRINITY_DN293747_c0_g1	-0.00543361873377068
"DNA metabolic process"	GO:0006259	4	TRINITY_DN2966_c0_g1	-0.0547017200774309
"DNA metabolic process"	GO:0006259	4	TRINITY_DN307484_c0_g1	0.389162267616205
"DNA metabolic process"	GO:0006259	4	TRINITY_DN334870_c0_g1	-0.293050695687283
"DNA metabolic process"	GO:0006259	4	TRINITY_DN3422_c0_g1	0.423009273274533
"DNA metabolic process"	GO:0006259	4	TRINITY_DN579109_c0_g1	0.11498195926962
"DNA metabolic process"	GO:0006259	4	TRINITY_DN69302_c0_g1	0.836493281703934
"DNA metabolic process"	GO:0006259	4	TRINITY_DN71324_c0_g1	-0.170761912866641
"DNA metabolic process"	GO:0006259	4	TRINITY_DN72949_c0_g1	-0.730992553696019
"DNA metabolic process"	GO:0006259	4	TRINITY_DN74150_c0_g1	-0.615939898215916
"DNA metabolic process"	GO:0006259	4	TRINITY_DN77756_c0_g1	0.516050017862151
"DNA metabolic process"	GO:0006259	4	TRINITY_DN8064_c0_g1	-1.3692101989563
"DNA metabolic process"	GO:0006259	4	TRINITY_DN82577_c0_g2	-0.26633685375702
"DNA metabolic process"	GO:0006259	4	TRINITY_DN8419_c0_g1	0.0809029694913053
"DNA metabolic process"	GO:0006259	4	TRINITY_DN89631_c0_g1	-0.300186015833691
"protein-containing complex assembly"	GO:0065003;GO:0043933	5	TRINITY_DN100292_c0_g1	-0.030106147464233
"protein-containing complex assembly"	GO:0065003;GO:0043933	5	TRINITY_DN1007_c1_g1	-0.633188337821034
"protein-containing complex assembly"	GO:0065003;GO:0043933	5	TRINITY_DN17240_c0_g1	0.435083325908947
"protein-containing complex assembly"	GO:0065003;GO:0043933	5	TRINITY_DN21400_c0_g1	0.82961797566688
"protein-containing complex assembly"	GO:0065003;GO:0043933	5	TRINITY_DN27764_c0_g1	-0.468396416424854
"protein-containing complex assembly"	GO:0065003;GO:0043933	5	TRINITY_DN30237_c0_g1	0.217890782162239
"protein-containing complex assembly"	GO:0065003;GO:0043933	5	TRINITY_DN3670_c0_g1	0.328575853816842
"protein-containing complex assembly"	GO:0065003;GO:0043933	5	TRINITY_DN3957_c0_g1	-0.26685111872447
"protein-containing complex assembly"	GO:0065003;GO:0043933	5	TRINITY_DN396_c0_g1	0.502117317521669
"protein-containing complex assembly"	GO:0065003;GO:0043933	5	TRINITY_DN41631_c0_g1	0.231056621139647
"protein-containing complex assembly"	GO:0065003;GO:0043933	5	TRINITY_DN476521_c0_g1	0.500809260286936
"urogenital system development"	GO:0001655	2	TRINITY_DN13579_c0_g1	1.04607591207498
"urogenital system development"	GO:0001655	2	TRINITY_DN26444_c0_g1	-0.743452145137208
"regulation of mitotic cell cycle"	GO:0007096;GO:1901990;GO:0007346;GO:1901987;GO:0010564	5	TRINITY_DN3692_c0_g1	0.497745857987115
"signal transduction"	GO:0007165	3	TRINITY_DN10883_c0_g1	0.390687233637158
"signal transduction"	GO:0007165	3	TRINITY_DN11471_c0_g2	0.227303005711583
"signal transduction"	GO:0007165	3	TRINITY_DN1273_c0_g1	0.062632584312309
"signal transduction"	GO:0007165	3	TRINITY_DN16800_c0_g1	-0.248841314096576
"signal transduction"	GO:0007165	3	TRINITY_DN168544_c0_g2	-0.0730490879183158
"signal transduction"	GO:0007165	3	TRINITY_DN16902_c0_g1	-1.13856412544058
"signal transduction"	GO:0007165	3	TRINITY_DN17286_c0_g1	-0.323434234502942
"signal transduction"	GO:0007165	3	TRINITY_DN18035_c3_g1	0.435716588930543
"signal transduction"	GO:0007165	3	TRINITY_DN18941_c0_g2	0.484600550032296
"signal transduction"	GO:0007165	3	TRINITY_DN2030_c0_g3	0.0304413186988564
"signal transduction"	GO:0007165	3	TRINITY_DN214_c0_g1	0.00734900257849906
"signal transduction"	GO:0007165	3	TRINITY_DN2300_c0_g1	-0.292245825831621
"signal transduction"	GO:0007165	3	TRINITY_DN23315_c1_g1	0.70454918674038
"signal transduction"	GO:0007165	3	TRINITY_DN25627_c0_g1	-0.293745379782669
"signal transduction"	GO:0007165	3	TRINITY_DN2573_c0_g1	0.00900511938689393
"signal transduction"	GO:0007165	3	TRINITY_DN2666_c0_g1	-0.303309334792793
"signal transduction"	GO:0007165	3	TRINITY_DN38223_c0_g3	-0.149339212594074
"signal transduction"	GO:0007165	3	TRINITY_DN6618_c0_g1	-0.479022792464179
"signal transduction"	GO:0007165	3	TRINITY_DN8242_c0_g1	0.616805441615151
"signal transduction"	GO:0007165	3	TRINITY_DN8488_c2_g1	-1.31171976498032
"signal transduction"	GO:0007165	3	TRINITY_DN9024_c0_g1	-0.23203616870443
"signal transduction"	GO:0007165	3	TRINITY_DN9207_c0_g1	1.10071844758723
"signal transduction"	GO:0007165	3	TRINITY_DN937_c0_g1	0.0300556429572186
"non-recombinational repair"	GO:0006303;GO:0000726	3	TRINITY_DN21694_c0_g1	0.630008564078209
"ncRNA processing"	GO:0006364;GO:0016072;GO:0034470;GO:0034660	7	TRINITY_DN104316_c0_g1	0.312479233769591
"ncRNA processing"	GO:0006364;GO:0016072;GO:0034470;GO:0034660	7	TRINITY_DN1066_c0_g1	-0.0476217581765789
"myeloid cell homeostasis"	GO:0002262;GO:0048872	4	TRINITY_DN9696_c0_g1	0.491483567791546
"developmental process involved in reproduction"	GO:0003006;GO:0022414	2	TRINITY_DN1008_c0_g1	-0.207443572228432
"developmental process involved in reproduction"	GO:0003006;GO:0022414	2	TRINITY_DN12391_c0_g1	0.177846345990025
"developmental process involved in reproduction"	GO:0003006;GO:0022414	2	TRINITY_DN3824_c0_g1	1.4630531774998
"regulation of localization"	GO:0032879	3	TRINITY_DN1927_c0_g2	0.065224412588916
"regulation of localization"	GO:0032879	3	TRINITY_DN24592_c0_g1	-0.115414093412073
"regulation of localization"	GO:0032879	3	TRINITY_DN40936_c0_g1	-0.986188476453276
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	TRINITY_DN1008_c0_g1	-0.207443572228432
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	TRINITY_DN139495_c0_g1	-0.0724707917567568
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	TRINITY_DN146827_c2_g1	0.177065978037147
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	TRINITY_DN20054_c0_g1	-0.077775308903657
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	TRINITY_DN2148_c0_g2	-0.0133970041680339
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	TRINITY_DN3446_c4_g1	-0.729178411429502
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	TRINITY_DN3824_c0_g1	1.4630531774998
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	TRINITY_DN7096_c0_g1	-0.518296798605979
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	TRINITY_DN75608_c0_g1	0.244800402687073
"reproduction"	GO:0000003	1	TRINITY_DN10261_c1_g5	-0.287855104786891
"reproduction"	GO:0000003	1	TRINITY_DN102830_c0_g2	-0.277977856436326
"reproduction"	GO:0000003	1	TRINITY_DN1028_c0_g1	-0.106320377544792
"reproduction"	GO:0000003	1	TRINITY_DN102915_c0_g1	0.353628533750027
"reproduction"	GO:0000003	1	TRINITY_DN104606_c0_g2	-0.576680920205516
"reproduction"	GO:0000003	1	TRINITY_DN104652_c0_g2	0.124688539302926
"reproduction"	GO:0000003	1	TRINITY_DN104869_c0_g1	1.71545831615139
"reproduction"	GO:0000003	1	TRINITY_DN110226_c0_g1	0.489182829421952
"reproduction"	GO:0000003	1	TRINITY_DN11147_c0_g1	0.549814213973465
"reproduction"	GO:0000003	1	TRINITY_DN11218_c0_g1	-0.16660276460193
"reproduction"	GO:0000003	1	TRINITY_DN11644_c0_g1	-0.190615622801754
"reproduction"	GO:0000003	1	TRINITY_DN11725_c0_g1	-0.00579666312936767
"reproduction"	GO:0000003	1	TRINITY_DN117615_c0_g1	0.0817504474571864
"reproduction"	GO:0000003	1	TRINITY_DN11886_c0_g1	-1.17879853354446
"reproduction"	GO:0000003	1	TRINITY_DN12164_c0_g1	-1.37610913011216
"reproduction"	GO:0000003	1	TRINITY_DN12173_c0_g1	-0.177605204401086
"reproduction"	GO:0000003	1	TRINITY_DN12209_c0_g1	0.860259314286319
"reproduction"	GO:0000003	1	TRINITY_DN12364_c0_g1	-0.535827555521351
"reproduction"	GO:0000003	1	TRINITY_DN12417_c0_g1	0.212613542844288
"reproduction"	GO:0000003	1	TRINITY_DN12854_c0_g1	-0.0441486123044036
"reproduction"	GO:0000003	1	TRINITY_DN128644_c0_g3	-0.688203433559018
"reproduction"	GO:0000003	1	TRINITY_DN13002_c0_g1	0.00926783037441561
"reproduction"	GO:0000003	1	TRINITY_DN140520_c2_g2	0.563395922211132
"reproduction"	GO:0000003	1	TRINITY_DN140520_c2_g3	-0.456290726716884
"reproduction"	GO:0000003	1	TRINITY_DN143_c1_g1	-0.430033144369589
"reproduction"	GO:0000003	1	TRINITY_DN145122_c0_g1	-3.84254449720521
"reproduction"	GO:0000003	1	TRINITY_DN1463_c1_g1	0.000201704974205839
"reproduction"	GO:0000003	1	TRINITY_DN146416_c0_g2	-0.824163117213199
"reproduction"	GO:0000003	1	TRINITY_DN148074_c0_g2	-0.10856235188095
"reproduction"	GO:0000003	1	TRINITY_DN148585_c0_g1	1.93168249989286
"reproduction"	GO:0000003	1	TRINITY_DN1487_c2_g1	-0.0792200803371237
"reproduction"	GO:0000003	1	TRINITY_DN150783_c0_g2	0.993945896617988
"reproduction"	GO:0000003	1	TRINITY_DN15437_c0_g1	-1.03596444752701
"reproduction"	GO:0000003	1	TRINITY_DN15842_c0_g1	-0.129138632224316
"reproduction"	GO:0000003	1	TRINITY_DN1611_c1_g1	0.0248896024525333
"reproduction"	GO:0000003	1	TRINITY_DN170836_c1_g1	-0.060538146339766
"reproduction"	GO:0000003	1	TRINITY_DN17207_c0_g1	0.169605070644864
"reproduction"	GO:0000003	1	TRINITY_DN17281_c0_g1	-0.082775357185383
"reproduction"	GO:0000003	1	TRINITY_DN176758_c0_g1	-0.223863619647974
"reproduction"	GO:0000003	1	TRINITY_DN177621_c0_g1	-0.182727469456656
"reproduction"	GO:0000003	1	TRINITY_DN17783_c0_g1	0.483318270728656
"reproduction"	GO:0000003	1	TRINITY_DN179637_c0_g1	0.661837076248991
"reproduction"	GO:0000003	1	TRINITY_DN179637_c1_g1	-1.1442240926108
"reproduction"	GO:0000003	1	TRINITY_DN18080_c0_g1	-0.039716873228481
"reproduction"	GO:0000003	1	TRINITY_DN18604_c0_g1	1.46839567942411
"reproduction"	GO:0000003	1	TRINITY_DN198885_c0_g1	0.821698984046696
"reproduction"	GO:0000003	1	TRINITY_DN2037_c0_g1	-1.98779508029096
"reproduction"	GO:0000003	1	TRINITY_DN21335_c0_g1	-0.118449007884401
"reproduction"	GO:0000003	1	TRINITY_DN21429_c0_g2	0.298029381009519
"reproduction"	GO:0000003	1	TRINITY_DN21768_c1_g1	-2.24869226988877
"reproduction"	GO:0000003	1	TRINITY_DN21989_c0_g2	0.982990509070674
"reproduction"	GO:0000003	1	TRINITY_DN22114_c0_g1	-0.573466816834014
"reproduction"	GO:0000003	1	TRINITY_DN225181_c0_g1	-0.0305335950745654
"reproduction"	GO:0000003	1	TRINITY_DN232676_c0_g1	-0.708089484955121
"reproduction"	GO:0000003	1	TRINITY_DN23442_c0_g2	-0.369358702915158
"reproduction"	GO:0000003	1	TRINITY_DN2351_c0_g1	0.762465584897088
"reproduction"	GO:0000003	1	TRINITY_DN23532_c1_g1	-0.845902264944884
"reproduction"	GO:0000003	1	TRINITY_DN23615_c0_g1	0.075356295074656
"reproduction"	GO:0000003	1	TRINITY_DN2380_c0_g1	-0.512267352724836
"reproduction"	GO:0000003	1	TRINITY_DN23948_c0_g1	-0.423666991159404
"reproduction"	GO:0000003	1	TRINITY_DN243041_c0_g1	0.777121002133289
"reproduction"	GO:0000003	1	TRINITY_DN25417_c0_g1	0.289823308318238
"reproduction"	GO:0000003	1	TRINITY_DN25501_c0_g1	1.32230016244644
"reproduction"	GO:0000003	1	TRINITY_DN2579_c0_g1	0.0370330100685075
"reproduction"	GO:0000003	1	TRINITY_DN26053_c0_g1	-0.63008883542147
"reproduction"	GO:0000003	1	TRINITY_DN26310_c0_g1	-2.13520473748516
"reproduction"	GO:0000003	1	TRINITY_DN26421_c0_g1	1.08980377409327
"reproduction"	GO:0000003	1	TRINITY_DN26749_c0_g1	-0.679488247561594
"reproduction"	GO:0000003	1	TRINITY_DN272129_c0_g1	-0.458664965928954
"reproduction"	GO:0000003	1	TRINITY_DN27538_c2_g1	-0.531140239923967
"reproduction"	GO:0000003	1	TRINITY_DN27648_c0_g1	-0.369304630853227
"reproduction"	GO:0000003	1	TRINITY_DN27681_c0_g1	-0.472165553862304
"reproduction"	GO:0000003	1	TRINITY_DN28305_c0_g2	-0.0861697857202188
"reproduction"	GO:0000003	1	TRINITY_DN29196_c0_g1	-0.00304737525024516
"reproduction"	GO:0000003	1	TRINITY_DN29839_c0_g1	0.0854484393219372
"reproduction"	GO:0000003	1	TRINITY_DN29849_c1_g1	-0.276267402889924
"reproduction"	GO:0000003	1	TRINITY_DN3172_c0_g1	-0.27514181645689
"reproduction"	GO:0000003	1	TRINITY_DN322644_c0_g1	0.40544260208457
"reproduction"	GO:0000003	1	TRINITY_DN3340_c0_g1	0.167127151822183
"reproduction"	GO:0000003	1	TRINITY_DN3398_c0_g1	-0.345688766592067
"reproduction"	GO:0000003	1	TRINITY_DN3450_c1_g1	0.377682628927164
"reproduction"	GO:0000003	1	TRINITY_DN35872_c0_g1	-0.0565188595451383
"reproduction"	GO:0000003	1	TRINITY_DN36920_c0_g1	-0.743893760735954
"reproduction"	GO:0000003	1	TRINITY_DN369960_c0_g1	-0.135518681264469
"reproduction"	GO:0000003	1	TRINITY_DN3761_c0_g1	-0.296585763506645
"reproduction"	GO:0000003	1	TRINITY_DN3793_c1_g1	-0.997005991946851
"reproduction"	GO:0000003	1	TRINITY_DN3877_c0_g1	-0.555837168002661
"reproduction"	GO:0000003	1	TRINITY_DN40090_c0_g1	-0.0586978859030682
"reproduction"	GO:0000003	1	TRINITY_DN40135_c0_g1	0.923633076270891
"reproduction"	GO:0000003	1	TRINITY_DN417547_c0_g1	-0.0289031096533077
"reproduction"	GO:0000003	1	TRINITY_DN4180_c0_g1	1.59993164686954
"reproduction"	GO:0000003	1	TRINITY_DN4708_c0_g1	0.854750824586235
"reproduction"	GO:0000003	1	TRINITY_DN4789_c1_g1	2.06689374230754
"reproduction"	GO:0000003	1	TRINITY_DN4895_c0_g1	-0.101727958389185
"reproduction"	GO:0000003	1	TRINITY_DN50791_c0_g4	0.0337124802666121
"reproduction"	GO:0000003	1	TRINITY_DN52439_c0_g1	0.136430610649428
"reproduction"	GO:0000003	1	TRINITY_DN52568_c1_g2	-0.0925970669990538
"reproduction"	GO:0000003	1	TRINITY_DN53245_c0_g1	0.694239741399884
"reproduction"	GO:0000003	1	TRINITY_DN556_c0_g1	-0.0413208732805635
"reproduction"	GO:0000003	1	TRINITY_DN56236_c0_g1	0.177612609920162
"reproduction"	GO:0000003	1	TRINITY_DN56895_c1_g2	0.261938864389395
"reproduction"	GO:0000003	1	TRINITY_DN5756_c0_g1	0.0985145626081855
"reproduction"	GO:0000003	1	TRINITY_DN58852_c0_g1	-2.17435317513627
"reproduction"	GO:0000003	1	TRINITY_DN58_c4_g1	0.118179508376096
"reproduction"	GO:0000003	1	TRINITY_DN59014_c0_g1	0.176217958666222
"reproduction"	GO:0000003	1	TRINITY_DN59657_c0_g1	1.32570499073754
"reproduction"	GO:0000003	1	TRINITY_DN6106_c0_g2	0.291619031395463
"reproduction"	GO:0000003	1	TRINITY_DN6263_c0_g1	0.957571943812742
"reproduction"	GO:0000003	1	TRINITY_DN63325_c0_g1	0.322316095338857
"reproduction"	GO:0000003	1	TRINITY_DN64227_c0_g1	-1.06072944473398
"reproduction"	GO:0000003	1	TRINITY_DN6601_c1_g1	0.101630206159569
"reproduction"	GO:0000003	1	TRINITY_DN6722_c0_g1	0.0477128443174987
"reproduction"	GO:0000003	1	TRINITY_DN6785_c0_g1	0.126398731736879
"reproduction"	GO:0000003	1	TRINITY_DN6826_c0_g1	0.172586011607134
"reproduction"	GO:0000003	1	TRINITY_DN6877_c0_g1	0.193209655550185
"reproduction"	GO:0000003	1	TRINITY_DN69816_c0_g1	-0.795382699355664
"reproduction"	GO:0000003	1	TRINITY_DN7298_c0_g1	0.134846841700352
"reproduction"	GO:0000003	1	TRINITY_DN75168_c1_g2	-0.37891594610515
"reproduction"	GO:0000003	1	TRINITY_DN76808_c0_g1	0.27962264712343
"reproduction"	GO:0000003	1	TRINITY_DN77151_c0_g1	-0.371218540276267
"reproduction"	GO:0000003	1	TRINITY_DN7819_c0_g1	0.285418640879672
"reproduction"	GO:0000003	1	TRINITY_DN78894_c0_g2	1.4491525988072
"reproduction"	GO:0000003	1	TRINITY_DN8172_c0_g1	-1.83251861501781
"reproduction"	GO:0000003	1	TRINITY_DN81907_c0_g1	-0.0701902576808861
"reproduction"	GO:0000003	1	TRINITY_DN860_c0_g1	-0.299974362483717
"reproduction"	GO:0000003	1	TRINITY_DN8619_c0_g1	-0.471808688085848
"reproduction"	GO:0000003	1	TRINITY_DN872_c2_g1	-0.462000422216372
"reproduction"	GO:0000003	1	TRINITY_DN8737_c0_g1	-0.317917763513046
"reproduction"	GO:0000003	1	TRINITY_DN8834_c1_g2	0.433025033919672
"reproduction"	GO:0000003	1	TRINITY_DN8993_c0_g1	-0.430210823010499
"reproduction"	GO:0000003	1	TRINITY_DN9051_c0_g1	0.423040034883692
"reproduction"	GO:0000003	1	TRINITY_DN91371_c0_g2	0.887436948993576
"reproduction"	GO:0000003	1	TRINITY_DN916_c0_g1	0.190126109245003
"reproduction"	GO:0000003	1	TRINITY_DN92584_c0_g1	-0.605260028553975
"reproduction"	GO:0000003	1	TRINITY_DN9274_c0_g1	0.162959291723397
"reproduction"	GO:0000003	1	TRINITY_DN93082_c0_g2	1.00817963212423
"reproduction"	GO:0000003	1	TRINITY_DN95455_c0_g1	1.11266612070483
"reproduction"	GO:0000003	1	TRINITY_DN9553_c0_g2	0.673148893132766
"reproduction"	GO:0000003	1	TRINITY_DN9579_c0_g1	-0.0528737767184569
"reproduction"	GO:0000003	1	TRINITY_DN96431_c0_g1	-0.177455371024402
"reproduction"	GO:0000003	1	TRINITY_DN96687_c0_g1	0.64313787560882
"reproduction"	GO:0000003	1	TRINITY_DN984_c0_g2	0.416685426387433
"regulation of cell cycle"	GO:0051726;GO:0000075;GO:0045786	4	TRINITY_DN138978_c0_g2	-0.86336898203038
"regulation of cell cycle"	GO:0051726;GO:0000075;GO:0045786	4	TRINITY_DN170101_c0_g1	-0.141027504338526
"regulation of cell cycle"	GO:0051726;GO:0000075;GO:0045786	4	TRINITY_DN17827_c0_g1	0.0373361208107141
"regulation of cell cycle"	GO:0051726;GO:0000075;GO:0045786	4	TRINITY_DN18827_c0_g1	0.130178738491339
"regulation of cell cycle"	GO:0051726;GO:0000075;GO:0045786	4	TRINITY_DN23219_c0_g1	-0.826075707282642
"regulation of cell cycle"	GO:0051726;GO:0000075;GO:0045786	4	TRINITY_DN34744_c1_g4	0.149521455643301
"regulation of cell cycle"	GO:0051726;GO:0000075;GO:0045786	4	TRINITY_DN3692_c0_g1	0.497745857987115
"regulation of cell cycle"	GO:0051726;GO:0000075;GO:0045786	4	TRINITY_DN5242_c0_g1	-0.324722911453553
"regulation of cell cycle"	GO:0051726;GO:0000075;GO:0045786	4	TRINITY_DN69861_c0_g1	-0.116346220526054
"regulation of cell cycle"	GO:0051726;GO:0000075;GO:0045786	4	TRINITY_DN7104_c0_g1	0.739928599249584
"regulation of neurotransmitter levels"	GO:0001505	2	TRINITY_DN11865_c0_g1	-0.215168532190813
"regulation of neurotransmitter levels"	GO:0001505	2	TRINITY_DN12956_c0_g1	0.295321683427007
"regulation of neurotransmitter levels"	GO:0001505	2	TRINITY_DN20525_c0_g1	-0.114985277628539
"regulation of neurotransmitter levels"	GO:0001505	2	TRINITY_DN23074_c0_g1	-1.74312256556816
"regulation of neurotransmitter levels"	GO:0001505	2	TRINITY_DN29947_c0_g1	0.872657385315427
"regulation of neurotransmitter levels"	GO:0001505	2	TRINITY_DN4648_c0_g1	-0.852908810261648
"photoreceptor cell maintenance"	GO:0045494	2	TRINITY_DN3725_c0_g2	-0.0236001948778451
"defense response to symbiont"	GO:0051607;GO:0002252;GO:0009615;GO:0140546;GO:0051707;GO:0098542	4	TRINITY_DN501_c0_g1	-0.522841398277439
"regulation of cellular component organization"	GO:0001558;GO:0040008;GO:0051128	3	TRINITY_DN1500_c1_g1	-0.455797252989783
"regulation of cellular component organization"	GO:0001558;GO:0040008;GO:0051128	3	TRINITY_DN19508_c0_g1	1.34267609629734
"regulation of cellular component organization"	GO:0001558;GO:0040008;GO:0051128	3	TRINITY_DN21341_c0_g1	-0.190147815858466
"regulation of cellular component organization"	GO:0001558;GO:0040008;GO:0051128	3	TRINITY_DN36986_c0_g2	1.16467173882816
"regulation of cellular component organization"	GO:0001558;GO:0040008;GO:0051128	3	TRINITY_DN380_c0_g1	-0.904624224321523
"regulation of cellular component organization"	GO:0001558;GO:0040008;GO:0051128	3	TRINITY_DN6636_c0_g1	-0.305854235072641
"regulation of cellular component organization"	GO:0001558;GO:0040008;GO:0051128	3	TRINITY_DN98516_c0_g1	-0.0415139292159528
"regulation of cellular component organization"	GO:0001558;GO:0040008;GO:0051128	3	TRINITY_DN20249_c0_g1	0.272727378403196
"blood vessel development"	GO:0001568	2	TRINITY_DN30938_c0_g1	0.20199572985306
"blood vessel development"	GO:0001568	2	TRINITY_DN55232_c0_g1	-0.569377409637542
"negative regulation of circadian rhythm"	GO:0042754;GO:0042752	4	TRINITY_DN11950_c0_g1	-0.0576239042632674
