gene_id,log2FoldChange
TRINITY_DN1023_c0_g2,-0.941701255410676
TRINITY_DN1023_c2_g1,-0.859173085689441
TRINITY_DN1023_c3_g1,-0.0616161127839765
TRINITY_DN10243_c0_g2,0.359368217754083
TRINITY_DN102479_c0_g1,0.608637173291176
TRINITY_DN10247_c0_g2,2.92432323794258
TRINITY_DN10248_c0_g1,-0.585005441128902
TRINITY_DN10249_c0_g1,-1.17263971819128
TRINITY_DN1024_c0_g1,0.116704376693213
TRINITY_DN102526_c0_g1,-1.74539580361848
TRINITY_DN10255_c0_g1,0.484661295176134
TRINITY_DN10258_c0_g1,0.651437968874028
TRINITY_DN10258_c1_g1,-0.100613296947338
TRINITY_DN10258_c1_g3,1.57274699641586
TRINITY_DN102605_c0_g1,3.14675232071847
TRINITY_DN102609_c0_g1,-0.131616250015691
TRINITY_DN102616_c0_g1,-1.36737041711048
TRINITY_DN10261_c1_g5,-0.809197339060992
TRINITY_DN102633_c0_g1,-0.648073577217432
TRINITY_DN102633_c0_g4,-2.76827178757016
TRINITY_DN102636_c0_g1,-0.292346260190666
TRINITY_DN10263_c0_g1,2.15595245018905
TRINITY_DN10266_c0_g1,-2.06668292200203
TRINITY_DN102671_c0_g1,-0.69920953929303
TRINITY_DN102672_c1_g1,1.17913799245834
TRINITY_DN10267_c0_g1,-1.16707596256669
TRINITY_DN10268_c0_g2,2.37037658589157
TRINITY_DN10268_c0_g3,2.99034228021644
TRINITY_DN1026_c0_g1,-0.131629701852326
TRINITY_DN10273_c0_g1,0.180107887618498
TRINITY_DN102749_c0_g1,0.381490972083546
TRINITY_DN10275_c0_g1,0.206489047288029
TRINITY_DN10278_c0_g1,-1.75121526734959
TRINITY_DN102797_c0_g2,0.289800892460387
TRINITY_DN10279_c1_g2,0.374802840295941
TRINITY_DN1027_c0_g1,-1.59184869807505
TRINITY_DN10281_c0_g1,1.13487476615582
TRINITY_DN102830_c0_g2,0.441671145828265
TRINITY_DN10286_c0_g1,0.639850390723647
TRINITY_DN102874_c0_g1,0.94777669708566
TRINITY_DN1028_c0_g1,-0.962677875529733
TRINITY_DN1028_c1_g1,-0.928274144644616
TRINITY_DN102944_c1_g2,-2.88354295510293
TRINITY_DN10294_c0_g1,0.594390686706
TRINITY_DN10295_c0_g2,-0.0201401119382216
TRINITY_DN10296_c0_g1,2.48405263122539
TRINITY_DN102990_c0_g4,0.876765263600965
TRINITY_DN10299_c0_g1,0.135451270537579
TRINITY_DN1029_c0_g1,-0.779309491829785
TRINITY_DN102_c0_g1,0.159984412484165
TRINITY_DN102_c1_g1,1.10591799281597
TRINITY_DN10300_c0_g2,-0.521851911587999
TRINITY_DN103014_c0_g1,-4.36110697307747
TRINITY_DN10301_c0_g1,1.08977612169067
TRINITY_DN10302_c1_g1,0.211181444269494
TRINITY_DN10304_c0_g1,0.0772430492654253
TRINITY_DN103060_c0_g1,1.17985375065942
TRINITY_DN10307_c0_g1,-0.508289861113505
TRINITY_DN10307_c1_g1,0.560374101907497
TRINITY_DN10309_c0_g1,0.221284761455158
TRINITY_DN1030_c0_g1,-0.882559530863864
TRINITY_DN103115_c0_g1,-0.285698312034093
TRINITY_DN103121_c0_g1,1.43837981117312
TRINITY_DN103143_c0_g2,-0.465575727835155
TRINITY_DN10314_c0_g1,0.705478667231028
TRINITY_DN10316_c0_g1,3.95955572513285
TRINITY_DN10317_c0_g1,0.753492094001021
TRINITY_DN10319_c0_g1,-0.183115282173052
TRINITY_DN1031_c0_g1,0.321309378131713
TRINITY_DN103251_c0_g1,-0.0718326470583584
TRINITY_DN103261_c0_g1,0.371846678599762
TRINITY_DN10328_c0_g1,-1.2573092633883
TRINITY_DN103297_c0_g1,0.0520351556047775
TRINITY_DN10332_c0_g2,-1.39893964918868
TRINITY_DN10333_c0_g1,-0.527266757190496
TRINITY_DN10334_c0_g1,-0.0887985596029638
TRINITY_DN103364_c0_g1,0.329196679987897
TRINITY_DN10337_c0_g1,0.890823252284428
TRINITY_DN10338_c0_g1,-1.40571158370207
TRINITY_DN1033_c1_g1,-1.35170811479721
TRINITY_DN103419_c0_g2,-0.19695994300222
TRINITY_DN10343_c0_g1,0.756727878167753
TRINITY_DN1034_c0_g1,0.0139796038032998
TRINITY_DN1034_c1_g1,0.927121638132345
TRINITY_DN1034_c5_g1,0.321831019013692
TRINITY_DN10351_c0_g1,-1.19055173419148
TRINITY_DN10353_c0_g1,-0.211716700774271
TRINITY_DN103540_c0_g1,-1.4046004797394
TRINITY_DN10358_c0_g1,0.155667031997216
TRINITY_DN10359_c0_g1,-0.970626173725511
TRINITY_DN1035_c0_g1,0.694190955390046
TRINITY_DN10361_c0_g1,-0.550760945366258
TRINITY_DN10362_c0_g1,1.15821820581376
TRINITY_DN103634_c0_g1,-0.121377886375148
TRINITY_DN103711_c0_g1,-0.131623999509409
TRINITY_DN10371_c0_g1,0.178183667152644
TRINITY_DN10375_c0_g1,-0.432195664221034
TRINITY_DN10378_c0_g1,0.229570151922835
TRINITY_DN10379_c0_g1,0.820142469463467
TRINITY_DN1037_c0_g1,-1.28270945000018
TRINITY_DN10380_c0_g1,-0.151124732616991
TRINITY_DN10381_c0_g1,0.789820077163101
TRINITY_DN103827_c0_g2,1.83640951051806
TRINITY_DN103837_c0_g1,-0.701378483568976
TRINITY_DN103847_c0_g1,-0.258045551375767
TRINITY_DN10386_c0_g1,2.05178952832786
TRINITY_DN10388_c0_g1,-0.532997570361106
TRINITY_DN1038_c1_g1,-0.934090754979556
TRINITY_DN1038_c1_g3,-0.289338993058058
TRINITY_DN1038_c5_g1,0.0771273097533966
TRINITY_DN10392_c0_g1,-0.256759317733066
TRINITY_DN10394_c0_g1,-0.369513877416037
TRINITY_DN103976_c0_g3,-0.33427102208896
TRINITY_DN10398_c0_g1,0.113235803068468
TRINITY_DN1039_c0_g1,2.16807658006542
TRINITY_DN1039_c1_g1,-0.463711582630074
TRINITY_DN103_c0_g1,1.34474333031965
TRINITY_DN103_c0_g2,0.0713963641567493
TRINITY_DN10402_c0_g1,-0.528498691769213
TRINITY_DN10404_c0_g1,-0.949884480283045
TRINITY_DN10405_c0_g2,0.103854453737772
TRINITY_DN10407_c0_g1,0.647976086142881
TRINITY_DN1040_c0_g1,0.0905123442126958
TRINITY_DN10410_c0_g1,0.314865380414945
TRINITY_DN10411_c0_g1,1.1077633580137
TRINITY_DN104124_c0_g1,-1.6148819709355
TRINITY_DN104141_c1_g1,-0.805813896004377
TRINITY_DN10416_c0_g1,0.406878316685886
TRINITY_DN10418_c0_g1,-0.28765205118445
TRINITY_DN1041_c0_g1,0.292803218453072
TRINITY_DN10420_c0_g1,0.271161897794815
TRINITY_DN104213_c0_g1,0.779181858735943
TRINITY_DN10421_c0_g1,-1.23958381610227
TRINITY_DN10422_c0_g1,0.28588117906749
TRINITY_DN104236_c0_g3,-0.362032412414294
TRINITY_DN10423_c0_g1,0.973931009154711
TRINITY_DN104254_c0_g1,-0.998616536267274
TRINITY_DN10425_c0_g2,-0.976521563042854
TRINITY_DN10426_c0_g1,-0.41509882356617
TRINITY_DN10427_c0_g2,1.57225711635208
TRINITY_DN104288_c0_g1,-0.841398346595362
TRINITY_DN1042_c0_g1,0.435301134608615
TRINITY_DN10430_c0_g1,-0.134380260732712
TRINITY_DN10430_c0_g2,-0.242598135822132
TRINITY_DN104316_c0_g1,-0.212007575253705
TRINITY_DN10432_c0_g1,1.03294564225742
TRINITY_DN1043_c0_g1,-0.580428409385228
TRINITY_DN1043_c1_g1,-0.255798946729457
TRINITY_DN104408_c0_g1,-0.141320983183446
TRINITY_DN10441_c1_g1,-0.614258352098179
TRINITY_DN10451_c0_g1,0.173168622540304
TRINITY_DN10451_c1_g1,-1.10565694332578
TRINITY_DN104546_c0_g2,-0.38195592305459
TRINITY_DN10454_c0_g2,-0.522586283344282
TRINITY_DN104577_c0_g1,-0.1458839060452
TRINITY_DN10459_c0_g1,-1.06903766847207
TRINITY_DN1045_c0_g1,1.92128046545331
TRINITY_DN104606_c0_g2,1.21956224017464
TRINITY_DN10461_c0_g1,-3.53191377010844
TRINITY_DN10463_c0_g1,-0.600544942095476
TRINITY_DN10464_c0_g1,-1.87410583994208
TRINITY_DN104671_c0_g1,0.761483426299933
TRINITY_DN10467_c0_g2,-1.88099964988999
TRINITY_DN104683_c0_g1,1.01756659934037
TRINITY_DN1046_c0_g1,-0.996162750177874
TRINITY_DN1046_c1_g1,-0.193315800574004
TRINITY_DN104706_c0_g1,0.847533886168476
TRINITY_DN104706_c0_g2,0.358494960450453
TRINITY_DN10470_c0_g1,-0.916794074665548
TRINITY_DN10471_c0_g1,0.00364981339771621
TRINITY_DN104727_c0_g1,1.23192106183663
TRINITY_DN10472_c0_g1,-0.477230839761454
TRINITY_DN104736_c0_g1,-3.63392229281792
TRINITY_DN10474_c0_g1,0.284958994389145
TRINITY_DN10474_c0_g2,-0.795148511566627
TRINITY_DN10475_c0_g1,0.0687712403338954
TRINITY_DN10476_c2_g1,-1.4496163541839
TRINITY_DN10477_c0_g1,-1.3016174808134
TRINITY_DN10479_c0_g1,-0.722723262212876
TRINITY_DN1047_c2_g1,0.866164226394304
TRINITY_DN10480_c0_g1,0.622709826684255
TRINITY_DN10482_c0_g1,-0.394542123602592
TRINITY_DN10483_c0_g1,-0.70925557759006
TRINITY_DN10483_c2_g1,-0.712757729494053
TRINITY_DN10484_c0_g1,0.00338160354972976
TRINITY_DN104854_c0_g1,0.902821827111911
TRINITY_DN10486_c0_g1,0.535843610520353
TRINITY_DN104907_c0_g1,0.440879776590343
TRINITY_DN10490_c0_g1,-0.481668522190179
TRINITY_DN10492_c0_g1,-0.034237958293299
TRINITY_DN10492_c0_g2,0.410205326639461
TRINITY_DN104957_c0_g1,-0.695243475006316
TRINITY_DN10495_c2_g1,-0.310900114537115
TRINITY_DN10497_c0_g1,0.231228546353704
TRINITY_DN10497_c1_g2,2.88343488907109
TRINITY_DN10498_c0_g1,-0.399068428109746
TRINITY_DN104_c0_g1,-0.359735963415929
TRINITY_DN104_c0_g2,-0.290775835764967
TRINITY_DN105022_c0_g1,1.06661544267893
TRINITY_DN10502_c0_g1,-0.648394155366949
TRINITY_DN10503_c1_g1,2.05054365303213
TRINITY_DN10505_c0_g1,0.102029203245471
TRINITY_DN105074_c0_g1,-0.525377089446298
TRINITY_DN10509_c0_g1,-0.281770871044606
TRINITY_DN10513_c0_g1,-0.711909517710398
TRINITY_DN10513_c1_g1,-1.01371392329272
TRINITY_DN10515_c0_g1,0.875350091624314
TRINITY_DN10517_c0_g2,-1.04246753355918
TRINITY_DN10522_c0_g1,-0.277868600710249
TRINITY_DN10523_c0_g1,1.61975920689661
TRINITY_DN10527_c0_g1,-0.577473610815567
TRINITY_DN1052_c0_g1,-0.936320013788717
TRINITY_DN10530_c0_g1,0.0386188462534062
TRINITY_DN10530_c2_g1,-0.168963498388425
TRINITY_DN10530_c2_g2,0.036468111886259
TRINITY_DN10530_c4_g1,0.797393361056668
TRINITY_DN10532_c0_g1,0.270619893628975
TRINITY_DN10533_c0_g1,-0.0196325007745489
TRINITY_DN10535_c0_g1,-1.48033208797956
TRINITY_DN10537_c0_g1,-0.163583275969452
TRINITY_DN10539_c0_g2,-1.83533197541438
TRINITY_DN10541_c0_g1,-0.431859480062406
TRINITY_DN10545_c0_g1,-0.330623077488891
TRINITY_DN10546_c0_g1,1.01239079694036
TRINITY_DN1054_c0_g1,-0.0973145817470599
TRINITY_DN105519_c0_g1,-0.525392257108117
TRINITY_DN105555_c0_g1,-1.16857967156581
TRINITY_DN10556_c0_g1,0.682383044950424
TRINITY_DN10557_c0_g1,0.195579170524331
TRINITY_DN10557_c0_g2,-0.499872721484245
TRINITY_DN10559_c0_g1,0.496848118082919
TRINITY_DN10565_c0_g1,-0.0618694123357325
TRINITY_DN10568_c0_g1,-1.40277922180416
TRINITY_DN1056_c0_g1,-0.115554117826163
TRINITY_DN10571_c0_g1,0.252206537472238
TRINITY_DN10574_c0_g1,-0.684202738934959
TRINITY_DN105791_c0_g1,1.92970886609498
TRINITY_DN10579_c0_g1,0.67586837704375
TRINITY_DN105812_c0_g1,-0.328058154226905
TRINITY_DN105828_c0_g1,1.46220781718945
TRINITY_DN10584_c0_g1,-0.569295994653143
TRINITY_DN10585_c0_g1,-0.0207675430951405
TRINITY_DN10585_c0_g3,-1.33536405025474
TRINITY_DN10586_c0_g1,1.26001270233106
TRINITY_DN10587_c0_g1,0.596530536134028
TRINITY_DN105892_c0_g1,0.225793474877873
TRINITY_DN10589_c0_g1,-1.37188141186248
TRINITY_DN1058_c0_g1,1.27429341505793
TRINITY_DN10590_c0_g1,1.95455476419595
TRINITY_DN10590_c0_g4,-0.191510160884363
TRINITY_DN10590_c1_g1,0.387753654188877
TRINITY_DN10591_c0_g1,0.169060134199394
TRINITY_DN10592_c0_g1,0.094429992801818
TRINITY_DN10599_c0_g1,-1.92001399787107
TRINITY_DN1059_c0_g2,2.03393932206682
TRINITY_DN105_c0_g1,-0.839070075193256
TRINITY_DN10601_c0_g1,1.36775177983074
TRINITY_DN10601_c1_g2,0.510376308859027
TRINITY_DN10608_c0_g2,-0.494148535320828
TRINITY_DN1060_c0_g1,0.344080473690438
TRINITY_DN1060_c0_g2,-0.246292067197506
TRINITY_DN10614_c0_g1,-0.0827888118133765
TRINITY_DN106161_c0_g1,1.12345796389995
TRINITY_DN10616_c0_g1,0.278239514285468
TRINITY_DN10617_c0_g1,3.58955496127039
TRINITY_DN1061_c0_g1,-0.16317576376298
TRINITY_DN10621_c0_g1,1.61799274317154
TRINITY_DN10623_c0_g1,2.09099316437167
TRINITY_DN10625_c0_g1,-1.66182865474586
TRINITY_DN106299_c0_g1,2.24930898099763
TRINITY_DN106299_c0_g3,1.81355700129449
TRINITY_DN10629_c0_g1,3.3783844024157
TRINITY_DN10629_c1_g1,0.518064969585487
TRINITY_DN1062_c0_g1,-0.652189560055214
TRINITY_DN106300_c0_g1,0.0769050952571305
TRINITY_DN10633_c1_g1,-0.421400450542606
TRINITY_DN10634_c0_g1,-0.163535647060143
TRINITY_DN10637_c0_g1,-0.0261700366063507
TRINITY_DN106390_c0_g1,-0.557850825579106
TRINITY_DN106407_c1_g2,-0.876343478104376
TRINITY_DN10643_c0_g1,-1.11880423142427
TRINITY_DN10644_c0_g1,2.22497954432229
TRINITY_DN10644_c0_g2,0.238084928594904
TRINITY_DN10645_c0_g1,-0.583116300398559
TRINITY_DN10649_c0_g1,-1.30627375824099
TRINITY_DN10649_c0_g2,-1.50143548888786
TRINITY_DN1064_c0_g1,-0.762045615841351
TRINITY_DN10651_c0_g1,2.1750774580276
TRINITY_DN10653_c0_g1,0.474279835010856
TRINITY_DN10654_c0_g1,-1.02221940852212
TRINITY_DN106555_c0_g1,1.51906673145018
TRINITY_DN10655_c0_g1,0.942866557898918
TRINITY_DN10657_c0_g1,0.432553698134032
TRINITY_DN1065_c0_g1,-0.488245482640752
TRINITY_DN1065_c1_g1,0.378682711514567
TRINITY_DN1065_c1_g2,-0.777236409758541
TRINITY_DN1065_c1_g3,0.0753758167626062
TRINITY_DN10664_c0_g1,-0.761720821280103
TRINITY_DN1066_c0_g1,-0.0446343318855897
TRINITY_DN1066_c1_g1,-0.605204640970851
TRINITY_DN10672_c0_g1,-0.296364717440164
TRINITY_DN10677_c0_g1,0.519379062873095
TRINITY_DN106789_c0_g2,-1.4247215462202
TRINITY_DN1067_c2_g1,0.778013687192344
TRINITY_DN10682_c0_g4,-0.732617493999639
TRINITY_DN10683_c0_g1,0.681819813522799
TRINITY_DN10684_c0_g1,-0.621077176209751
TRINITY_DN10685_c0_g1,0.0601323219347732
TRINITY_DN10687_c0_g1,0.966244535170564
TRINITY_DN1068_c0_g1,-1.46751302408092
TRINITY_DN10693_c0_g2,-1.56953884730766
TRINITY_DN1069_c0_g3,-0.228164625056148
TRINITY_DN106_c0_g1,0.203490214602105
TRINITY_DN10704_c0_g1,2.1346015327865
TRINITY_DN10706_c0_g1,1.26330458876027
TRINITY_DN10708_c0_g1,-0.901494127622387
TRINITY_DN10709_c0_g1,-0.127156036290115
TRINITY_DN1070_c0_g1,-0.678609706265849
TRINITY_DN10710_c0_g1,0.0196222206067906
TRINITY_DN107125_c0_g1,3.4798530735337
TRINITY_DN10716_c0_g1,-0.80729073849957
TRINITY_DN10716_c1_g1,-0.201471521893333
TRINITY_DN10717_c0_g2,-3.97052807356985
TRINITY_DN10718_c0_g1,1.93600086771449
TRINITY_DN10719_c0_g1,-0.546518815825112
TRINITY_DN1071_c1_g1,-0.712357328570182
TRINITY_DN10720_c0_g1,-0.259480854319912
TRINITY_DN107259_c0_g1,0.737161739671441
TRINITY_DN10725_c0_g1,-0.131642666625755
TRINITY_DN10726_c0_g1,-0.839278499032238
TRINITY_DN10729_c0_g1,-2.26781280325904
TRINITY_DN1072_c0_g2,1.38617541144663
TRINITY_DN10730_c0_g1,0.108013425255547
TRINITY_DN10732_c0_g1,-0.923962879767895
TRINITY_DN10733_c0_g1,0.457749428394134
TRINITY_DN10734_c0_g1,-0.384375258503722
TRINITY_DN107350_c0_g1,-0.45805336311216
TRINITY_DN10737_c0_g1,0.282316802070576
TRINITY_DN10737_c1_g1,0.631626238986494
TRINITY_DN10737_c1_g4,-1.92109353015655
TRINITY_DN10739_c0_g1,-0.956327366689507
TRINITY_DN1073_c0_g1,-0.00731827749893974
TRINITY_DN10740_c0_g1,0.700006294091627
TRINITY_DN107463_c0_g1,0.0231341009543194
TRINITY_DN10747_c0_g1,-0.690884558737817
TRINITY_DN107503_c1_g1,-0.327501936059296
TRINITY_DN10752_c0_g1,0.0561257702859007
TRINITY_DN107547_c0_g1,-0.70436887490304
TRINITY_DN10754_c0_g1,0.768588953564243
TRINITY_DN107552_c0_g1,1.07159014078469
TRINITY_DN10755_c0_g1,-0.545985321583511
TRINITY_DN10755_c1_g1,-0.0365721956298589
TRINITY_DN10756_c0_g1,-1.40018876939785
TRINITY_DN107587_c0_g1,1.13116971072875
TRINITY_DN10758_c0_g2,0.325469470589602
TRINITY_DN10759_c0_g1,-3.75334708276338
TRINITY_DN1075_c0_g1,1.00945323773873
TRINITY_DN10761_c0_g1,-0.95756320643177
TRINITY_DN10763_c0_g1,-1.5728587328987
TRINITY_DN107663_c0_g1,-0.0150558609850128
TRINITY_DN10766_c0_g2,0.411166863040701
TRINITY_DN10766_c0_g3,-0.20362442398336
TRINITY_DN10769_c0_g1,-0.185588156328333
TRINITY_DN10771_c0_g1,2.5803085514755
TRINITY_DN10772_c0_g1,-0.0502863430758493
TRINITY_DN10773_c0_g1,1.32284248346283
TRINITY_DN10777_c0_g1,0.359330987913237
TRINITY_DN10778_c0_g1,0.0882182236319239
TRINITY_DN10782_c0_g1,-0.769971539160191
TRINITY_DN10786_c0_g1,-0.541320589312204
TRINITY_DN10787_c5_g1,-1.82466519366076
TRINITY_DN1078_c0_g1,-1.45436533739837
TRINITY_DN10797_c0_g2,-0.285486660029072
TRINITY_DN10798_c0_g2,-0.404224107841354
TRINITY_DN107992_c0_g1,0.0499895762308686
TRINITY_DN10801_c0_g1,2.71242715888919
TRINITY_DN10803_c0_g1,-0.407250622921763
