colony_id,surface.area.cm2,timepoint
ACR-1,19.89249039,timepoint
ACR-2,38.24189443,timepoint
ACR-3,15.55418996,timepoint
ACR-4,25.61261985,timepoint
ACR-5,17.06456122,timepoint
