"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","contrast","gene","direction"
"1697",77.6072111962582,-4.68501417761814,1.80563423333663,-2.59466401950117,0.00946834247000434,0.0491331073078316,"parental history","TRINITY_DN4484_c0_g1","downregulated"
"1698",61.5326981329675,2.25859200340248,0.461995180397818,4.88877828001936,1.01463693411538e-06,2.05578361306109e-05,"parental history","TRINITY_DN4405_c0_g1","upregulated"
"1699",279.101777009511,-1.00623082920236,0.264852877172515,-3.79920671409938,0.00014515998141067,0.00165123532093135,"parental history","TRINITY_DN4494_c0_g2","downregulated"
"1700",98.0814513761941,1.15104784278581,0.401990257754233,2.86337248374196,0.00419157491654289,0.0265044246688848,"parental history","TRINITY_DN4442_c0_g1","upregulated"
"1701",185.448691348378,0.966359514348508,0.348581373416274,2.77226377553595,0.00556679071229576,0.032822794948569,"parental history","TRINITY_DN4488_c0_g1","upregulated"
"1702",128.127992257454,1.35151378690316,0.399678096088237,3.38150576709309,0.000720897195760272,0.00637703906174272,"parental history","TRINITY_DN4487_c0_g1","upregulated"
"1703",120.423228735658,-1.51331485648269,0.408012559723871,-3.70899086417058,0.00020808693505408,0.00226420520428859,"parental history","TRINITY_DN4414_c0_g1","downregulated"
"1704",332.027485378166,0.743276990253648,0.284583387812332,2.61180737205856,0.00900649849681913,0.0471691044003791,"parental history","TRINITY_DN4410_c0_g1","upregulated"
"1705",92.7170275750018,2.16254068836835,0.395425720395371,5.46889232750493,4.52856733103275e-08,1.24429717834869e-06,"parental history","TRINITY_DN4404_c0_g1","upregulated"
"1706",113.845168086489,-2.19409816093983,0.399507712767587,-5.49200451160311,3.97397238280399e-08,1.09783681902525e-06,"parental history","TRINITY_DN4552_c0_g1","downregulated"
"1707",22.1906707863653,-2.15482714507791,0.68118956755703,-3.16332963349076,0.00155975613767095,0.0120042289749114,"parental history","TRINITY_DN4520_c0_g1","downregulated"
"1708",66.8179337577268,1.67813210914329,0.479309116705337,3.50114790362927,0.000463258666575713,0.0044443598687725,"parental history","TRINITY_DN4534_c0_g2","upregulated"
"1709",179.860961328346,-1.38785843964874,0.401811555318781,-3.45400330398081,0.000552330608783428,0.00512347854946615,"parental history","TRINITY_DN4578_c0_g1","downregulated"
"1710",43.9389446569557,-1.4595587343746,0.55650066217953,-2.62274393108222,0.00872248028027294,0.0460128906221442,"parental history","TRINITY_DN4577_c1_g1","downregulated"
"1711",64.8443378098231,-1.58900247380727,0.406964457008148,-3.90452396135287,9.44110382304048e-05,0.00114834190369896,"parental history","TRINITY_DN4504_c0_g1","downregulated"
"1712",285.011321423735,0.933527439586803,0.278674672972057,3.34988260551546,0.000808458164984428,0.00698970876427114,"parental history","TRINITY_DN4575_c0_g1","upregulated"
"1713",148.98811267677,-0.799798789565275,0.301425017076837,-2.65339220122328,0.00796872194630112,0.0431542591895222,"parental history","TRINITY_DN4574_c0_g1","downregulated"
"1714",97.859528151673,-1.73853738441033,0.43899462040668,-3.96027036231052,7.48649552365432e-05,0.00094132668407298,"parental history","TRINITY_DN4510_c0_g1","downregulated"
"1715",107.615645473334,1.41550634266748,0.40085348370328,3.53123123588783,0.000413629976163857,0.0040351373856036,"parental history","TRINITY_DN4532_c0_g1","upregulated"
