"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","contrast","gene","direction"
"1",24.0006658054927,-0.525372547425422,0.805213122884132,-0.652463965743168,0.514101911403757,0.724532739899926,"parental history","TRINITY_DN15450_c0_g2","downregulated"
"2",19.0952291134316,1.51654618849867,0.671666578585629,2.25788544026139,0.0239528025743856,0.0988041368210678,"parental history","TRINITY_DN275761_c0_g1","upregulated"
"3",10.4254764625421,-0.159799115702702,0.888006422254217,-0.17995265765877,0.857189735075381,0.934861178884251,"parental history","TRINITY_DN123109_c0_g1","downregulated"
"4",82.1214045762627,1.69516496511,0.489966507428048,3.45975681890651,0.000540663424845496,0.00503948452798331,"parental history","TRINITY_DN101206_c0_g4","upregulated"
"5",34.86208948547,-0.691306273167543,0.613884044706028,-1.12611865242171,0.260115299882744,0.495719766824908,"parental history","TRINITY_DN101108_c0_g1","downregulated"
"6",12.5659009044618,0.731326107429138,0.920480000721088,0.794505156935761,0.426901407991952,0.654332784573628,"parental history","TRINITY_DN101125_c0_g1","upregulated"
"7",8.19295679449518,-1.72014716352726,1.22671315648066,-1.40224073936096,0.160843369952691,0.371066771786056,"parental history","TRINITY_DN101131_c0_g1","downregulated"
"8",13.3363326032178,-1.36737041711048,0.788318431071671,-1.73454071757731,0.0828221876797559,0.238686014182915,"parental history","TRINITY_DN102616_c0_g1","downregulated"
"9",37.3785634086406,-0.69920953929303,0.572157957771502,-1.22205682853102,0.22168613735792,0.450059683776339,"parental history","TRINITY_DN102671_c0_g1","downregulated"
"10",273.621082137969,-0.648073577217432,0.263066830576363,-2.46353208345401,0.0137575582176694,0.065049277898897,"parental history","TRINITY_DN102633_c0_g1","downregulated"
"11",11.4480719474945,-2.76827178757016,1.05890041460365,-2.61428907703878,0.0089413349166828,0.0468921295990948,"parental history","TRINITY_DN102633_c0_g4","downregulated"
"12",262.004288922343,-0.131616250015691,0.288158978221092,-0.456748739283452,0.647851654175831,0.817592766228902,"parental history","TRINITY_DN102609_c0_g1","downregulated"
"13",35.1468714465006,0.381490972083546,0.536449272951297,0.711140812969618,0.476996981173171,0.695075782389796,"parental history","TRINITY_DN102749_c0_g1","upregulated"
"14",27.2107910026078,0.289800892460387,0.565338065009491,0.512615212732087,0.608220509616584,0.791598630551418,"parental history","TRINITY_DN102797_c0_g2","upregulated"
"15",7.03232186145084,-2.88354295510293,1.19194064088376,-2.41920013144694,0.0155546796939264,0.0712040504005926,"parental history","TRINITY_DN102944_c1_g2","downregulated"
"16",47.3749359866591,0.876765263600965,0.445664838633479,1.96731980537066,0.0491463531628228,0.167891063789903,"parental history","TRINITY_DN102990_c0_g4","upregulated"
"17",8.64480566112943,-0.465575727835155,1.2027166471466,-0.387103420360661,0.698679645560832,0.847323088452237,"parental history","TRINITY_DN103143_c0_g2","downregulated"
"18",15.9377744645096,-0.285698312034093,0.781102744740262,-0.365762780835055,0.714542094826297,0.858270925075405,"parental history","TRINITY_DN103115_c0_g1","downregulated"
"19",577.585924492318,1.43837981117312,0.258502426781272,5.56427972101857,2.63237410316408e-08,7.53085752322802e-07,"parental history","TRINITY_DN103121_c0_g1","upregulated"
"20",68.4537711204611,0.0520351556047775,0.45513988400462,0.114327830703251,0.908977921427019,0.962106863319657,"parental history","TRINITY_DN103297_c0_g1","upregulated"
"21",13.48309361647,-0.0718326470583584,0.88108312088404,-0.0815276622099906,0.935022326834475,0.972974420256841,"parental history","TRINITY_DN103251_c0_g1","downregulated"
"22",24.7609490076917,-1.4046004797394,0.669276510770077,-2.09868485915225,0.0358446902418342,0.133365643649416,"parental history","TRINITY_DN103540_c0_g1","downregulated"
"23",14.4713699878236,-0.141320983183446,1.00001010703236,-0.141319554862132,0.887617502096311,0.951591603656524,"parental history","TRINITY_DN104408_c0_g1","downregulated"
"24",14.5649852176054,1.07159014078469,0.834698850104888,1.28380450104854,0.199210368304484,0.423064208132338,"parental history","TRINITY_DN107552_c0_g1","upregulated"
"25",22.796838957392,1.13116971072875,0.605574390562139,1.86792857881377,0.0617720267546623,0.198046432892125,"parental history","TRINITY_DN107587_c0_g1","upregulated"
"26",13.6679820357042,-0.70436887490304,0.902714403638869,-0.780278759332639,0.43522681246311,0.66066772794107,"parental history","TRINITY_DN107547_c0_g1","downregulated"
"27",29.8596924599273,0.825873824313406,0.635888170830451,1.29877211465475,0.19402214709445,0.416069110213632,"parental history","TRINITY_DN108182_c0_g1","upregulated"
"28",7.49761790101869,-2.61883425648534,1.27175457167301,-2.05922928434236,0.039472279093728,0.14343910744883,"parental history","TRINITY_DN108979_c0_g1","downregulated"
"29",5.97488780423757,-0.842032779059022,1.18092044081572,-0.713030912122569,0.475826628977168,0.694507262532188,"parental history","TRINITY_DN109044_c0_g3","downregulated"
"30",35.9991203018353,0.129936132039022,0.579214318356475,0.22433169885668,0.822499212558564,0.917271742076954,"parental history","TRINITY_DN109610_c1_g1","upregulated"
"31",15.2715300952084,0.101709627096933,0.812233994958063,0.125222076062187,0.900347740631862,0.958175718121418,"parental history","TRINITY_DN110226_c0_g1","upregulated"
"32",32.3839894628546,0.520461232275958,0.506387289784591,1.02779284309714,0.304047283555756,0.542505296762588,"parental history","TRINITY_DN110373_c0_g1","upregulated"
"33",14.3201509283353,0.529360812663387,0.805018597563732,0.657575879942921,0.510810697682827,0.722048036465946,"parental history","TRINITY_DN110642_c0_g1","upregulated"
"34",11.2560042471144,-0.752975889490148,0.857968043767665,-0.877626964034166,0.380146191451936,0.61448453780671,"parental history","TRINITY_DN111915_c0_g2","downregulated"
