Plot Title: Mahana 2,,,,,,,
#,"Date Time, GMT-10:00","Temp, °C (LGR S/N: 20719657, SEN S/N: 20719657)",Coupler Detached (LGR S/N: 20719657),Coupler Attached (LGR S/N: 20719657),Host Connected (LGR S/N: 20719657),Stopped (LGR S/N: 20719657),End Of File (LGR S/N: 20719657)
294,01/27/22 12:50:00 PM,28.518,,,,,
295,01/27/22 1:00:00 PM,28.468,,,,,
296,01/27/22 1:10:00 PM,28.444,,,,,
297,01/27/22 1:20:00 PM,28.419,,,,,
298,01/27/22 1:30:00 PM,28.419,,,,,
299,01/27/22 1:40:00 PM,28.369,,,,,
300,01/27/22 1:50:00 PM,28.32,,,,,
301,01/27/22 2:00:00 PM,28.468,,,,,
302,01/27/22 2:10:00 PM,28.568,,,,,
303,01/27/22 2:20:00 PM,28.593,,,,,
304,01/27/22 2:30:00 PM,28.667,,,,,
305,01/27/22 2:40:00 PM,28.692,,,,,
306,01/27/22 2:50:00 PM,28.642,,,,,
307,01/27/22 3:00:00 PM,28.667,,,,,
308,01/27/22 3:10:00 PM,28.692,,,,,
309,01/27/22 3:20:00 PM,28.642,,,,,
310,01/27/22 3:30:00 PM,28.667,,,,,
311,01/27/22 3:40:00 PM,28.593,,,,,
312,01/27/22 3:50:00 PM,28.617,,,,,
313,01/27/22 4:00:00 PM,28.518,,,,,
314,01/27/22 4:10:00 PM,28.468,,,,,
315,01/27/22 4:20:00 PM,28.419,,,,,
316,01/27/22 4:30:00 PM,28.419,,,,,
317,01/27/22 4:40:00 PM,28.394,,,,,
318,01/27/22 4:50:00 PM,28.394,,,,,
319,01/27/22 5:00:00 PM,28.394,,,,,
320,01/27/22 5:10:00 PM,28.369,,,,,
321,01/27/22 5:20:00 PM,28.369,,,,,
322,01/27/22 5:30:00 PM,28.345,,,,,
323,01/27/22 5:40:00 PM,28.32,,,,,
324,01/27/22 5:50:00 PM,28.27,,,,,
325,01/27/22 6:00:00 PM,28.245,,,,,
326,01/27/22 6:10:00 PM,28.221,,,,,
327,01/27/22 6:20:00 PM,28.196,,,,,
328,01/27/22 6:30:00 PM,28.196,,,,,
329,01/27/22 6:40:00 PM,28.171,,,,,
330,01/27/22 6:50:00 PM,28.147,,,,,
331,01/27/22 7:00:00 PM,28.147,,,,,
332,01/27/22 7:10:00 PM,28.122,,,,,
333,01/27/22 7:20:00 PM,28.097,,,,,
334,01/27/22 7:30:00 PM,28.097,,,,,
335,01/27/22 7:40:00 PM,28.072,,,,,
336,01/27/22 7:50:00 PM,28.048,,,,,
337,01/27/22 8:00:00 PM,28.023,,,,,
338,01/27/22 8:10:00 PM,28.048,,,,,
339,01/27/22 8:20:00 PM,28.048,,,,,
340,01/27/22 8:30:00 PM,28.048,,,,,
341,01/27/22 8:40:00 PM,28.048,,,,,
342,01/27/22 8:50:00 PM,28.048,,,,,
343,01/27/22 9:00:00 PM,28.048,,,,,
344,01/27/22 9:10:00 PM,28.048,,,,,
345,01/27/22 9:20:00 PM,28.048,,,,,
346,01/27/22 9:30:00 PM,28.023,,,,,
347,01/27/22 9:40:00 PM,27.998,,,,,
348,01/27/22 9:50:00 PM,27.974,,,,,
349,01/27/22 10:00:00 PM,27.974,,,,,
350,01/27/22 10:10:00 PM,27.974,,,,,
351,01/27/22 10:20:00 PM,27.974,,,,,
352,01/27/22 10:30:00 PM,27.974,,,,,
353,01/27/22 10:40:00 PM,27.949,,,,,
354,01/27/22 10:50:00 PM,27.974,,,,,
355,01/27/22 11:00:00 PM,27.974,,,,,
356,01/27/22 11:10:00 PM,27.974,,,,,
357,01/27/22 11:20:00 PM,27.949,,,,,
358,01/27/22 11:30:00 PM,27.949,,,,,
359,01/27/22 11:40:00 PM,27.949,,,,,
360,01/27/22 11:50:00 PM,27.949,,,,,
361,01/28/22 12:00:00 AM,27.949,,,,,
362,01/28/22 12:10:00 AM,27.924,,,,,
363,01/28/22 12:20:00 AM,27.924,,,,,
364,01/28/22 12:30:00 AM,27.924,,,,,
365,01/28/22 12:40:00 AM,27.924,,,,,
366,01/28/22 12:50:00 AM,27.924,,,,,
367,01/28/22 1:00:00 AM,27.924,,,,,
368,01/28/22 1:10:00 AM,27.899,,,,,
369,01/28/22 1:20:00 AM,27.875,,,,,
370,01/28/22 1:30:00 AM,27.899,,,,,
371,01/28/22 1:40:00 AM,27.924,,,,,
372,01/28/22 1:50:00 AM,27.924,,,,,
373,01/28/22 2:00:00 AM,27.924,,,,,
374,01/28/22 2:10:00 AM,27.899,,,,,
375,01/28/22 2:20:00 AM,27.899,,,,,
376,01/28/22 2:30:00 AM,27.899,,,,,
377,01/28/22 2:40:00 AM,27.875,,,,,
378,01/28/22 2:50:00 AM,27.875,,,,,
379,01/28/22 3:00:00 AM,27.875,,,,,
380,01/28/22 3:10:00 AM,27.875,,,,,
381,01/28/22 3:20:00 AM,27.899,,,,,
382,01/28/22 3:30:00 AM,27.875,,,,,
383,01/28/22 3:40:00 AM,27.875,,,,,
384,01/28/22 3:50:00 AM,27.875,,,,,
385,01/28/22 4:00:00 AM,27.899,,,,,
386,01/28/22 4:10:00 AM,27.899,,,,,
387,01/28/22 4:20:00 AM,27.924,,,,,
388,01/28/22 4:30:00 AM,27.949,,,,,
389,01/28/22 4:40:00 AM,27.974,,,,,
390,01/28/22 4:50:00 AM,27.974,,,,,
391,01/28/22 5:00:00 AM,27.998,,,,,
392,01/28/22 5:10:00 AM,27.998,,,,,
393,01/28/22 5:20:00 AM,27.998,,,,,
394,01/28/22 5:30:00 AM,28.023,,,,,
395,01/28/22 5:40:00 AM,28.023,,,,,
396,01/28/22 5:50:00 AM,28.023,,,,,
397,01/28/22 6:00:00 AM,28.023,,,,,
398,01/28/22 6:10:00 AM,28.023,,,,,
399,01/28/22 6:20:00 AM,28.023,,,,,
400,01/28/22 6:30:00 AM,28.023,,,,,
401,01/28/22 6:40:00 AM,28.048,,,,,
402,01/28/22 6:50:00 AM,28.072,,,,,
403,01/28/22 7:00:00 AM,28.097,,,,,
404,01/28/22 7:10:00 AM,28.097,,,,,
405,01/28/22 7:20:00 AM,28.122,,,,,
406,01/28/22 7:30:00 AM,28.147,,,,,
407,01/28/22 7:40:00 AM,28.171,,,,,
408,01/28/22 7:50:00 AM,28.196,,,,,
409,01/28/22 8:00:00 AM,28.245,,,,,
410,01/28/22 8:10:00 AM,28.27,,,,,
411,01/28/22 8:20:00 AM,28.32,,,,,
412,01/28/22 8:30:00 AM,28.345,,,,,
413,01/28/22 8:40:00 AM,28.369,,,,,
414,01/28/22 8:50:00 AM,28.369,,,,,
415,01/28/22 9:00:00 AM,28.394,,,,,
416,01/28/22 9:10:00 AM,28.394,,,,,
417,01/28/22 9:20:00 AM,28.369,,,,,
418,01/28/22 9:30:00 AM,28.369,,,,,
419,01/28/22 9:40:00 AM,28.369,,,,,
420,01/28/22 9:50:00 AM,28.345,,,,,
421,01/28/22 10:00:00 AM,28.369,,,,,
422,01/28/22 10:10:00 AM,28.419,,,,,
423,01/28/22 10:20:00 AM,28.419,,,,,
424,01/28/22 10:30:00 AM,28.468,,,,,
425,01/28/22 10:40:00 AM,28.493,,,,,
426,01/28/22 10:50:00 AM,28.518,,,,,
427,01/28/22 11:00:00 AM,28.593,,,,,
428,01/28/22 11:10:00 AM,28.617,,,,,
429,01/28/22 11:20:00 AM,28.642,,,,,
430,01/28/22 11:30:00 AM,28.692,,,,,
431,01/28/22 11:40:00 AM,28.692,,,,,
432,01/28/22 11:50:00 AM,28.692,,,,,
433,01/28/22 12:00:00 PM,28.717,,,,,
434,01/28/22 12:10:00 PM,28.717,,,,,
435,01/28/22 12:20:00 PM,28.742,,,,,
436,01/28/22 12:30:00 PM,28.742,,,,,
437,01/28/22 12:40:00 PM,28.742,,,,,
438,01/28/22 12:50:00 PM,28.717,,,,,
439,01/28/22 1:00:00 PM,28.717,,,,,
440,01/28/22 1:10:00 PM,28.692,,,,,
441,01/28/22 1:20:00 PM,28.692,,,,,
442,01/28/22 1:30:00 PM,28.642,,,,,
443,01/28/22 1:40:00 PM,28.568,,,,,
444,01/28/22 1:50:00 PM,28.568,,,,,
445,01/28/22 2:00:00 PM,28.568,,,,,
446,01/28/22 2:10:00 PM,28.617,,,,,
447,01/28/22 2:20:00 PM,28.568,,,,,
448,01/28/22 2:30:00 PM,28.593,,,,,
449,01/28/22 2:40:00 PM,28.617,,,,,
450,01/28/22 2:50:00 PM,28.642,,,,,
451,01/28/22 3:00:00 PM,28.593,,,,,
452,01/28/22 3:10:00 PM,28.593,,,,,
453,01/28/22 3:20:00 PM,28.617,,,,,
454,01/28/22 3:30:00 PM,28.642,,,,,
455,01/28/22 3:40:00 PM,28.617,,,,,
456,01/28/22 3:50:00 PM,28.642,,,,,
457,01/28/22 4:00:00 PM,28.617,,,,,
458,01/28/22 4:10:00 PM,28.617,,,,,
459,01/28/22 4:20:00 PM,28.617,,,,,
460,01/28/22 4:30:00 PM,28.568,,,,,
461,01/28/22 4:40:00 PM,28.518,,,,,
462,01/28/22 4:50:00 PM,28.568,,,,,
463,01/28/22 5:00:00 PM,28.518,,,,,
464,01/28/22 5:10:00 PM,28.468,,,,,
465,01/28/22 5:20:00 PM,28.394,,,,,
466,01/28/22 5:30:00 PM,28.369,,,,,
467,01/28/22 5:40:00 PM,28.345,,,,,
468,01/28/22 5:50:00 PM,28.345,,,,,
469,01/28/22 6:00:00 PM,28.32,,,,,
470,01/28/22 6:10:00 PM,28.295,,,,,
471,01/28/22 6:20:00 PM,28.27,,,,,
472,01/28/22 6:30:00 PM,28.245,,,,,
473,01/28/22 6:40:00 PM,28.245,,,,,
474,01/28/22 6:50:00 PM,28.221,,,,,
475,01/28/22 7:00:00 PM,28.221,,,,,
476,01/28/22 7:10:00 PM,28.196,,,,,
477,01/28/22 7:20:00 PM,28.171,,,,,
478,01/28/22 7:30:00 PM,28.171,,,,,
479,01/28/22 7:40:00 PM,28.147,,,,,
480,01/28/22 7:50:00 PM,28.147,,,,,
481,01/28/22 8:00:00 PM,28.147,,,,,
482,01/28/22 8:10:00 PM,28.147,,,,,
483,01/28/22 8:20:00 PM,28.122,,,,,
484,01/28/22 8:30:00 PM,28.122,,,,,
485,01/28/22 8:40:00 PM,28.122,,,,,
486,01/28/22 8:50:00 PM,28.122,,,,,
487,01/28/22 9:00:00 PM,28.122,,,,,
488,01/28/22 9:10:00 PM,28.122,,,,,
489,01/28/22 9:20:00 PM,28.122,,,,,
490,01/28/22 9:30:00 PM,28.097,,,,,
491,01/28/22 9:40:00 PM,28.097,,,,,
492,01/28/22 9:50:00 PM,28.097,,,,,
493,01/28/22 10:00:00 PM,28.097,,,,,
494,01/28/22 10:10:00 PM,28.097,,,,,
495,01/28/22 10:20:00 PM,28.097,,,,,
496,01/28/22 10:30:00 PM,28.072,,,,,
497,01/28/22 10:40:00 PM,28.072,,,,,
498,01/28/22 10:50:00 PM,28.072,,,,,
499,01/28/22 11:00:00 PM,28.072,,,,,
500,01/28/22 11:10:00 PM,28.072,,,,,
501,01/28/22 11:20:00 PM,28.072,,,,,
502,01/28/22 11:30:00 PM,28.072,,,,,
503,01/28/22 11:40:00 PM,28.072,,,,,
504,01/28/22 11:50:00 PM,28.072,,,,,
505,01/29/22 12:00:00 AM,28.072,,,,,
506,01/29/22 12:10:00 AM,28.072,,,,,
507,01/29/22 12:20:00 AM,28.072,,,,,
508,01/29/22 12:30:00 AM,28.048,,,,,
509,01/29/22 12:40:00 AM,28.048,,,,,
510,01/29/22 12:50:00 AM,28.023,,,,,
511,01/29/22 1:00:00 AM,28.023,,,,,
512,01/29/22 1:10:00 AM,27.998,,,,,
513,01/29/22 1:20:00 AM,27.998,,,,,
514,01/29/22 1:30:00 AM,27.998,,,,,
515,01/29/22 1:40:00 AM,27.998,,,,,
516,01/29/22 1:50:00 AM,27.974,,,,,
517,01/29/22 2:00:00 AM,27.974,,,,,
518,01/29/22 2:10:00 AM,27.998,,,,,
519,01/29/22 2:20:00 AM,27.998,,,,,
520,01/29/22 2:30:00 AM,28.023,,,,,
521,01/29/22 2:40:00 AM,28.023,,,,,
522,01/29/22 2:50:00 AM,27.998,,,,,
523,01/29/22 3:00:00 AM,27.998,,,,,
524,01/29/22 3:10:00 AM,27.998,,,,,
525,01/29/22 3:20:00 AM,27.974,,,,,
