"Plot Title: Logger_9_final_cal"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444033, SEN S/N: 20444033, LBL: C)","Coupler Detached (LGR S/N: 20444033)","Coupler Attached (LGR S/N: 20444033)","Host Connected (LGR S/N: 20444033)","Stopped (LGR S/N: 20444033)","End Of File (LGR S/N: 20444033)"
36,04/22/22 03:05:00 PM,30.066,,,,,
37,04/22/22 03:06:00 PM,29.916,,,,,
38,04/22/22 03:07:00 PM,29.941,,,,,
39,04/22/22 03:08:00 PM,29.941,,,,,
40,04/22/22 03:09:00 PM,29.991,,,,,
41,04/22/22 03:10:00 PM,29.991,,,,,
42,04/22/22 03:11:00 PM,29.966,,,,,
43,04/22/22 03:12:00 PM,29.991,,,,,
44,04/22/22 03:13:00 PM,29.916,,,,,
45,04/22/22 03:14:00 PM,29.966,,,,,
46,04/22/22 03:15:00 PM,30.117,,,,,
47,04/22/22 03:16:00 PM,30.117,,,,,
48,04/22/22 03:17:00 PM,30.041,,,,,
49,04/22/22 03:18:00 PM,30.142,,,,,
50,04/22/22 03:19:00 PM,30.167,,,,,
51,04/22/22 03:20:00 PM,30.091,,,,,
52,04/22/22 03:21:00 PM,30.016,,,,,
53,04/22/22 03:22:00 PM,30.016,,,,,
54,04/22/22 03:23:00 PM,29.966,,,,,
55,04/22/22 03:24:00 PM,29.966,,,,,
56,04/22/22 03:25:00 PM,29.916,,,,,
57,04/22/22 03:26:00 PM,29.815,,,,,
58,04/22/22 03:27:00 PM,29.715,,,,,
59,04/22/22 03:28:00 PM,29.715,,,,,
60,04/22/22 03:29:00 PM,29.665,,,,,
61,04/22/22 03:30:00 PM,29.790,,,,,
62,04/22/22 03:31:00 PM,29.941,,,,,
63,04/22/22 03:32:00 PM,29.966,,,,,
64,04/22/22 03:33:00 PM,29.941,,,,,
65,04/22/22 03:34:00 PM,30.016,,,,,
66,04/22/22 03:35:00 PM,29.966,,,,,
67,04/22/22 03:36:00 PM,29.941,,,,,
68,04/22/22 03:37:00 PM,29.865,,,,,
69,04/22/22 03:38:00 PM,29.690,,,,,
70,04/22/22 03:39:00 PM,29.590,,,,,
71,04/22/22 03:40:00 PM,29.515,,,,,
72,04/22/22 03:41:00 PM,29.515,,,,,
73,04/22/22 03:42:00 PM,29.490,,,,,
74,04/22/22 03:43:00 PM,29.365,,,,,
75,04/22/22 03:44:00 PM,29.315,,,,,
76,04/22/22 03:45:00 PM,29.240,,,,,
77,04/22/22 03:46:00 PM,29.240,,,,,
78,04/22/22 03:47:00 PM,29.240,,,,,
79,04/22/22 03:48:00 PM,29.165,,,,,
80,04/22/22 03:49:00 PM,29.140,,,,,
81,04/22/22 03:50:00 PM,29.215,,,,,
82,04/22/22 03:51:00 PM,29.389,,,,,
83,04/22/22 03:52:00 PM,29.490,,,,,
84,04/22/22 03:53:00 PM,29.389,,,,,
85,04/22/22 03:54:00 PM,29.365,,,,,
86,04/22/22 03:55:00 PM,29.315,,,,,
87,04/22/22 03:56:00 PM,29.240,,,,,
88,04/22/22 03:57:00 PM,29.190,,,,,
89,04/22/22 03:58:00 PM,29.165,,,,,
90,04/22/22 03:59:00 PM,29.165,,,,,
91,04/22/22 04:00:00 PM,29.090,,,,,
92,04/22/22 04:01:00 PM,29.015,,,,,
93,04/22/22 04:02:00 PM,28.990,,,,,
94,04/22/22 04:03:00 PM,28.965,,,,,
95,04/22/22 04:04:00 PM,29.015,,,,,
96,04/22/22 04:05:00 PM,29.040,,,,,
97,04/22/22 04:06:00 PM,29.190,,,,,
98,04/22/22 04:07:00 PM,29.340,,,,,
99,04/22/22 04:08:00 PM,29.389,,,,,
100,04/22/22 04:09:00 PM,29.389,,,,,
101,04/22/22 04:10:00 PM,29.414,,,,,
102,04/22/22 04:11:00 PM,29.439,,,,,
103,04/22/22 04:12:00 PM,29.315,,,,,
104,04/22/22 04:13:00 PM,29.265,,,,,
105,04/22/22 04:14:00 PM,29.290,,,,,
106,04/22/22 04:15:00 PM,29.315,,,,,
107,04/22/22 04:16:00 PM,29.389,,,,,
108,04/22/22 04:17:00 PM,29.414,,,,,
109,04/22/22 04:18:00 PM,29.439,,,,,
110,04/22/22 04:19:00 PM,29.414,,,,,
111,04/22/22 04:20:00 PM,29.439,,,,,
112,04/22/22 04:21:00 PM,29.414,,,,,
113,04/22/22 04:22:00 PM,29.389,,,,,
114,04/22/22 04:23:00 PM,29.439,,,,,
115,04/22/22 04:24:00 PM,29.490,,,,,
116,04/22/22 04:25:00 PM,29.464,,,,,
