Serial Number:21002978 --

"Date Time, GMT -0500","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","EOF"
2022-02-23 11:04:00,19.00,"61,870", , , , 
2022-02-23 11:05:00,19.00,"61,972", , , , 
2022-02-23 11:06:00,19.04,"61,993", , , , 
2022-02-23 11:07:00,19.09,"61,870", , , , 
2022-02-23 11:08:00,19.09,"61,932", , , , 
2022-02-23 11:09:00,19.13,"61,727", , , , 
2022-02-23 11:10:00,19.13,"62,034", , , , 
2022-02-23 11:11:00,19.17,"61,952", , , , 
2022-02-23 11:12:00,19.17,"61,993", , , , 
2022-02-23 11:13:00,19.17,"61,891", , , , 
2022-02-23 11:14:00,19.22,"61,952", , , , 
2022-02-23 11:15:00,19.26,"61,952", , , , 
2022-02-23 11:16:00,19.30,"61,952", , , , 
2022-02-23 11:17:00,19.30,"61,972", , , , 
2022-02-23 11:18:00,19.35,"62,034", , , , 
2022-02-23 11:19:00,19.35,"61,932", , , , 
2022-02-23 11:20:00,19.35,"61,809", , , , 
2022-02-23 11:21:00,19.35,"61,645", , , , 
2022-02-23 11:22:00,19.39,"61,891", , , , 
2022-02-23 11:23:00,19.43,"61,972", , , , 
2022-02-23 11:24:00,19.47,"61,932", , , , 
2022-02-23 11:25:00,19.52,"61,870", , , , 
2022-02-23 11:26:00,19.52,"61,993", , , , 
2022-02-23 11:27:00,19.52,"61,932", , , , 
2022-02-23 11:28:00,19.56,"61,706", , , , 
2022-02-23 11:29:00,19.56,"61,993", , , , 
2022-02-23 11:30:00,19.60,"61,993", , , , 
2022-02-23 11:31:00,19.60,"61,932", , , , 
2022-02-23 11:32:00,19.65,"61,891", , , , 
2022-02-23 11:33:00,19.65,"61,952", , , , 
2022-02-23 11:34:00,19.65,"61,952", , , , 
2022-02-23 11:35:00,19.65,"61,972", , , , 
2022-02-23 11:36:00,19.69,"61,952", , , , 
2022-02-23 11:37:00,19.73,"61,993", , , , 
2022-02-23 11:38:00,19.73,"61,891", , , , 
2022-02-23 11:39:00,19.82,"61,972", , , , 
2022-02-23 11:40:00,19.82,"61,932", , , , 
2022-02-23 11:41:00,19.82,"61,952", , , , 
2022-02-23 11:42:00,19.82,"61,972", , , , 
2022-02-23 11:43:00,19.86,"62,034", , , , 
2022-02-23 11:44:00,19.86,"61,727", , , , 
2022-02-23 11:45:00,19.90,"61,727", , , , 
2022-02-23 11:46:00,19.90,"61,932", , , , 
2022-02-23 11:47:00,19.86,"61,891", , , , 
2022-02-23 11:48:00,19.90,"61,952", , , , 
2022-02-23 11:49:00,19.95,"61,972", , , , 
2022-02-23 11:50:00,19.95,"61,932", , , , 
2022-02-23 11:51:00,19.95,"61,870", , , , 
2022-02-23 11:52:00,19.95,"61,891", , , , 
2022-02-23 11:53:00,19.95,"61,932", , , , 
2022-02-23 11:54:00,19.99,"61,993", , , , 
2022-02-23 11:55:00,20.03,"61,952", , , , 
2022-02-23 11:56:00,20.07,"61,891", , , , 
2022-02-23 11:57:00,20.03,"61,972", , , , 
2022-02-23 11:58:00,20.07,"61,972", , , , 
2022-02-23 11:59:00,20.12,"61,952", , , , 
2022-02-23 12:00:00,20.12,"61,993", , , , 
2022-02-23 12:01:00,20.12,"61,932", , , , 
2022-02-23 12:02:00,20.16,"62,054", , , , 
2022-02-23 12:03:00,20.16,"61,891", , , , 
2022-02-23 12:04:00,20.16,"61,993", , , , 
2022-02-23 12:05:00,20.20,"61,972", , , , 
2022-02-23 12:06:00,20.16,"61,952", , , , 
2022-02-23 12:07:00,20.25,"61,993", , , , 
2022-02-23 12:08:00,20.20,"61,972", , , , 
2022-02-23 12:09:00,20.25,"61,788", , , , 
2022-02-23 12:10:00,20.25,"61,993", , , , 
2022-02-23 12:11:00,20.25,"61,932", , , , 
2022-02-23 12:12:00,20.25,"61,993", , , , 
2022-02-23 12:13:00,20.29,"61,952", , , , 
2022-02-23 12:14:00,20.29,"61,952", , , , 
2022-02-23 12:15:00,20.37,"61,952", , , , 
2022-02-23 12:16:00,20.37,"61,932", , , , 
2022-02-23 12:17:00,20.37,"62,034", , , , 
2022-02-23 12:18:00,20.37,"61,870", , , , 
2022-02-23 12:19:00,20.42,"61,952", , , , 
2022-02-23 12:20:00,20.42,"61,891", , , , 
2022-02-23 12:21:00,20.42,"61,993", , , , 
2022-02-23 12:22:00,20.46,"61,522", , , , 
2022-02-23 12:23:00,20.42,"61,952", , , , 
2022-02-23 12:24:00,20.46,"62,034", , , , 
2022-02-23 12:25:00,20.50,"61,972", , , , 
2022-02-23 12:26:00,20.50,"61,788", , , , 
2022-02-23 12:27:00,20.50,"61,850", , , , 
2022-02-23 12:28:00,20.55,"61,972", , , , 
2022-02-23 12:29:00,20.55,"61,952", , , , 
2022-02-23 12:30:00,20.55,"61,891", , , , 
2022-02-23 12:31:00,20.55,"61,952", , , , 
2022-02-23 12:32:00,20.59,"61,932", , , , 
2022-02-23 12:33:00,20.59,"61,604", , , , 
2022-02-23 12:34:00,20.59,"61,850", , , , 
2022-02-23 12:35:00,20.59,"61,972", , , , 
2022-02-23 12:36:00,20.63,"61,972", , , , 
2022-02-23 12:37:00,20.59,"62,034", , , , 
2022-02-23 12:38:00,20.63,"61,891", , , , 
2022-02-23 12:39:00,20.63,"61,809", , , , 
2022-02-23 12:40:00,20.63,"62,054", , , , 
2022-02-23 12:41:00,20.68,"61,972", , , , 
2022-02-23 12:42:00,20.63,"61,972", , , , 
2022-02-23 12:43:00,20.63,"61,993", , , , 
2022-02-23 12:44:00,20.68,"62,034", , , , 
2022-02-23 12:45:00,20.68,"61,972", , , , 
2022-02-23 12:46:00,20.68,"61,932", , , , 
2022-02-23 12:47:00,20.72,"61,788", , , , 
2022-02-23 12:48:00,20.76,"61,972", , , , 
2022-02-23 12:49:00,20.76,"61,993", , , , 
2022-02-23 12:50:00,20.76,"61,932", , , , 
2022-02-23 12:51:00,20.76,"61,993", , , , 
2022-02-23 12:52:00,20.76,"61,809", , , , 
2022-02-23 12:53:00,20.85,"61,891", , , , 
2022-02-23 12:54:00,20.80,"61,993", , , , 
2022-02-23 12:55:00,20.80,"61,952", , , , 
2022-02-23 12:56:00,20.80,"61,727", , , , 
2022-02-23 12:57:00,20.85,"62,034", , , , 
2022-02-23 12:58:00,20.80,"61,972", , , , 
2022-02-23 12:59:00,20.85,"61,952", , , , 
2022-02-23 13:00:00,20.89,"61,972", , , , 
2022-02-23 13:01:00,20.85,"61,972", , , , 
2022-02-23 13:02:00,20.89,"61,891", , , , 
2022-02-23 13:03:00,20.89,"62,034", , , , 
2022-02-23 13:04:00,20.89,"61,952", , , , 
2022-02-23 13:05:00,20.89,"61,624", , , , 
2022-02-23 13:06:00,20.89,"61,809", , , , 
2022-02-23 13:07:00,20.93,"61,932", , , , 
2022-02-23 13:08:00,20.93,"61,952", , , , 
2022-02-23 13:09:00,20.93,"61,891", , , , 
2022-02-23 13:10:00,20.93,"62,075", , , , 
2022-02-23 13:11:00,20.93,"61,645", , , , 
2022-02-23 13:12:00,20.93,"61,727", , , , 
2022-02-23 13:13:00,20.98,"61,891", , , , 
2022-02-23 13:14:00,20.98,"62,054", , , , 
2022-02-23 13:15:00,21.02,"61,972", , , , 
2022-02-23 13:16:00,21.02,"61,972", , , , 
2022-02-23 13:17:00,21.06,"61,952", , , , 
2022-02-23 13:18:00,21.06,"61,809", , , , 
2022-02-23 13:19:00,21.06,"61,972", , , , 
2022-02-23 13:20:00,21.06,"62,054", , , , 
2022-02-23 13:21:00,21.06,"61,993", , , , 
2022-02-23 13:22:00,21.02,"61,993", , , , 
2022-02-23 13:23:00,21.10,"61,891", , , , 
2022-02-23 13:24:00,21.06,"61,932", , , , 
2022-02-23 13:25:00,21.10,"61,972", , , , 
2022-02-23 13:26:00,21.10,"61,706", , , , 
2022-02-23 13:27:00,21.15,"61,993", , , , 
2022-02-23 13:28:00,21.15,"61,932", , , , 
2022-02-23 13:29:00,21.15,"61,706", , , , 
2022-02-23 13:30:00,21.10,"61,972", , , , 
2022-02-23 13:31:00,21.15,"61,932", , , , 
2022-02-23 13:32:00,21.15,"61,972", , , , 
2022-02-23 13:33:00,21.15,"61,952", , , , 
2022-02-23 13:34:00,21.19,"61,972", , , , 
2022-02-23 13:35:00,21.23,"61,972", , , , 
2022-02-23 13:36:00,21.19,"61,993", , , , 
2022-02-23 13:37:00,21.23,"61,993", , , , 
2022-02-23 13:38:00,21.19,"61,932", , , , 
2022-02-23 13:39:00,21.23,"61,768", , , , 
2022-02-23 13:40:00,21.23,"61,952", , , , 
2022-02-23 13:41:00,21.28,"61,932", , , , 
2022-02-23 13:42:00,21.28,"61,809", , , , 
2022-02-23 13:43:00,21.28,"61,993", , , , 
2022-02-23 13:44:00,21.28,"61,932", , , , 
2022-02-23 13:45:00,21.28,"61,993", , , , 
2022-02-23 13:46:00,21.28,"61,972", , , , 
2022-02-23 13:47:00,21.32,"61,993", , , , 
2022-02-23 13:48:00,21.28,"61,932", , , , 
2022-02-23 13:49:00,21.32,"61,993", , , , 
2022-02-23 13:50:00,21.32,"61,972", , , , 
2022-02-23 13:51:00,21.32,"61,993", , , , 
2022-02-23 13:52:00,21.32,"61,952", , , , 
2022-02-23 13:53:00,21.32,"62,034", , , , 
2022-02-23 13:54:00,21.36,"61,993", , , , 
2022-02-23 13:55:00,21.36,"61,972", , , , 
2022-02-23 13:56:00,21.32,"61,788", , , , 
2022-02-23 13:57:00,21.36,"61,932", , , , 
2022-02-23 13:58:00,21.36,"61,993", , , , 
2022-02-23 13:59:00,21.36,"61,870", , , , 
2022-02-23 14:00:00,21.40,"61,993", , , , 
2022-02-23 14:01:00,21.40,"61,993", , , , 
2022-02-23 14:02:00,21.36,"61,850", , , , 
2022-02-23 14:03:00,21.40,"61,952", , , , 
2022-02-23 14:04:00,21.45,"61,870", , , , 
2022-02-23 14:05:00,21.45,"61,932", , , , 
2022-02-23 14:06:00,21.45,"61,952", , , , 
2022-02-23 14:07:00,21.45,"61,870", , , , 
2022-02-23 14:08:00,21.45,"61,624", , , , 
2022-02-23 14:09:00,21.49,"61,932", , , , 
2022-02-23 14:10:00,21.49,"61,993", , , , 
2022-02-23 14:11:00,21.49,"61,993", , , , 
2022-02-23 14:12:00,21.49,"61,993", , , , 
2022-02-23 14:13:00,21.49,"61,972", , , , 
2022-02-23 14:14:00,21.49,"61,891", , , , 
2022-02-23 14:15:00,21.49,"61,932", , , , 
2022-02-23 14:16:00,21.49,"61,972", , , , 
2022-02-23 14:17:00,21.49,"62,034", , , , 
2022-02-23 14:18:00,21.58,"62,075", , , , 
2022-02-23 14:19:00,21.53,"62,054", , , , 
2022-02-23 14:20:00,21.53,"61,952", , , , 
2022-02-23 14:21:00,21.53,"62,034", , , , 
2022-02-23 14:22:00,21.53,"61,891", , , , 
2022-02-23 14:23:00,21.58,"61,809", , , , 
2022-02-23 14:24:00,21.58,"62,034", , , , 
2022-02-23 14:25:00,21.58,"61,952", , , , 
2022-02-23 14:26:00,21.58,"61,972", , , , 
2022-02-23 14:27:00,21.58,"61,993", , , , 
2022-02-23 14:28:00,21.58,"61,932", , , , 
2022-02-23 14:29:00,21.58,"61,932", , , , 
2022-02-23 14:30:00,21.58,"61,972", , , , 
2022-02-23 14:31:00,21.62,"62,034", , , , 
2022-02-23 14:32:00,21.58,"61,809", , , , 
2022-02-23 14:33:00,21.58,"61,932", , , , 
2022-02-23 14:34:00,21.62,"61,972", , , , 
2022-02-23 14:35:00,21.58,"61,891", , , , 
2022-02-23 14:36:00,21.66,"61,932", , , , 
2022-02-23 14:37:00,21.58,"61,891", , , , 
2022-02-23 14:38:00,21.62,"61,604", , , , 
2022-02-23 14:39:00,21.66,"61,952", , , , 
2022-02-23 14:40:00,21.66,"61,870", , , , 
2022-02-23 14:41:00,21.62,"61,850", , , , 
2022-02-23 14:42:00,21.66,"61,993", , , , 
2022-02-23 14:43:00,21.66,"61,952", , , , 
2022-02-23 14:44:00,21.66,"61,932", , , , 
2022-02-23 14:45:00,21.66,"61,972", , , , 
2022-02-23 14:46:00,21.70,"62,034", , , , 
2022-02-23 14:47:00,21.66,"61,768", , , , 
2022-02-23 14:48:00,21.66,"61,972", , , , 
2022-02-23 14:49:00,21.70,"61,891", , , , 
2022-02-23 14:50:00,21.70,"61,727", , , , 
2022-02-23 14:51:00,21.70,"61,972", , , , 
2022-02-23 14:52:00,21.66,"61,952", , , , 
2022-02-23 14:53:00,21.70,"61,972", , , , 
2022-02-23 14:54:00,21.75,"61,870", , , , 
2022-02-23 14:55:00,21.75,"61,972", , , , 
2022-02-23 14:56:00,21.70,"61,972", , , , 
2022-02-23 14:57:00,21.75,"61,952", , , , 
2022-02-23 14:58:00,21.75,"61,932", , , , 
2022-02-23 14:59:00,21.75,"61,891", , , , 
2022-02-23 15:00:00,21.75,"61,993", , , , 
2022-02-23 15:01:00,21.79,"62,034", , , , 
2022-02-23 15:02:00,21.75,"61,932", , , , 
2022-02-23 15:03:00,21.79,"61,993", , , , 
2022-02-23 15:04:00,21.79,"61,870", , , , 
2022-02-23 15:05:00,21.79,"61,952", , , , 
2022-02-23 15:06:00,21.79,"62,034", , , , 
2022-02-23 15:07:00,21.79,"61,932", , , , 
2022-02-23 15:08:00,21.79,"61,952", , , , 
2022-02-23 15:09:00,21.83,"61,972", , , , 
2022-02-23 15:10:00,21.83,"61,932", , , , 
2022-02-23 15:11:00,21.83,"61,932", , , , 
2022-02-23 15:12:00,21.83,"61,952", , , , 
2022-02-23 15:13:00,21.83,"61,932", , , , 
2022-02-23 15:14:00,21.83,"61,932", , , , 
2022-02-23 15:15:00,21.83,"61,870", , , , 
2022-02-23 15:16:00,21.83,"61,850", , , , 
2022-02-23 15:17:00,21.83,"61,932", , , , 
2022-02-23 15:18:00,21.83,"61,952", , , , 
2022-02-23 15:19:00,21.88,"61,768", , , , 
2022-02-23 15:20:00,21.88,"61,952", , , , 
2022-02-23 15:21:00,21.88,"61,952", , , , 
2022-02-23 15:22:00,21.88,"61,993", , , , 
2022-02-23 15:23:00,21.88,"61,932", , , , 
2022-02-23 15:24:00,21.83,"61,972", , , , 
2022-02-23 15:25:00,21.92,"61,952", , , , 
2022-02-23 15:26:00,21.83,"61,870", , , , 
2022-02-23 15:27:00,21.83,"61,932", , , , 
2022-02-23 15:28:00,21.92,"61,972", , , , 
2022-02-23 15:29:00,21.88,"61,932", , , , 
2022-02-23 15:30:00,21.88,"61,993", , , , 
2022-02-23 15:31:00,21.88,"61,952", , , , 
2022-02-23 15:32:00,21.92,"61,870", , , , 
2022-02-23 15:33:00,21.88,"61,932", , , , 
2022-02-23 15:34:00,21.92,"61,972", , , , 
2022-02-23 15:35:00,21.88,"61,788", , , , 
2022-02-23 15:36:00,21.92,"61,624", , , , 
2022-02-23 15:37:00,21.92,"61,891", , , , 
2022-02-23 15:38:00,21.96,"61,870", , , , 
2022-02-23 15:39:00,21.92,"61,952", , , , 
2022-02-23 15:40:00,21.96,"61,952", , , , 
2022-02-23 15:41:00,21.96,"61,727", , , , 
2022-02-23 15:42:00,21.92,"61,870", , , , 
2022-02-23 15:43:00,21.96,"61,932", , , , 
2022-02-23 15:44:00,21.96,"61,993", , , , 
2022-02-23 15:45:00,22.01,"61,932", , , , 
2022-02-23 15:46:00,22.01,"61,809", , , , 
2022-02-23 15:47:00,22.05,"61,972", , , , 
2022-02-23 15:48:00,22.01,"61,952", , , , 
2022-02-23 15:49:00,22.01,"61,952", , , , 
2022-02-23 15:50:00,22.01,"61,870", , , , 
2022-02-23 15:51:00,22.05,"61,993", , , , 
2022-02-23 15:52:00,21.96,"61,891", , , , 
2022-02-23 15:53:00,22.01,"61,891", , , , 
2022-02-23 15:54:00,22.05,"61,932", , , , 
2022-02-23 15:55:00,22.01,"61,952", , , , 
2022-02-23 15:56:00,22.01,"61,952", , , , 
2022-02-23 15:57:00,22.05,"61,972", , , , 
2022-02-23 15:58:00,22.05,"61,993", , , , 
2022-02-23 15:59:00,22.05,"61,932", , , , 
2022-02-23 16:00:00,22.05,"61,932", , , , 
2022-02-23 16:01:00,22.09,"62,034", , , , 
2022-02-23 16:02:00,22.05,"61,972", , , , 
2022-02-23 16:03:00,22.05,"61,932", , , , 
2022-02-23 16:04:00,22.09,"61,993", , , , 
2022-02-23 16:05:00,22.09,"61,891", , , , 
2022-02-23 16:06:00,22.09,"61,952", , , , 
2022-02-23 16:07:00,22.09,"61,993", , , , 
2022-02-23 16:08:00,22.09,"61,850", , , , 
2022-02-23 16:09:00,22.09,"61,952", , , , 
2022-02-23 16:10:00,22.09,"61,727", , , , 
2022-02-23 16:11:00,22.09,"61,932", , , , 
2022-02-23 16:12:00,22.09,"61,809", , , , 
2022-02-23 16:13:00,22.13,"61,993", , , , 
2022-02-23 16:14:00,22.13,"61,891", , , , 
2022-02-23 16:15:00,22.13,"61,972", , , , 
2022-02-23 16:16:00,22.13,"61,972", , , , 
2022-02-23 16:17:00,22.13,"62,054", , , , 
2022-02-23 16:18:00,22.13,"61,932", , , , 
2022-02-23 16:19:00,22.13,"61,952", , , , 
2022-02-23 16:20:00,22.09,"61,932", , , , 
2022-02-23 16:21:00,22.13,"61,972", , , , 
2022-02-23 16:22:00,22.13,"61,870", , , , 
2022-02-23 16:23:00,22.18,"61,952", , , , 
2022-02-23 16:24:00,22.18,"61,932", , , , 
2022-02-23 16:25:00,22.22,"62,034", , , , 
2022-02-23 16:26:00,22.18,"61,850", , , , 
2022-02-23 16:27:00,22.18,"61,972", , , , 
2022-02-23 16:28:00,22.18,"61,891", , , , 
2022-02-23 16:29:00,22.22,"61,686", , , , 
2022-02-23 16:30:00,22.22,"61,891", , , , 
2022-02-23 16:31:00,22.18,"61,891", , , , 
2022-02-23 16:32:00,22.22,"61,850", , , , 
2022-02-23 16:33:00,22.18,"61,952", , , , 
2022-02-23 16:34:00,22.22,"61,891", , , , 
2022-02-23 16:35:00,22.22,"61,972", , , , 
2022-02-23 16:36:00,22.22,"61,993", , , , 
2022-02-23 16:37:00,22.22,"61,932", , , , 
2022-02-23 16:38:00,22.22,"62,034", , , , 
2022-02-23 16:39:00,22.26,"61,993", , , , 
2022-02-23 16:40:00,22.26,"61,952", , , , 
2022-02-23 16:41:00,22.22,"61,870", , , , 
2022-02-23 16:42:00,22.22,"62,034", , , , 
2022-02-23 16:43:00,22.26,"61,972", , , , 
2022-02-23 16:44:00,22.22,"61,891", , , , 
2022-02-23 16:45:00,22.26,"61,891", , , , 
2022-02-23 16:46:00,22.22,"61,891", , , , 
2022-02-23 16:47:00,22.26,"61,972", , , , 
2022-02-23 16:48:00,22.31,"61,891", , , , 
2022-02-23 16:49:00,22.26,"61,932", , , , 
2022-02-23 16:50:00,22.26,"61,932", , , , 
2022-02-23 16:51:00,22.26,"61,891", , , , 
2022-02-23 16:52:00,22.22,"61,972", , , , 
2022-02-23 16:53:00,22.26,"61,932", , , , 
2022-02-23 16:54:00,22.35,"61,768", , , , 
2022-02-23 16:55:00,22.31,"61,952", , , , 
2022-02-23 16:56:00,22.31,"62,034", , , , 
2022-02-23 16:57:00,22.31,"61,891", , , , 
2022-02-23 16:58:00,22.31,"61,952", , , , 
2022-02-23 16:59:00,22.35,"61,952", , , , 
2022-02-23 17:00:00,22.35,"61,891", , , , 
2022-02-23 17:01:00,22.35,"61,932", , , , 
2022-02-23 17:02:00,22.35,"61,891", , , , 
2022-02-23 17:03:00,22.35,"62,054", , , , 
2022-02-23 17:04:00,22.35,"61,932", , , , 
2022-02-23 17:05:00,22.35,"61,972", , , , 
2022-02-23 17:06:00,22.31,"61,952", , , , 
2022-02-23 17:07:00,22.35,"61,891", , , , 
2022-02-23 17:08:00,22.35,"61,993", , , , 
2022-02-23 17:09:00,22.39,"61,952", , , , 
2022-02-23 17:10:00,22.35,"61,972", , , , 
2022-02-23 17:11:00,22.31,"61,952", , , , 
2022-02-23 17:12:00,22.35,"61,952", , , , 
2022-02-23 17:13:00,22.39,"61,932", , , , 
2022-02-23 17:14:00,22.35,"61,932", , , , 
2022-02-23 17:15:00,22.35,"61,952", , , , 
2022-02-23 17:16:00,22.35,"61,891", , , , 
2022-02-23 17:17:00,22.39,"61,993", , , , 
2022-02-23 17:18:00,22.39,"62,034", , , , 
2022-02-23 17:19:00,22.39,"61,870", , , , 
2022-02-23 17:20:00,22.39,"61,850", , , , 
2022-02-23 17:21:00,22.39,"61,870", , , , 
2022-02-23 17:22:00,22.39,"61,932", , , , 
2022-02-23 17:23:00,22.39,"61,952", , , , 
2022-02-23 17:24:00,22.39,"61,972", , , , 
2022-02-23 17:25:00,22.39,"61,952", , , , 
2022-02-23 17:26:00,22.43,"61,972", , , , 
2022-02-23 17:27:00,22.39,"61,952", , , , 
2022-02-23 17:28:00,22.39,"61,972", , , , 
2022-02-23 17:29:00,22.39,"61,891", , , , 
2022-02-23 17:30:00,22.39,"61,952", , , , 
2022-02-23 17:31:00,22.43,"61,952", , , , 
2022-02-23 17:32:00,22.43,"61,932", , , , 
2022-02-23 17:33:00,22.43,"61,952", , , , 
2022-02-23 17:34:00,22.39,"61,952", , , , 
2022-02-23 17:35:00,22.48,"61,993", , , , 
2022-02-23 17:36:00,22.43,"61,542", , , , 
2022-02-23 17:37:00,22.39,"61,932", , , , 
2022-02-23 17:38:00,22.43,"61,891", , , , 
2022-02-23 17:39:00,22.48,"61,952", , , , 
2022-02-23 17:40:00,22.43,"61,952", , , , 
2022-02-23 17:41:00,22.43,"61,972", , , , 
2022-02-23 17:42:00,22.43,"61,932", , , , 
2022-02-23 17:43:00,22.48,"61,932", , , , 
2022-02-23 17:44:00,22.48,"61,952", , , , 
2022-02-23 17:45:00,22.48,"62,034", , , , 
2022-02-23 17:46:00,22.48,"61,972", , , , 
2022-02-23 17:47:00,22.48,"62,034", , , , 
2022-02-23 17:48:00,22.48,"61,972", , , , 
2022-02-23 17:49:00,22.52,"61,993", , , , 
2022-02-23 17:50:00,22.52,"61,952", , , , 
2022-02-23 17:51:00,22.48,"61,932", , , , 
2022-02-23 17:52:00,22.48,"61,993", , , , 
2022-02-23 17:53:00,22.52,"61,993", , , , 
2022-02-23 17:54:00,22.48,"61,993", , , , 
2022-02-23 17:55:00,22.48,"61,932", , , , 
2022-02-23 17:56:00,22.52,"61,993", , , , 
2022-02-23 17:57:00,22.52,"61,993", , , , 
2022-02-23 17:58:00,22.56,"61,952", , , , 
2022-02-23 17:59:00,22.52,"61,972", , , , 
2022-02-23 18:00:00,22.52,"61,952", , , , 
2022-02-23 18:01:00,22.52,"61,870", , , , 
2022-02-23 18:02:00,22.52,"61,624", , , , 
2022-02-23 18:03:00,22.52,"61,604", , , , 
2022-02-23 18:04:00,22.48,"61,522", , , , 
2022-02-23 18:05:00,22.52,"61,215", , , , 
2022-02-23 18:06:00,22.52,"61,112", , , , 
2022-02-23 18:07:00,22.52,"61,010", , , , 
2022-02-23 18:08:00,22.52,"60,908", , , , 
2022-02-23 18:09:00,22.52,"60,682", , , , 
2022-02-23 18:10:00,22.52,"60,498", , , , 
2022-02-23 18:11:00,22.48,"60,375", , , , 
2022-02-23 18:12:00,22.52,"60,170", , , , 
2022-02-23 18:13:00,22.48,"60,068", , , , 
2022-02-23 18:14:00,22.52,"59,802", , , , 
2022-02-23 18:15:00,22.52,"59,658", , , , 
2022-02-23 18:16:00,22.52,"59,474", , , , 
2022-02-23 18:17:00,22.52,"59,372", , , , 
2022-02-23 18:18:00,22.52,"59,208", , , , 
2022-02-23 18:19:00,22.48,"59,044", , , , 
2022-02-23 18:20:00,22.43,"58,839", , , , 
2022-02-23 18:21:00,22.48,"58,839", , , , 
2022-02-23 18:22:00,22.43,"58,573", , , , 
2022-02-23 18:23:00,22.43,"58,348", , , , 
2022-02-23 18:24:00,22.48,"58,307", , , , 
2022-02-23 18:25:00,22.48,"58,061", , , , 
2022-02-23 18:26:00,22.43,"57,917", , , , 
2022-02-23 18:27:00,22.48,"57,610", , , , 
2022-02-23 18:28:00,22.43,"57,569", , , , 
2022-02-23 18:29:00,22.48,"57,446", , , , 
2022-02-23 18:30:00,22.43,"57,262", , , , 
2022-02-23 18:31:00,22.43,"57,037", , , , 
2022-02-23 18:32:00,22.48,"56,873", , , , 
2022-02-23 18:33:00,22.43,"56,668", , , , 
2022-02-23 18:34:00,22.43,"56,566", , , , 
2022-02-23 18:35:00,22.43,"56,402", , , , 
2022-02-23 18:36:00,22.39,"56,197", , , , 
2022-02-23 18:37:00,22.39,"56,054", , , , 
2022-02-23 18:38:00,22.39,"55,828", , , , 
2022-02-23 18:39:00,22.35,"55,624", , , , 
2022-02-23 18:40:00,22.35,"55,398", , , , 
2022-02-23 18:41:00,22.35,"55,296", , , , 
2022-02-23 18:42:00,22.35,"55,194", , , , 
2022-02-23 18:43:00,22.31,"54,948", , , , 
2022-02-23 18:44:00,22.31,"54,804", , , , 
2022-02-23 18:45:00,22.39,"54,579", , , , 
2022-02-23 18:46:00,22.35,"54,374", , , , 
2022-02-23 18:47:00,22.35,"54,108", , , , 
2022-02-23 18:48:00,22.35,"54,026", , , , 
2022-02-23 18:49:00,22.35,"53,903", , , , 
2022-02-23 18:50:00,22.35,"53,637", , , , 
2022-02-23 18:51:00,22.31,"53,473", , , , 
2022-02-23 18:52:00,22.31,"53,268", , , , 
2022-02-23 18:53:00,22.26,"53,064", , , , 
2022-02-23 18:54:00,22.31,"52,859", , , , 
2022-02-23 18:55:00,22.31,"52,470", , , , 
2022-02-23 18:56:00,22.26,"52,449", , , , 
2022-02-23 18:57:00,22.22,"52,204", , , , 
2022-02-23 18:58:00,22.31,"52,122", , , , 
2022-02-23 18:59:00,22.26,"51,773", , , , 
2022-02-23 19:00:00,22.26,"51,671", , , , 
2022-02-23 19:01:00,22.26,"51,180", , , , 
2022-02-23 19:02:00,22.22,"50,913", , , , 
