Serial Number:21002981 --

"Date Time, GMT -0500","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","EOF"
2022-02-23 14:33:00,21.53,"61,645", , , , 
2022-02-23 14:34:00,21.58,"61,583", , , , 
2022-02-23 14:35:00,21.53,"61,542", , , , 
2022-02-23 14:36:00,21.53,"61,563", , , , 
2022-02-23 14:37:00,21.53,"61,542", , , , 
2022-02-23 14:38:00,21.58,"61,522", , , , 
2022-02-23 14:39:00,21.58,"61,563", , , , 
2022-02-23 14:40:00,21.58,"61,583", , , , 
2022-02-23 14:41:00,21.58,"61,542", , , , 
2022-02-23 14:42:00,21.58,"61,624", , , , 
2022-02-23 14:43:00,21.62,"61,624", , , , 
2022-02-23 14:44:00,21.58,"61,624", , , , 
2022-02-23 14:45:00,21.62,"61,542", , , , 
2022-02-23 14:46:00,21.62,"61,665", , , , 
2022-02-23 14:47:00,21.58,"61,583", , , , 
2022-02-23 14:48:00,21.66,"61,522", , , , 
2022-02-23 14:49:00,21.62,"61,174", , , , 
2022-02-23 14:50:00,21.62,"61,542", , , , 
2022-02-23 14:51:00,21.66,"61,583", , , , 
2022-02-23 14:52:00,21.66,"61,542", , , , 
2022-02-23 14:53:00,21.62,"61,563", , , , 
2022-02-23 14:54:00,21.62,"61,481", , , , 
2022-02-23 14:55:00,21.66,"61,276", , , , 
2022-02-23 14:56:00,21.62,"61,665", , , , 
2022-02-23 14:57:00,21.70,"61,297", , , , 
2022-02-23 14:58:00,21.66,"61,563", , , , 
2022-02-23 14:59:00,21.70,"61,665", , , , 
2022-02-23 15:00:00,21.70,"61,624", , , , 
2022-02-23 15:01:00,21.70,"61,583", , , , 
2022-02-23 15:02:00,21.70,"61,665", , , , 
2022-02-23 15:03:00,21.70,"61,563", , , , 
2022-02-23 15:04:00,21.75,"61,563", , , , 
2022-02-23 15:05:00,21.70,"61,645", , , , 
2022-02-23 15:06:00,21.66,"61,583", , , , 
2022-02-23 15:07:00,21.70,"61,583", , , , 
2022-02-23 15:08:00,21.75,"61,583", , , , 
2022-02-23 15:09:00,21.75,"61,624", , , , 
2022-02-23 15:10:00,21.75,"61,583", , , , 
2022-02-23 15:11:00,21.75,"61,583", , , , 
2022-02-23 15:12:00,21.79,"61,481", , , , 
2022-02-23 15:13:00,21.79,"61,583", , , , 
2022-02-23 15:14:00,21.79,"61,563", , , , 
2022-02-23 15:15:00,21.79,"61,727", , , , 
2022-02-23 15:16:00,21.79,"61,645", , , , 
2022-02-23 15:17:00,21.79,"61,645", , , , 
2022-02-23 15:18:00,21.79,"61,460", , , , 
2022-02-23 15:19:00,21.79,"61,624", , , , 
2022-02-23 15:20:00,21.75,"61,583", , , , 
2022-02-23 15:21:00,21.79,"61,686", , , , 
2022-02-23 15:22:00,21.83,"61,522", , , , 
2022-02-23 15:23:00,21.83,"61,686", , , , 
2022-02-23 15:24:00,21.79,"61,563", , , , 
2022-02-23 15:25:00,21.79,"61,583", , , , 
2022-02-23 15:26:00,21.79,"61,665", , , , 
2022-02-23 15:27:00,21.83,"61,563", , , , 
2022-02-23 15:28:00,21.83,"61,583", , , , 
2022-02-23 15:29:00,21.88,"61,583", , , , 
2022-02-23 15:30:00,21.88,"61,563", , , , 
2022-02-23 15:31:00,21.88,"61,481", , , , 
2022-02-23 15:32:00,21.88,"61,645", , , , 
2022-02-23 15:33:00,21.88,"61,563", , , , 
2022-02-23 15:34:00,21.83,"61,563", , , , 
2022-02-23 15:35:00,21.83,"61,624", , , , 
2022-02-23 15:36:00,21.88,"61,460", , , , 
2022-02-23 15:37:00,21.92,"61,563", , , , 
2022-02-23 15:38:00,21.88,"61,583", , , , 
2022-02-23 15:39:00,21.88,"61,624", , , , 
2022-02-23 15:40:00,21.88,"61,542", , , , 
2022-02-23 15:41:00,21.92,"61,542", , , , 
2022-02-23 15:42:00,21.88,"61,051", , , , 
2022-02-23 15:43:00,21.92,"61,563", , , , 
2022-02-23 15:44:00,21.92,"61,256", , , , 
2022-02-23 15:45:00,21.92,"61,542", , , , 
2022-02-23 15:46:00,21.96,"61,563", , , , 
2022-02-23 15:47:00,21.96,"61,665", , , , 
2022-02-23 15:48:00,21.92,"61,583", , , , 
2022-02-23 15:49:00,21.96,"61,542", , , , 
2022-02-23 15:50:00,21.92,"61,583", , , , 
2022-02-23 15:51:00,21.96,"61,563", , , , 
2022-02-23 15:52:00,21.96,"61,522", , , , 
2022-02-23 15:53:00,21.96,"61,563", , , , 
2022-02-23 15:54:00,21.92,"61,563", , , , 
2022-02-23 15:55:00,21.96,"61,542", , , , 
2022-02-23 15:56:00,21.96,"61,481", , , , 
2022-02-23 15:57:00,21.96,"61,645", , , , 
2022-02-23 15:58:00,22.01,"61,583", , , , 
2022-02-23 15:59:00,22.01,"61,583", , , , 
2022-02-23 16:00:00,21.96,"61,583", , , , 
2022-02-23 16:01:00,21.96,"61,399", , , , 
2022-02-23 16:02:00,22.01,"61,542", , , , 
2022-02-23 16:03:00,22.05,"61,481", , , , 
2022-02-23 16:04:00,22.05,"61,522", , , , 
2022-02-23 16:05:00,22.09,"61,379", , , , 
2022-02-23 16:06:00,22.01,"61,481", , , , 
2022-02-23 16:07:00,22.01,"61,583", , , , 
2022-02-23 16:08:00,22.05,"61,624", , , , 
2022-02-23 16:09:00,22.01,"61,563", , , , 
2022-02-23 16:10:00,22.05,"61,624", , , , 
2022-02-23 16:11:00,22.05,"61,624", , , , 
2022-02-23 16:12:00,22.05,"61,645", , , , 
2022-02-23 16:13:00,22.09,"61,645", , , , 
2022-02-23 16:14:00,22.09,"61,583", , , , 
2022-02-23 16:15:00,22.05,"61,563", , , , 
2022-02-23 16:16:00,22.05,"61,563", , , , 
2022-02-23 16:17:00,22.09,"61,665", , , , 
2022-02-23 16:18:00,22.05,"61,583", , , , 
2022-02-23 16:19:00,22.09,"61,399", , , , 
2022-02-23 16:20:00,22.05,"61,686", , , , 
2022-02-23 16:21:00,22.05,"61,624", , , , 
2022-02-23 16:22:00,22.09,"61,665", , , , 
2022-02-23 16:23:00,22.09,"61,624", , , , 
2022-02-23 16:24:00,22.13,"61,727", , , , 
2022-02-23 16:25:00,22.13,"61,624", , , , 
2022-02-23 16:26:00,22.13,"61,583", , , , 
2022-02-23 16:27:00,22.18,"61,624", , , , 
2022-02-23 16:28:00,22.18,"61,542", , , , 
2022-02-23 16:29:00,22.13,"61,645", , , , 
2022-02-23 16:30:00,22.13,"61,624", , , , 
2022-02-23 16:31:00,22.18,"61,645", , , , 
2022-02-23 16:32:00,22.18,"61,686", , , , 
2022-02-23 16:33:00,22.22,"61,563", , , , 
2022-02-23 16:34:00,22.13,"61,624", , , , 
2022-02-23 16:35:00,22.18,"61,338", , , , 
2022-02-23 16:36:00,22.13,"61,645", , , , 
2022-02-23 16:37:00,22.18,"61,624", , , , 
2022-02-23 16:38:00,22.18,"61,624", , , , 
2022-02-23 16:39:00,22.22,"61,624", , , , 
2022-02-23 16:40:00,22.22,"61,522", , , , 
2022-02-23 16:41:00,22.22,"61,624", , , , 
2022-02-23 16:42:00,22.18,"61,583", , , , 
2022-02-23 16:43:00,22.13,"61,747", , , , 
2022-02-23 16:44:00,22.22,"61,645", , , , 
2022-02-23 16:45:00,22.22,"61,645", , , , 
2022-02-23 16:46:00,22.26,"61,665", , , , 
2022-02-23 16:47:00,22.22,"61,686", , , , 
2022-02-23 16:48:00,22.22,"61,583", , , , 
2022-02-23 16:49:00,22.26,"61,624", , , , 
2022-02-23 16:50:00,22.26,"61,624", , , , 
2022-02-23 16:51:00,22.22,"61,522", , , , 
2022-02-23 16:52:00,22.26,"61,665", , , , 
2022-02-23 16:53:00,22.26,"61,645", , , , 
2022-02-23 16:54:00,22.31,"61,645", , , , 
2022-02-23 16:55:00,22.26,"61,358", , , , 
2022-02-23 16:56:00,22.26,"61,542", , , , 
2022-02-23 16:57:00,22.26,"61,583", , , , 
2022-02-23 16:58:00,22.26,"61,563", , , , 
2022-02-23 16:59:00,22.26,"61,686", , , , 
2022-02-23 17:00:00,22.26,"61,563", , , , 
2022-02-23 17:01:00,22.31,"61,624", , , , 
2022-02-23 17:02:00,22.31,"61,583", , , , 
2022-02-23 17:03:00,22.26,"61,645", , , , 
2022-02-23 17:04:00,22.31,"61,563", , , , 
2022-02-23 17:05:00,22.35,"61,624", , , , 
2022-02-23 17:06:00,22.31,"61,583", , , , 
2022-02-23 17:07:00,22.31,"61,665", , , , 
2022-02-23 17:08:00,22.31,"61,665", , , , 
2022-02-23 17:09:00,22.31,"61,624", , , , 
2022-02-23 17:10:00,22.31,"61,583", , , , 
2022-02-23 17:11:00,22.35,"61,624", , , , 
2022-02-23 17:12:00,22.31,"61,583", , , , 
2022-02-23 17:13:00,22.35,"61,686", , , , 
2022-02-23 17:14:00,22.35,"61,583", , , , 
2022-02-23 17:15:00,22.35,"61,624", , , , 
2022-02-23 17:16:00,22.39,"61,583", , , , 
2022-02-23 17:17:00,22.35,"61,665", , , , 
2022-02-23 17:18:00,22.39,"61,665", , , , 
2022-02-23 17:19:00,22.35,"61,645", , , , 
2022-02-23 17:20:00,22.35,"61,665", , , , 
2022-02-23 17:21:00,22.39,"61,665", , , , 
2022-02-23 17:22:00,22.35,"61,747", , , , 
2022-02-23 17:23:00,22.35,"61,665", , , , 
2022-02-23 17:24:00,22.35,"61,399", , , , 
2022-02-23 17:25:00,22.39,"61,563", , , , 
2022-02-23 17:26:00,22.39,"61,665", , , , 
2022-02-23 17:27:00,22.35,"61,583", , , , 
2022-02-23 17:28:00,22.39,"61,624", , , , 
2022-02-23 17:29:00,22.43,"61,440", , , , 
2022-02-23 17:30:00,22.39,"61,686", , , , 
2022-02-23 17:31:00,22.39,"61,768", , , , 
2022-02-23 17:32:00,22.35,"61,686", , , , 
2022-02-23 17:33:00,22.39,"61,563", , , , 
2022-02-23 17:34:00,22.39,"61,645", , , , 
2022-02-23 17:35:00,22.39,"61,645", , , , 
2022-02-23 17:36:00,22.39,"61,686", , , , 
2022-02-23 17:37:00,22.39,"61,583", , , , 
2022-02-23 17:38:00,22.43,"61,665", , , , 
2022-02-23 17:39:00,22.48,"61,624", , , , 
2022-02-23 17:40:00,22.43,"61,768", , , , 
2022-02-23 17:41:00,22.43,"61,624", , , , 
2022-02-23 17:42:00,22.43,"61,727", , , , 
2022-02-23 17:43:00,22.48,"61,747", , , , 
2022-02-23 17:44:00,22.43,"61,460", , , , 
2022-02-23 17:45:00,22.43,"61,522", , , , 
2022-02-23 17:46:00,22.43,"61,665", , , , 
2022-02-23 17:47:00,22.43,"61,686", , , , 
2022-02-23 17:48:00,22.48,"61,665", , , , 
2022-02-23 17:49:00,22.48,"61,624", , , , 
2022-02-23 17:50:00,22.43,"61,624", , , , 
2022-02-23 17:51:00,22.43,"61,727", , , , 
2022-02-23 17:52:00,22.43,"61,686", , , , 
2022-02-23 17:53:00,22.43,"61,747", , , , 
2022-02-23 17:54:00,22.52,"61,686", , , , 
2022-02-23 17:55:00,22.48,"61,727", , , , 
2022-02-23 17:56:00,22.52,"61,727", , , , 
2022-02-23 17:57:00,22.48,"61,665", , , , 
2022-02-23 17:58:00,22.48,"61,624", , , , 
2022-02-23 17:59:00,22.48,"61,624", , , , 
2022-02-23 18:00:00,22.52,"61,665", , , , 
2022-02-23 18:01:00,22.52,"61,522", , , , 
2022-02-23 18:02:00,22.56,"61,379", , , , 
2022-02-23 18:03:00,22.56,"61,256", , , , 
2022-02-23 18:04:00,22.48,"61,133", , , , 
2022-02-23 18:05:00,22.48,"60,948", , , , 
2022-02-23 18:06:00,22.52,"60,764", , , , 
2022-02-23 18:07:00,22.52,"60,621", , , , 
2022-02-23 18:08:00,22.52,"60,559", , , , 
2022-02-23 18:09:00,22.48,"60,375", , , , 
2022-02-23 18:10:00,22.48,"60,232", , , , 
2022-02-23 18:11:00,22.48,"60,109", , , , 
2022-02-23 18:12:00,22.48,"59,802", , , , 
2022-02-23 18:13:00,22.52,"59,761", , , , 
2022-02-23 18:14:00,22.48,"59,474", , , , 
2022-02-23 18:15:00,22.43,"59,372", , , , 
2022-02-23 18:16:00,22.48,"59,269", , , , 
2022-02-23 18:17:00,22.48,"59,167", , , , 
2022-02-23 18:18:00,22.48,"58,982", , , , 
2022-02-23 18:19:00,22.48,"58,839", , , , 
2022-02-23 18:20:00,22.52,"58,655", , , , 
2022-02-23 18:21:00,22.48,"58,573", , , , 
2022-02-23 18:22:00,22.43,"58,368", , , , 
2022-02-23 18:23:00,22.43,"58,163", , , , 
2022-02-23 18:24:00,22.43,"58,020", , , , 
2022-02-23 18:25:00,22.43,"57,774", , , , 
2022-02-23 18:26:00,22.43,"57,610", , , , 
2022-02-23 18:27:00,22.39,"57,508", , , , 
2022-02-23 18:28:00,22.39,"57,344", , , , 
2022-02-23 18:29:00,22.43,"57,160", , , , 
2022-02-23 18:30:00,22.43,"57,016", , , , 
2022-02-23 18:31:00,22.39,"56,873", , , , 
2022-02-23 18:32:00,22.43,"56,709", , , , 
2022-02-23 18:33:00,22.39,"56,566", , , , 
2022-02-23 18:34:00,22.35,"56,361", , , , 
2022-02-23 18:35:00,22.39,"56,136", , , , 
2022-02-23 18:36:00,22.39,"56,074", , , , 
2022-02-23 18:37:00,22.39,"55,808", , , , 
2022-02-23 18:38:00,22.39,"55,562", , , , 
2022-02-23 18:39:00,22.39,"55,480", , , , 
2022-02-23 18:40:00,22.39,"55,235", , , , 
2022-02-23 18:41:00,22.35,"55,112", , , , 
2022-02-23 18:42:00,22.31,"54,886", , , , 
2022-02-23 18:43:00,22.35,"54,784", , , , 
2022-02-23 18:44:00,22.35,"54,641", , , , 
2022-02-23 18:45:00,22.31,"54,272", , , , 
2022-02-23 18:46:00,22.26,"54,211", , , , 
2022-02-23 18:47:00,22.31,"53,924", , , , 
2022-02-23 18:48:00,22.31,"53,883", , , , 
2022-02-23 18:49:00,22.26,"53,658", , , , 
2022-02-23 18:50:00,22.26,"53,453", , , , 
2022-02-23 18:51:00,22.26,"53,289", , , , 
2022-02-23 18:52:00,22.26,"53,084", , , , 
2022-02-23 18:53:00,22.26,"52,920", , , , 
2022-02-23 18:54:00,22.31,"52,716", , , , 
2022-02-23 18:55:00,22.26,"52,531", , , , 
2022-02-23 18:56:00,22.26,"52,347", , , , 
2022-02-23 18:57:00,22.26,"52,142", , , , 
2022-02-23 18:58:00,22.22,"51,917", , , , 
2022-02-23 18:59:00,22.22,"51,671", , , , 
2022-02-23 19:00:00,22.22,"51,548", , , , 
2022-02-23 19:01:00,22.26,"51,261", , , , 
2022-02-23 19:02:00,22.22,"51,098", , , , 
