Serial Number:21002977 --

"Date Time, GMT -0500","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","EOF"
2022-02-23 11:49:00,21.83,"118,907", , , , 
2022-02-23 11:50:00,21.83,"118,784", , , , 
2022-02-23 11:51:00,21.88,"118,743", , , , 
2022-02-23 11:52:00,21.88,"118,620", , , , 
2022-02-23 11:53:00,21.92,"118,620", , , , 
2022-02-23 11:54:00,21.92,"118,825", , , , 
2022-02-23 11:55:00,21.96,"118,907", , , , 
2022-02-23 11:56:00,21.96,"118,907", , , , 
2022-02-23 11:57:00,21.96,"118,989", , , , 
2022-02-23 11:58:00,21.96,"118,702", , , , 
2022-02-23 11:59:00,21.96,"118,415", , , , 
2022-02-23 12:00:00,22.01,"118,006", , , , 
2022-02-23 12:01:00,22.05,"118,825", , , , 
2022-02-23 12:02:00,22.05,"118,702", , , , 
2022-02-23 12:03:00,22.09,"118,825", , , , 
2022-02-23 12:04:00,22.09,"119,030", , , , 
2022-02-23 12:05:00,22.09,"118,784", , , , 
2022-02-23 12:06:00,22.13,"118,784", , , , 
2022-02-23 12:07:00,22.13,"118,620", , , , 
2022-02-23 12:08:00,22.18,"118,948", , , , 
2022-02-23 12:09:00,22.13,"118,702", , , , 
2022-02-23 12:10:00,22.18,"118,825", , , , 
2022-02-23 12:11:00,22.18,"119,112", , , , 
2022-02-23 12:12:00,22.18,"119,153", , , , 
2022-02-23 12:13:00,22.18,"118,047", , , , 
2022-02-23 12:14:00,22.22,"118,948", , , , 
2022-02-23 12:15:00,22.22,"118,620", , , , 
2022-02-23 12:16:00,22.22,"118,784", , , , 
2022-02-23 12:17:00,22.26,"118,948", , , , 
2022-02-23 12:18:00,22.31,"118,907", , , , 
2022-02-23 12:19:00,22.31,"118,907", , , , 
2022-02-23 12:20:00,22.31,"118,907", , , , 
2022-02-23 12:21:00,22.35,"119,030", , , , 
2022-02-23 12:22:00,22.35,"118,784", , , , 
2022-02-23 12:23:00,22.35,"119,030", , , , 
2022-02-23 12:24:00,22.39,"118,989", , , , 
2022-02-23 12:25:00,22.35,"118,907", , , , 
2022-02-23 12:26:00,22.39,"118,989", , , , 
2022-02-23 12:27:00,22.39,"118,989", , , , 
2022-02-23 12:28:00,22.39,"118,579", , , , 
2022-02-23 12:29:00,22.43,"118,989", , , , 
2022-02-23 12:30:00,22.43,"118,907", , , , 
2022-02-23 12:31:00,22.48,"117,924", , , , 
2022-02-23 12:32:00,22.48,"118,620", , , , 
2022-02-23 12:33:00,22.52,"119,112", , , , 
2022-02-23 12:34:00,22.52,"118,743", , , , 
2022-02-23 12:35:00,22.56,"119,030", , , , 
2022-02-23 12:36:00,22.56,"119,030", , , , 
2022-02-23 12:37:00,22.52,"118,743", , , , 
2022-02-23 12:38:00,22.56,"118,784", , , , 
2022-02-23 12:39:00,22.61,"118,784", , , , 
2022-02-23 12:40:00,22.61,"119,030", , , , 
2022-02-23 12:41:00,22.61,"118,989", , , , 
2022-02-23 12:42:00,22.61,"118,825", , , , 
2022-02-23 12:43:00,22.65,"119,030", , , , 
2022-02-23 12:44:00,22.61,"118,948", , , , 
2022-02-23 12:45:00,22.65,"118,784", , , , 
2022-02-23 12:46:00,22.65,"118,620", , , , 
2022-02-23 12:47:00,22.65,"118,538", , , , 
2022-02-23 12:48:00,22.69,"119,112", , , , 
2022-02-23 12:49:00,22.69,"119,030", , , , 
2022-02-23 12:50:00,22.65,"118,948", , , , 
2022-02-23 12:51:00,22.65,"119,112", , , , 
2022-02-23 12:52:00,22.73,"119,030", , , , 
2022-02-23 12:53:00,22.78,"118,948", , , , 
2022-02-23 12:54:00,22.73,"118,743", , , , 
2022-02-23 12:55:00,22.73,"119,112", , , , 
2022-02-23 12:56:00,22.82,"119,112", , , , 
2022-02-23 12:57:00,22.78,"119,030", , , , 
2022-02-23 12:58:00,22.73,"118,702", , , , 
2022-02-23 12:59:00,22.78,"118,989", , , , 
2022-02-23 13:00:00,22.78,"119,030", , , , 
2022-02-23 13:01:00,22.78,"119,316", , , , 
2022-02-23 13:02:00,22.82,"119,112", , , , 
2022-02-23 13:03:00,22.82,"119,153", , , , 
2022-02-23 13:04:00,22.86,"118,907", , , , 
2022-02-23 13:05:00,22.82,"118,907", , , , 
2022-02-23 13:06:00,22.91,"119,235", , , , 
2022-02-23 13:07:00,22.86,"119,030", , , , 
2022-02-23 13:08:00,22.86,"119,112", , , , 
2022-02-23 13:09:00,22.91,"118,989", , , , 
2022-02-23 13:10:00,22.91,"119,235", , , , 
2022-02-23 13:11:00,22.91,"119,153", , , , 
2022-02-23 13:12:00,22.91,"118,989", , , , 
2022-02-23 13:13:00,22.91,"119,153", , , , 
2022-02-23 13:14:00,22.91,"119,153", , , , 
2022-02-23 13:15:00,22.95,"119,316", , , , 
2022-02-23 13:16:00,22.91,"119,112", , , , 
2022-02-23 13:17:00,22.99,"118,743", , , , 
2022-02-23 13:18:00,22.99,"119,194", , , , 
2022-02-23 13:19:00,22.95,"119,316", , , , 
2022-02-23 13:20:00,23.03,"119,030", , , , 
2022-02-23 13:21:00,22.99,"119,030", , , , 
2022-02-23 13:22:00,23.03,"119,030", , , , 
2022-02-23 13:23:00,23.03,"119,153", , , , 
2022-02-23 13:24:00,23.03,"119,235", , , , 
2022-02-23 13:25:00,23.08,"119,235", , , , 
2022-02-23 13:26:00,22.99,"119,153", , , , 
2022-02-23 13:27:00,23.03,"119,112", , , , 
2022-02-23 13:28:00,23.03,"118,579", , , , 
2022-02-23 13:29:00,23.08,"119,194", , , , 
2022-02-23 13:30:00,23.08,"119,153", , , , 
2022-02-23 13:31:00,23.08,"118,989", , , , 
2022-02-23 13:32:00,23.08,"119,112", , , , 
2022-02-23 13:33:00,23.08,"119,357", , , , 
2022-02-23 13:34:00,23.08,"119,316", , , , 
2022-02-23 13:35:00,23.12,"119,357", , , , 
2022-02-23 13:36:00,23.12,"118,784", , , , 
2022-02-23 13:37:00,23.16,"119,235", , , , 
2022-02-23 13:38:00,23.16,"119,398", , , , 
2022-02-23 13:39:00,23.12,"119,398", , , , 
2022-02-23 13:40:00,23.16,"119,030", , , , 
2022-02-23 13:41:00,23.16,"119,235", , , , 
2022-02-23 13:42:00,23.16,"119,235", , , , 
2022-02-23 13:43:00,23.21,"119,235", , , , 
2022-02-23 13:44:00,23.21,"119,316", , , , 
2022-02-23 13:45:00,23.16,"119,194", , , , 
2022-02-23 13:46:00,23.21,"119,112", , , , 
2022-02-23 13:47:00,23.21,"119,112", , , , 
2022-02-23 13:48:00,23.21,"119,235", , , , 
2022-02-23 13:49:00,23.25,"119,194", , , , 
2022-02-23 13:50:00,23.25,"119,398", , , , 
2022-02-23 13:51:00,23.29,"119,398", , , , 
2022-02-23 13:52:00,23.25,"119,316", , , , 
2022-02-23 13:53:00,23.29,"119,316", , , , 
2022-02-23 13:54:00,23.25,"119,398", , , , 
2022-02-23 13:55:00,23.29,"119,235", , , , 
2022-02-23 13:56:00,23.29,"119,194", , , , 
2022-02-23 13:57:00,23.25,"119,316", , , , 
2022-02-23 13:58:00,23.29,"119,235", , , , 
2022-02-23 13:59:00,23.34,"119,235", , , , 
2022-02-23 14:00:00,23.29,"119,316", , , , 
2022-02-23 14:01:00,23.34,"119,398", , , , 
2022-02-23 14:02:00,23.34,"119,194", , , , 
2022-02-23 14:03:00,23.34,"119,235", , , , 
2022-02-23 14:04:00,23.34,"118,989", , , , 
2022-02-23 14:05:00,23.38,"119,521", , , , 
2022-02-23 14:06:00,23.38,"119,316", , , , 
2022-02-23 14:07:00,23.38,"119,235", , , , 
2022-02-23 14:08:00,23.34,"119,357", , , , 
2022-02-23 14:09:00,23.38,"119,439", , , , 
2022-02-23 14:10:00,23.38,"119,316", , , , 
2022-02-23 14:11:00,23.38,"119,439", , , , 
2022-02-23 14:12:00,23.38,"119,439", , , , 
2022-02-23 14:13:00,23.38,"119,398", , , , 
2022-02-23 14:14:00,23.42,"119,153", , , , 
2022-02-23 14:15:00,23.38,"119,398", , , , 
2022-02-23 14:16:00,23.42,"119,357", , , , 
2022-02-23 14:17:00,23.42,"119,357", , , , 
2022-02-23 14:18:00,23.42,"119,235", , , , 
2022-02-23 14:19:00,23.46,"119,316", , , , 
2022-02-23 14:20:00,23.46,"119,398", , , , 
2022-02-23 14:21:00,23.46,"119,316", , , , 
2022-02-23 14:22:00,23.42,"119,439", , , , 
2022-02-23 14:23:00,23.46,"119,357", , , , 
2022-02-23 14:24:00,23.42,"119,439", , , , 
2022-02-23 14:25:00,23.51,"119,153", , , , 
2022-02-23 14:26:00,23.51,"118,948", , , , 
2022-02-23 14:27:00,23.46,"119,521", , , , 
2022-02-23 14:28:00,23.46,"119,398", , , , 
2022-02-23 14:29:00,23.51,"118,989", , , , 
2022-02-23 14:30:00,23.51,"119,357", , , , 
2022-02-23 14:31:00,23.51,"119,398", , , , 
2022-02-23 14:32:00,23.51,"119,398", , , , 
2022-02-23 14:33:00,23.51,"119,398", , , , 
2022-02-23 14:34:00,23.55,"119,603", , , , 
2022-02-23 14:35:00,23.55,"119,153", , , , 
2022-02-23 14:36:00,23.55,"119,439", , , , 
2022-02-23 14:37:00,23.55,"119,439", , , , 
2022-02-23 14:38:00,23.55,"119,562", , , , 
2022-02-23 14:39:00,23.55,"119,316", , , , 
2022-02-23 14:40:00,23.55,"119,357", , , , 
2022-02-23 14:41:00,23.59,"119,398", , , , 
2022-02-23 14:42:00,23.59,"119,521", , , , 
2022-02-23 14:43:00,23.59,"119,357", , , , 
2022-02-23 14:44:00,23.55,"119,562", , , , 
2022-02-23 14:45:00,23.59,"119,439", , , , 
2022-02-23 14:46:00,23.55,"119,439", , , , 
2022-02-23 14:47:00,23.59,"119,521", , , , 
2022-02-23 14:48:00,23.59,"119,153", , , , 
2022-02-23 14:49:00,23.59,"119,439", , , , 
2022-02-23 14:50:00,23.59,"119,562", , , , 
2022-02-23 14:51:00,23.68,"119,439", , , , 
2022-02-23 14:52:00,23.68,"119,357", , , , 
2022-02-23 14:53:00,23.64,"119,521", , , , 
2022-02-23 14:54:00,23.64,"119,521", , , , 
2022-02-23 14:55:00,23.64,"119,316", , , , 
2022-02-23 14:56:00,23.68,"119,398", , , , 
2022-02-23 14:57:00,23.68,"119,439", , , , 
2022-02-23 14:58:00,23.64,"119,316", , , , 
2022-02-23 14:59:00,23.72,"119,562", , , , 
2022-02-23 15:00:00,23.68,"119,398", , , , 
2022-02-23 15:01:00,23.64,"119,357", , , , 
2022-02-23 15:02:00,23.68,"119,521", , , , 
2022-02-23 15:03:00,23.72,"119,357", , , , 
2022-02-23 15:04:00,23.68,"119,439", , , , 
2022-02-23 15:05:00,23.68,"119,685", , , , 
2022-02-23 15:06:00,23.72,"119,603", , , , 
2022-02-23 15:07:00,23.72,"119,521", , , , 
2022-02-23 15:08:00,23.72,"119,521", , , , 
2022-02-23 15:09:00,23.72,"119,685", , , , 
2022-02-23 15:10:00,23.72,"119,685", , , , 
2022-02-23 15:11:00,23.72,"119,562", , , , 
2022-02-23 15:12:00,23.76,"119,521", , , , 
2022-02-23 15:13:00,23.76,"119,562", , , , 
2022-02-23 15:14:00,23.76,"119,398", , , , 
2022-02-23 15:15:00,23.76,"119,767", , , , 
2022-02-23 15:16:00,23.76,"119,726", , , , 
2022-02-23 15:17:00,23.76,"119,685", , , , 
2022-02-23 15:18:00,23.76,"119,562", , , , 
2022-02-23 15:19:00,23.76,"119,521", , , , 
2022-02-23 15:20:00,23.76,"119,726", , , , 
2022-02-23 15:21:00,23.76,"119,562", , , , 
2022-02-23 15:22:00,23.81,"119,521", , , , 
2022-02-23 15:23:00,23.81,"119,808", , , , 
2022-02-23 15:24:00,23.81,"119,521", , , , 
2022-02-23 15:25:00,23.85,"119,521", , , , 
2022-02-23 15:26:00,23.81,"119,521", , , , 
2022-02-23 15:27:00,23.81,"119,767", , , , 
2022-02-23 15:28:00,23.81,"119,767", , , , 
2022-02-23 15:29:00,23.85,"119,685", , , , 
2022-02-23 15:30:00,23.81,"119,931", , , , 
2022-02-23 15:31:00,23.85,"119,603", , , , 
2022-02-23 15:32:00,23.85,"119,767", , , , 
2022-02-23 15:33:00,23.85,"119,808", , , , 
2022-02-23 15:34:00,23.81,"119,726", , , , 
2022-02-23 15:35:00,23.89,"119,767", , , , 
2022-02-23 15:36:00,23.85,"119,685", , , , 
2022-02-23 15:37:00,23.85,"119,521", , , , 
2022-02-23 15:38:00,23.89,"119,726", , , , 
2022-02-23 15:39:00,23.85,"119,767", , , , 
2022-02-23 15:40:00,23.89,"119,685", , , , 
2022-02-23 15:41:00,23.89,"119,808", , , , 
2022-02-23 15:42:00,23.94,"119,767", , , , 
2022-02-23 15:43:00,23.89,"119,726", , , , 
2022-02-23 15:44:00,23.94,"119,603", , , , 
2022-02-23 15:45:00,23.89,"119,890", , , , 
2022-02-23 15:46:00,23.94,"119,890", , , , 
2022-02-23 15:47:00,23.94,"119,439", , , , 
2022-02-23 15:48:00,23.94,"119,685", , , , 
2022-02-23 15:49:00,23.94,"119,685", , , , 
2022-02-23 15:50:00,23.94,"119,808", , , , 
2022-02-23 15:51:00,23.94,"119,685", , , , 
2022-02-23 15:52:00,23.94,"119,890", , , , 
2022-02-23 15:53:00,23.94,"119,931", , , , 
2022-02-23 15:54:00,23.98,"119,726", , , , 
2022-02-23 15:55:00,23.94,"119,767", , , , 
2022-02-23 15:56:00,23.98,"119,767", , , , 
2022-02-23 15:57:00,23.94,"119,726", , , , 
2022-02-23 15:58:00,23.94,"119,767", , , , 
2022-02-23 15:59:00,23.94,"119,562", , , , 
2022-02-23 16:00:00,24.02,"119,562", , , , 
2022-02-23 16:01:00,23.98,"119,603", , , , 
2022-02-23 16:02:00,23.98,"119,726", , , , 
2022-02-23 16:03:00,24.02,"119,685", , , , 
2022-02-23 16:04:00,24.06,"119,767", , , , 
2022-02-23 16:05:00,24.02,"119,767", , , , 
2022-02-23 16:06:00,24.06,"119,726", , , , 
2022-02-23 16:07:00,24.02,"119,685", , , , 
2022-02-23 16:08:00,24.02,"119,521", , , , 
2022-02-23 16:09:00,24.02,"119,931", , , , 
2022-02-23 16:10:00,24.06,"119,726", , , , 
2022-02-23 16:11:00,24.06,"119,931", , , , 
2022-02-23 16:12:00,24.06,"119,808", , , , 
2022-02-23 16:13:00,24.02,"119,808", , , , 
2022-02-23 16:14:00,24.06,"119,890", , , , 
2022-02-23 16:15:00,24.06,"119,890", , , , 
2022-02-23 16:16:00,24.06,"119,767", , , , 
2022-02-23 16:17:00,24.02,"119,767", , , , 
2022-02-23 16:18:00,24.11,"119,890", , , , 
2022-02-23 16:19:00,24.06,"119,808", , , , 
2022-02-23 16:20:00,24.11,"119,808", , , , 
2022-02-23 16:21:00,24.06,"119,767", , , , 
2022-02-23 16:22:00,24.11,"119,890", , , , 
2022-02-23 16:23:00,24.11,"119,808", , , , 
2022-02-23 16:24:00,24.15,"119,767", , , , 
2022-02-23 16:25:00,24.11,"120,013", , , , 
2022-02-23 16:26:00,24.06,"119,685", , , , 
2022-02-23 16:27:00,24.11,"119,808", , , , 
2022-02-23 16:28:00,24.15,"119,726", , , , 
2022-02-23 16:29:00,24.11,"119,808", , , , 
2022-02-23 16:30:00,24.11,"120,013", , , , 
2022-02-23 16:31:00,24.11,"119,890", , , , 
2022-02-23 16:32:00,24.15,"119,890", , , , 
2022-02-23 16:33:00,24.11,"119,726", , , , 
2022-02-23 16:34:00,24.15,"119,521", , , , 
2022-02-23 16:35:00,24.15,"119,808", , , , 
2022-02-23 16:36:00,24.15,"119,890", , , , 
2022-02-23 16:37:00,24.15,"120,013", , , , 
2022-02-23 16:38:00,24.15,"119,890", , , , 
2022-02-23 16:39:00,24.15,"119,931", , , , 
2022-02-23 16:40:00,24.15,"119,767", , , , 
2022-02-23 16:41:00,24.15,"119,767", , , , 
2022-02-23 16:42:00,24.15,"119,931", , , , 
2022-02-23 16:43:00,24.15,"119,685", , , , 
2022-02-23 16:44:00,24.24,"119,808", , , , 
2022-02-23 16:45:00,24.19,"119,972", , , , 
2022-02-23 16:46:00,24.19,"119,808", , , , 
2022-02-23 16:47:00,24.15,"119,890", , , , 
2022-02-23 16:48:00,24.19,"119,767", , , , 
2022-02-23 16:49:00,24.19,"119,767", , , , 
2022-02-23 16:50:00,24.19,"119,931", , , , 
2022-02-23 16:51:00,24.24,"119,808", , , , 
2022-02-23 16:52:00,24.19,"119,767", , , , 
2022-02-23 16:53:00,24.24,"119,767", , , , 
2022-02-23 16:54:00,24.24,"119,890", , , , 
2022-02-23 16:55:00,24.24,"119,890", , , , 
2022-02-23 16:56:00,24.24,"119,972", , , , 
2022-02-23 16:57:00,24.24,"119,931", , , , 
2022-02-23 16:58:00,24.24,"119,931", , , , 
2022-02-23 16:59:00,24.24,"119,808", , , , 
2022-02-23 17:00:00,24.28,"120,013", , , , 
2022-02-23 17:01:00,24.24,"119,767", , , , 
2022-02-23 17:02:00,24.28,"120,013", , , , 
2022-02-23 17:03:00,24.28,"119,972", , , , 
2022-02-23 17:04:00,24.28,"119,972", , , , 
2022-02-23 17:05:00,24.28,"119,316", , , , 
2022-02-23 17:06:00,24.28,"119,931", , , , 
2022-02-23 17:07:00,24.28,"119,972", , , , 
2022-02-23 17:08:00,24.24,"120,013", , , , 
2022-02-23 17:09:00,24.32,"119,521", , , , 
2022-02-23 17:10:00,24.32,"120,013", , , , 
2022-02-23 17:11:00,24.32,"120,095", , , , 
2022-02-23 17:12:00,24.32,"119,890", , , , 
2022-02-23 17:13:00,24.28,"120,095", , , , 
2022-02-23 17:14:00,24.28,"120,095", , , , 
2022-02-23 17:15:00,24.32,"120,218", , , , 
2022-02-23 17:16:00,24.32,"120,013", , , , 
2022-02-23 17:17:00,24.32,"120,013", , , , 
2022-02-23 17:18:00,24.32,"120,095", , , , 
2022-02-23 17:19:00,24.36,"120,300", , , , 
2022-02-23 17:20:00,24.36,"120,177", , , , 
2022-02-23 17:21:00,24.32,"120,095", , , , 
2022-02-23 17:22:00,24.36,"120,013", , , , 
2022-02-23 17:23:00,24.36,"120,095", , , , 
2022-02-23 17:24:00,24.36,"120,177", , , , 
2022-02-23 17:25:00,24.32,"120,136", , , , 
2022-02-23 17:26:00,24.36,"120,013", , , , 
2022-02-23 17:27:00,24.41,"120,136", , , , 
2022-02-23 17:28:00,24.36,"120,218", , , , 
2022-02-23 17:29:00,24.36,"119,972", , , , 
2022-02-23 17:30:00,24.36,"120,177", , , , 
2022-02-23 17:31:00,24.32,"120,013", , , , 
2022-02-23 17:32:00,24.36,"119,972", , , , 
2022-02-23 17:33:00,24.36,"119,890", , , , 
2022-02-23 17:34:00,24.36,"120,013", , , , 
2022-02-23 17:35:00,24.41,"119,890", , , , 
2022-02-23 17:36:00,24.36,"120,013", , , , 
2022-02-23 17:37:00,24.41,"120,013", , , , 
2022-02-23 17:38:00,24.41,"119,890", , , , 
2022-02-23 17:39:00,24.41,"119,972", , , , 
2022-02-23 17:40:00,24.41,"120,095", , , , 
2022-02-23 17:41:00,24.41,"120,013", , , , 
2022-02-23 17:42:00,24.41,"119,972", , , , 
2022-02-23 17:43:00,24.36,"120,095", , , , 
2022-02-23 17:44:00,24.41,"119,972", , , , 
2022-02-23 17:45:00,24.36,"120,218", , , , 
2022-02-23 17:46:00,24.45,"120,136", , , , 
2022-02-23 17:47:00,24.45,"120,095", , , , 
2022-02-23 17:48:00,24.45,"120,095", , , , 
2022-02-23 17:49:00,24.45,"119,972", , , , 
2022-02-23 17:50:00,24.41,"119,972", , , , 
2022-02-23 17:51:00,24.45,"120,013", , , , 
2022-02-23 17:52:00,24.45,"119,890", , , , 
2022-02-23 17:53:00,24.45,"119,972", , , , 
2022-02-23 17:54:00,24.45,"120,177", , , , 
2022-02-23 17:55:00,24.45,"119,972", , , , 
2022-02-23 17:56:00,24.45,"120,136", , , , 
2022-02-23 17:57:00,24.45,"120,136", , , , 
2022-02-23 17:58:00,24.45,"120,177", , , , 
2022-02-23 17:59:00,24.45,"119,931", , , , 
2022-02-23 18:00:00,24.45,"120,300", , , , 
2022-02-23 18:01:00,24.45,"119,767", , , , 
2022-02-23 18:02:00,24.49,"119,685", , , , 
2022-02-23 18:03:00,24.45,"119,398", , , , 
2022-02-23 18:04:00,24.49,"119,030", , , , 
2022-02-23 18:05:00,24.45,"118,579", , , , 
2022-02-23 18:06:00,24.45,"118,415", , , , 
2022-02-23 18:07:00,24.45,"118,170", , , , 
2022-02-23 18:08:00,24.41,"118,170", , , , 
2022-02-23 18:09:00,24.41,"117,555", , , , 
2022-02-23 18:10:00,24.41,"117,350", , , , 
2022-02-23 18:11:00,24.41,"117,023", , , , 
2022-02-23 18:12:00,24.41,"116,818", , , , 
2022-02-23 18:13:00,24.45,"116,654", , , , 
2022-02-23 18:14:00,24.41,"116,326", , , , 
2022-02-23 18:15:00,24.36,"115,835", , , , 
2022-02-23 18:16:00,24.41,"115,589", , , , 
2022-02-23 18:17:00,24.36,"115,220", , , , 
2022-02-23 18:18:00,24.36,"114,975", , , , 
2022-02-23 18:19:00,24.36,"114,729", , , , 
2022-02-23 18:20:00,24.36,"114,278", , , , 
2022-02-23 18:21:00,24.36,"114,156", , , , 
2022-02-23 18:22:00,24.36,"113,582", , , , 
2022-02-23 18:23:00,24.28,"113,377", , , , 
2022-02-23 18:24:00,24.32,"113,213", , , , 
2022-02-23 18:25:00,24.36,"112,763", , , , 
2022-02-23 18:26:00,24.28,"112,763", , , , 
2022-02-23 18:27:00,24.28,"112,353", , , , 
2022-02-23 18:28:00,24.28,"111,780", , , , 
2022-02-23 18:29:00,24.28,"111,370", , , , 
2022-02-23 18:30:00,24.24,"111,247", , , , 
2022-02-23 18:31:00,24.28,"111,043", , , , 
2022-02-23 18:32:00,24.28,"110,428", , , , 
2022-02-23 18:33:00,24.24,"110,387", , , , 
2022-02-23 18:34:00,24.19,"109,896", , , , 
2022-02-23 18:35:00,24.24,"109,691", , , , 
2022-02-23 18:36:00,24.24,"109,445", , , , 
2022-02-23 18:37:00,24.19,"108,913", , , , 
2022-02-23 18:38:00,24.19,"108,667", , , , 
2022-02-23 18:39:00,24.15,"108,257", , , , 
2022-02-23 18:40:00,24.15,"107,889", , , , 
2022-02-23 18:41:00,24.19,"107,725", , , , 
2022-02-23 18:42:00,24.15,"107,438", , , , 
2022-02-23 18:43:00,24.15,"107,028", , , , 
2022-02-23 18:44:00,24.06,"106,209", , , , 
2022-02-23 18:45:00,24.11,"106,209", , , , 
2022-02-23 18:46:00,24.06,"105,759", , , , 
2022-02-23 18:47:00,24.06,"105,431", , , , 
2022-02-23 18:48:00,24.06,"105,226", , , , 
2022-02-23 18:49:00,24.06,"104,694", , , , 
2022-02-23 18:50:00,24.06,"104,407", , , , 
2022-02-23 18:51:00,24.11,"103,956", , , , 
2022-02-23 18:52:00,24.02,"103,670", , , , 
2022-02-23 18:53:00,24.02,"103,383", , , , 
2022-02-23 18:54:00,24.02,"102,973", , , , 
2022-02-23 18:55:00,23.98,"102,687", , , , 
2022-02-23 18:56:00,23.94,"102,236", , , , 
2022-02-23 18:57:00,23.98,"101,908", , , , 
2022-02-23 18:58:00,23.94,"101,499", , , , 
2022-02-23 18:59:00,23.94,"100,516", , , , 
2022-02-23 19:00:00,23.89,"100,147", , , , 
2022-02-23 19:01:00,23.94,"99,779", , , , 
2022-02-23 19:02:00,23.89,"99,328", , , , 
