"","date.time","temp","logger.number"
"1",2022-01-25 12:00:00,28.369,6
"2",2022-01-25 12:10:00,28.419,6
"3",2022-01-25 12:20:00,28.419,6
"4",2022-01-25 12:30:00,28.345,6
"5",2022-01-25 12:40:00,28.394,6
"6",2022-01-25 12:50:00,28.444,6
"7",2022-01-25 13:00:00,28.444,6
"8",2022-01-25 13:10:00,28.518,6
"9",2022-01-25 13:20:00,28.593,6
"10",2022-01-25 13:30:00,28.617,6
"11",2022-01-25 13:40:00,28.617,6
"12",2022-01-25 13:50:00,28.617,6
"13",2022-01-25 14:00:00,28.593,6
"14",2022-01-25 14:10:00,28.568,6
"15",2022-01-25 14:20:00,28.617,6
"16",2022-01-25 14:30:00,28.593,6
"17",2022-01-25 14:40:00,28.593,6
"18",2022-01-25 14:50:00,28.568,6
"19",2022-01-25 15:00:00,28.518,6
"20",2022-01-25 15:10:00,28.543,6
"21",2022-01-25 15:20:00,28.543,6
"22",2022-01-25 15:30:00,28.543,6
"23",2022-01-25 15:40:00,28.493,6
"24",2022-01-25 15:50:00,28.444,6
"25",2022-01-25 16:00:00,28.444,6
"26",2022-01-25 16:10:00,28.419,6
"27",2022-01-25 16:20:00,28.394,6
"28",2022-01-25 16:30:00,28.394,6
"29",2022-01-25 16:40:00,28.369,6
"30",2022-01-25 16:50:00,28.345,6
"31",2022-01-25 17:00:00,28.295,6
"32",2022-01-25 17:10:00,28.295,6
"33",2022-01-25 17:20:00,28.27,6
"34",2022-01-25 17:30:00,28.245,6
"35",2022-01-25 17:40:00,28.221,6
"36",2022-01-25 17:50:00,28.196,6
"37",2022-01-25 18:00:00,28.171,6
"38",2022-01-25 18:10:00,28.147,6
"39",2022-01-25 18:20:00,28.122,6
"40",2022-01-25 18:30:00,28.122,6
"41",2022-01-25 18:40:00,28.097,6
"42",2022-01-25 18:50:00,28.097,6
"43",2022-01-25 19:00:00,28.072,6
"44",2022-01-25 19:10:00,28.072,6
"45",2022-01-25 19:20:00,28.072,6
"46",2022-01-25 19:30:00,28.048,6
"47",2022-01-25 19:40:00,28.048,6
"48",2022-01-25 19:50:00,28.023,6
"49",2022-01-25 20:00:00,28.048,6
"50",2022-01-25 20:10:00,28.048,6
"51",2022-01-25 20:20:00,28.023,6
"52",2022-01-25 20:30:00,28.048,6
"53",2022-01-25 20:40:00,28.023,6
"54",2022-01-25 20:50:00,28.048,6
"55",2022-01-25 21:00:00,28.048,6
"56",2022-01-25 21:10:00,28.048,6
"57",2022-01-25 21:20:00,28.072,6
"58",2022-01-25 21:30:00,28.072,6
"59",2022-01-25 21:40:00,28.072,6
"60",2022-01-25 21:50:00,28.072,6
"61",2022-01-25 22:00:00,28.048,6
"62",2022-01-25 22:10:00,28.048,6
"63",2022-01-25 22:20:00,28.048,6
"64",2022-01-25 22:30:00,28.048,6
"65",2022-01-25 22:40:00,28.048,6
"66",2022-01-25 22:50:00,28.048,6
"67",2022-01-25 23:00:00,28.023,6
"68",2022-01-25 23:10:00,28.023,6
"69",2022-01-25 23:20:00,27.998,6
"70",2022-01-25 23:30:00,27.998,6
"71",2022-01-25 23:40:00,27.998,6
"72",2022-01-25 23:50:00,27.998,6
"73",2022-01-26 00:00:00,27.974,6
"74",2022-01-26 00:10:00,27.974,6
"75",2022-01-26 00:20:00,27.974,6
"76",2022-01-26 00:30:00,27.974,6
"77",2022-01-26 00:40:00,27.974,6
"78",2022-01-26 00:50:00,27.949,6
"79",2022-01-26 01:00:00,27.949,6
"80",2022-01-26 01:10:00,27.949,6
"81",2022-01-26 01:20:00,27.949,6
"82",2022-01-26 01:30:00,27.949,6
"83",2022-01-26 01:40:00,27.949,6
"84",2022-01-26 01:50:00,27.949,6
"85",2022-01-26 02:00:00,27.924,6
"86",2022-01-26 02:10:00,27.924,6
"87",2022-01-26 02:20:00,27.924,6
"88",2022-01-26 02:30:00,27.924,6
"89",2022-01-26 02:40:00,27.899,6
"90",2022-01-26 02:50:00,27.949,6
"91",2022-01-26 03:00:00,28.023,6
"92",2022-01-26 03:10:00,28.023,6
"93",2022-01-26 03:20:00,28.023,6
"94",2022-01-26 03:30:00,28.023,6
"95",2022-01-26 03:40:00,28.023,6
"96",2022-01-26 03:50:00,28.023,6
"97",2022-01-26 04:00:00,28.023,6
"98",2022-01-26 04:10:00,28.023,6
"99",2022-01-26 04:20:00,28.023,6
"100",2022-01-26 04:30:00,28.023,6
"101",2022-01-26 04:40:00,28.023,6
"102",2022-01-26 04:50:00,28.023,6
"103",2022-01-26 05:00:00,28.023,6
"104",2022-01-26 05:10:00,28.023,6
"105",2022-01-26 05:20:00,27.998,6
"106",2022-01-26 05:30:00,27.998,6
"107",2022-01-26 05:40:00,28.023,6
"108",2022-01-26 05:50:00,28.023,6
"109",2022-01-26 06:00:00,28.023,6
"110",2022-01-26 06:10:00,28.023,6
"111",2022-01-26 06:20:00,28.023,6
"112",2022-01-26 06:30:00,28.023,6
"113",2022-01-26 06:40:00,28.048,6
"114",2022-01-26 06:50:00,28.072,6
"115",2022-01-26 07:00:00,28.072,6
"116",2022-01-26 07:10:00,28.097,6
"117",2022-01-26 07:20:00,28.097,6
"118",2022-01-26 07:30:00,28.097,6
"119",2022-01-26 07:40:00,28.097,6
"120",2022-01-26 07:50:00,28.072,6
"121",2022-01-26 08:00:00,28.097,6
"122",2022-01-26 08:10:00,28.122,6
"123",2022-01-26 08:20:00,28.147,6
"124",2022-01-26 08:30:00,28.171,6
"125",2022-01-26 08:40:00,28.196,6
"126",2022-01-26 08:50:00,28.171,6
"127",2022-01-26 09:00:00,28.147,6
"128",2022-01-26 09:10:00,28.171,6
"129",2022-01-26 09:20:00,28.196,6
"130",2022-01-26 09:30:00,28.221,6
"131",2022-01-26 09:40:00,28.221,6
"132",2022-01-26 09:50:00,28.245,6
"133",2022-01-26 10:00:00,28.27,6
"134",2022-01-26 10:10:00,28.221,6
"135",2022-01-26 10:20:00,28.245,6
"136",2022-01-26 10:30:00,28.27,6
"137",2022-01-26 10:40:00,28.295,6
"138",2022-01-26 10:50:00,28.32,6
"139",2022-01-26 11:00:00,28.27,6
"140",2022-01-26 11:10:00,28.221,6
"141",2022-01-26 11:20:00,28.147,6
"142",2022-01-26 11:30:00,28.221,6
"143",2022-01-26 11:40:00,28.27,6
"144",2022-01-26 11:50:00,28.295,6
"145",2022-01-26 12:00:00,28.32,6
"146",2022-01-26 12:10:00,28.369,6
"147",2022-01-26 12:20:00,28.394,6
"148",2022-01-26 12:30:00,28.419,6
"149",2022-01-26 12:40:00,28.419,6
"150",2022-01-26 12:50:00,28.444,6
"151",2022-01-26 13:00:00,28.493,6
"152",2022-01-26 13:10:00,28.518,6
"153",2022-01-26 13:20:00,28.493,6
"154",2022-01-26 13:30:00,28.543,6
"155",2022-01-26 13:40:00,28.543,6
"156",2022-01-26 13:50:00,28.444,6
"157",2022-01-26 14:00:00,28.468,6
"158",2022-01-26 14:10:00,28.444,6
"159",2022-01-26 14:20:00,28.493,6
"160",2022-01-26 14:30:00,28.568,6
"161",2022-01-26 14:40:00,28.468,6
"162",2022-01-26 14:50:00,28.518,6
"163",2022-01-26 15:00:00,28.518,6
"164",2022-01-26 15:10:00,28.518,6
"165",2022-01-26 15:20:00,28.543,6
"166",2022-01-26 15:30:00,28.568,6
"167",2022-01-26 15:40:00,28.593,6
"168",2022-01-26 15:50:00,28.543,6
"169",2022-01-26 16:00:00,28.493,6
"170",2022-01-26 16:10:00,28.493,6
"171",2022-01-26 16:20:00,28.493,6
"172",2022-01-26 16:30:00,28.444,6
"173",2022-01-26 16:40:00,28.394,6
"174",2022-01-26 16:50:00,28.369,6
"175",2022-01-26 17:00:00,28.369,6
"176",2022-01-26 17:10:00,28.345,6
"177",2022-01-26 17:20:00,28.32,6
"178",2022-01-26 17:30:00,28.32,6
"179",2022-01-26 17:40:00,28.32,6
"180",2022-01-26 17:50:00,28.27,6
"181",2022-01-26 18:00:00,28.221,6
"182",2022-01-26 18:10:00,28.221,6
"183",2022-01-26 18:20:00,28.196,6
"184",2022-01-26 18:30:00,28.171,6
"185",2022-01-26 18:40:00,28.147,6
"186",2022-01-26 18:50:00,28.147,6
"187",2022-01-26 19:00:00,28.171,6
"188",2022-01-26 19:10:00,28.171,6
"189",2022-01-26 19:20:00,28.171,6
"190",2022-01-26 19:30:00,28.171,6
"191",2022-01-26 19:40:00,28.171,6
"192",2022-01-26 19:50:00,28.171,6
"193",2022-01-26 20:00:00,28.171,6
"194",2022-01-26 20:10:00,28.171,6
"195",2022-01-26 20:20:00,28.171,6
"196",2022-01-26 20:30:00,28.171,6
"197",2022-01-26 20:40:00,28.171,6
"198",2022-01-26 20:50:00,28.147,6
"199",2022-01-26 21:00:00,28.171,6
"200",2022-01-26 21:10:00,28.171,6
"201",2022-01-26 21:20:00,28.171,6
"202",2022-01-26 21:30:00,28.171,6
"203",2022-01-26 21:40:00,28.171,6
"204",2022-01-26 21:50:00,28.171,6
"205",2022-01-26 22:00:00,28.171,6
"206",2022-01-26 22:10:00,28.196,6
"207",2022-01-26 22:20:00,28.196,6
"208",2022-01-26 22:30:00,28.196,6
"209",2022-01-26 22:40:00,28.196,6
"210",2022-01-26 22:50:00,28.196,6
"211",2022-01-26 23:00:00,28.171,6
"212",2022-01-26 23:10:00,28.147,6
"213",2022-01-26 23:20:00,28.122,6
"214",2022-01-26 23:30:00,28.097,6
"215",2022-01-26 23:40:00,28.097,6
"216",2022-01-26 23:50:00,28.122,6
"217",2022-01-27 00:00:00,28.097,6
"218",2022-01-27 00:10:00,28.097,6
"219",2022-01-27 00:20:00,28.097,6
"220",2022-01-27 00:30:00,28.072,6
"221",2022-01-27 00:40:00,28.072,6
"222",2022-01-27 00:50:00,28.072,6
"223",2022-01-27 01:00:00,28.072,6
"224",2022-01-27 01:10:00,28.072,6
"225",2022-01-27 01:20:00,28.072,6
"226",2022-01-27 01:30:00,28.072,6
"227",2022-01-27 01:40:00,28.072,6
"228",2022-01-27 01:50:00,28.072,6
"229",2022-01-27 02:00:00,28.072,6
"230",2022-01-27 02:10:00,28.072,6
"231",2022-01-27 02:20:00,28.048,6
"232",2022-01-27 02:30:00,28.048,6
"233",2022-01-27 02:40:00,28.048,6
"234",2022-01-27 02:50:00,28.048,6
"235",2022-01-27 03:00:00,28.072,6
"236",2022-01-27 03:10:00,28.072,6
"237",2022-01-27 03:20:00,28.072,6
"238",2022-01-27 03:30:00,28.072,6
"239",2022-01-27 03:40:00,28.048,6
"240",2022-01-27 03:50:00,28.048,6
"241",2022-01-27 04:00:00,28.072,6
"242",2022-01-27 04:10:00,28.097,6
"243",2022-01-27 04:20:00,28.097,6
"244",2022-01-27 04:30:00,28.097,6
"245",2022-01-27 04:40:00,28.097,6
"246",2022-01-27 04:50:00,28.097,6
"247",2022-01-27 05:00:00,28.097,6
"248",2022-01-27 05:10:00,28.097,6
"249",2022-01-27 05:20:00,28.097,6
"250",2022-01-27 05:30:00,28.097,6
"251",2022-01-27 05:40:00,28.097,6
"252",2022-01-27 05:50:00,28.097,6
"253",2022-01-27 06:00:00,28.097,6
"254",2022-01-27 06:10:00,28.097,6
"255",2022-01-27 06:20:00,28.122,6
"256",2022-01-27 06:30:00,28.122,6
"257",2022-01-27 06:40:00,28.122,6
"258",2022-01-27 06:50:00,28.147,6
"259",2022-01-27 07:00:00,28.147,6
"260",2022-01-27 07:10:00,28.171,6
"261",2022-01-27 07:20:00,28.196,6
"262",2022-01-27 07:30:00,28.221,6
"263",2022-01-27 07:40:00,28.245,6
"264",2022-01-27 07:50:00,28.27,6
"265",2022-01-27 08:00:00,28.295,6
"266",2022-01-27 08:10:00,28.32,6
"267",2022-01-27 08:20:00,28.369,6
"268",2022-01-27 08:30:00,28.369,6
"269",2022-01-27 08:40:00,28.419,6
"270",2022-01-27 08:50:00,28.419,6
"271",2022-01-27 09:00:00,28.468,6
"272",2022-01-27 09:10:00,28.493,6
"273",2022-01-27 09:20:00,28.518,6
"274",2022-01-27 09:30:00,28.543,6
"275",2022-01-27 09:40:00,28.593,6
"276",2022-01-27 09:50:00,28.593,6
"277",2022-01-27 10:00:00,28.642,6
"278",2022-01-27 10:10:00,28.667,6
"279",2022-01-27 10:20:00,28.667,6
"280",2022-01-27 10:30:00,28.692,6
"281",2022-01-27 10:40:00,28.717,6
"282",2022-01-27 10:50:00,28.717,6
"283",2022-01-27 11:00:00,28.717,6
"284",2022-01-27 11:10:00,28.766,6
"285",2022-01-27 11:20:00,28.742,6
"286",2022-01-27 11:30:00,28.617,6
"287",2022-01-27 11:40:00,28.617,6
"288",2022-01-27 11:50:00,28.617,6
"289",2022-01-27 12:00:00,28.617,6
"290",2022-01-27 12:10:00,28.568,6
"291",2022-01-27 12:20:00,28.593,6
"292",2022-01-27 12:30:00,28.667,6
"293",2022-01-27 12:40:00,28.568,6
"294",2022-01-27 12:50:00,28.543,6
"295",2022-01-27 13:00:00,28.543,6
"296",2022-01-27 13:10:00,28.518,6
"297",2022-01-27 13:20:00,28.468,6
"298",2022-01-27 13:30:00,28.444,6
"299",2022-01-27 13:40:00,28.419,6
"300",2022-01-27 13:50:00,28.345,6
"301",2022-01-27 14:00:00,28.468,6
"302",2022-01-27 14:10:00,28.568,6
"303",2022-01-27 14:20:00,28.617,6
"304",2022-01-27 14:30:00,28.692,6
"305",2022-01-27 14:40:00,28.717,6
"306",2022-01-27 14:50:00,28.717,6
"307",2022-01-27 15:00:00,28.717,6
"308",2022-01-27 15:10:00,28.717,6
"309",2022-01-27 15:20:00,28.692,6
"310",2022-01-27 15:30:00,28.692,6
"311",2022-01-27 15:40:00,28.642,6
"312",2022-01-27 15:50:00,28.667,6
"313",2022-01-27 16:00:00,28.568,6
"314",2022-01-27 16:10:00,28.518,6
"315",2022-01-27 16:20:00,28.419,6
"316",2022-01-27 16:30:00,28.444,6
"317",2022-01-27 16:40:00,28.444,6
"318",2022-01-27 16:50:00,28.419,6
"319",2022-01-27 17:00:00,28.444,6
"320",2022-01-27 17:10:00,28.419,6
"321",2022-01-27 17:20:00,28.394,6
"322",2022-01-27 17:30:00,28.369,6
"323",2022-01-27 17:40:00,28.345,6
"324",2022-01-27 17:50:00,28.295,6
"325",2022-01-27 18:00:00,28.27,6
"326",2022-01-27 18:10:00,28.245,6
"327",2022-01-27 18:20:00,28.221,6
"328",2022-01-27 18:30:00,28.221,6
"329",2022-01-27 18:40:00,28.196,6
"330",2022-01-27 18:50:00,28.171,6
"331",2022-01-27 19:00:00,28.171,6
"332",2022-01-27 19:10:00,28.147,6
"333",2022-01-27 19:20:00,28.147,6
"334",2022-01-27 19:30:00,28.122,6
"335",2022-01-27 19:40:00,28.097,6
"336",2022-01-27 19:50:00,28.097,6
"337",2022-01-27 20:00:00,28.072,6
"338",2022-01-27 20:10:00,28.072,6
"339",2022-01-27 20:20:00,28.097,6
"340",2022-01-27 20:30:00,28.097,6
"341",2022-01-27 20:40:00,28.097,6
"342",2022-01-27 20:50:00,28.097,6
"343",2022-01-27 21:00:00,28.072,6
"344",2022-01-27 21:10:00,28.072,6
"345",2022-01-27 21:20:00,28.072,6
"346",2022-01-27 21:30:00,28.048,6
"347",2022-01-27 21:40:00,28.023,6
"348",2022-01-27 21:50:00,28.023,6
"349",2022-01-27 22:00:00,28.023,6
"350",2022-01-27 22:10:00,27.998,6
"351",2022-01-27 22:20:00,27.998,6
"352",2022-01-27 22:30:00,27.974,6
"353",2022-01-27 22:40:00,27.974,6
"354",2022-01-27 22:50:00,27.998,6
"355",2022-01-27 23:00:00,27.998,6
"356",2022-01-27 23:10:00,27.998,6
"357",2022-01-27 23:20:00,27.974,6
"358",2022-01-27 23:30:00,27.974,6
"359",2022-01-27 23:40:00,27.949,6
"360",2022-01-27 23:50:00,27.974,6
"361",2022-01-28 00:00:00,27.974,6
"362",2022-01-28 00:10:00,27.949,6
"363",2022-01-28 00:20:00,27.924,6
"364",2022-01-28 00:30:00,27.924,6
"365",2022-01-28 00:40:00,27.924,6
"366",2022-01-28 00:50:00,27.924,6
"367",2022-01-28 01:00:00,27.924,6
"368",2022-01-28 01:10:00,27.899,6
"369",2022-01-28 01:20:00,27.899,6
"370",2022-01-28 01:30:00,27.924,6
"371",2022-01-28 01:40:00,27.949,6
"372",2022-01-28 01:50:00,27.949,6
"373",2022-01-28 02:00:00,27.949,6
"374",2022-01-28 02:10:00,27.924,6
"375",2022-01-28 02:20:00,27.924,6
"376",2022-01-28 02:30:00,27.924,6
"377",2022-01-28 02:40:00,27.899,6
"378",2022-01-28 02:50:00,27.899,6
"379",2022-01-28 03:00:00,27.899,6
"380",2022-01-28 03:10:00,27.924,6
"381",2022-01-28 03:20:00,27.924,6
"382",2022-01-28 03:30:00,27.924,6
"383",2022-01-28 03:40:00,27.899,6
"384",2022-01-28 03:50:00,27.924,6
"385",2022-01-28 04:00:00,27.924,6
"386",2022-01-28 04:10:00,27.924,6
"387",2022-01-28 04:20:00,27.949,6
"388",2022-01-28 04:30:00,27.974,6
"389",2022-01-28 04:40:00,27.974,6
"390",2022-01-28 04:50:00,27.998,6
"391",2022-01-28 05:00:00,27.998,6
"392",2022-01-28 05:10:00,28.023,6
"393",2022-01-28 05:20:00,28.023,6
"394",2022-01-28 05:30:00,28.048,6
"395",2022-01-28 05:40:00,28.048,6
"396",2022-01-28 05:50:00,28.023,6
"397",2022-01-28 06:00:00,28.048,6
"398",2022-01-28 06:10:00,28.048,6
"399",2022-01-28 06:20:00,28.072,6
"400",2022-01-28 06:30:00,28.072,6
"401",2022-01-28 06:40:00,28.097,6
"402",2022-01-28 06:50:00,28.122,6
"403",2022-01-28 07:00:00,28.147,6
"404",2022-01-28 07:10:00,28.147,6
"405",2022-01-28 07:20:00,28.171,6
"406",2022-01-28 07:30:00,28.196,6
"407",2022-01-28 07:40:00,28.221,6
"408",2022-01-28 07:50:00,28.245,6
"409",2022-01-28 08:00:00,28.27,6
"410",2022-01-28 08:10:00,28.295,6
"411",2022-01-28 08:20:00,28.345,6
"412",2022-01-28 08:30:00,28.369,6
"413",2022-01-28 08:40:00,28.369,6
"414",2022-01-28 08:50:00,28.394,6
"415",2022-01-28 09:00:00,28.419,6
"416",2022-01-28 09:10:00,28.444,6
"417",2022-01-28 09:20:00,28.419,6
"418",2022-01-28 09:30:00,28.419,6
"419",2022-01-28 09:40:00,28.394,6
"420",2022-01-28 09:50:00,28.369,6
"421",2022-01-28 10:00:00,28.394,6
"422",2022-01-28 10:10:00,28.394,6
"423",2022-01-28 10:20:00,28.444,6
"424",2022-01-28 10:30:00,28.468,6
"425",2022-01-28 10:40:00,28.493,6
"426",2022-01-28 10:50:00,28.543,6
"427",2022-01-28 11:00:00,28.593,6
"428",2022-01-28 11:10:00,28.642,6
"429",2022-01-28 11:20:00,28.642,6
"430",2022-01-28 11:30:00,28.692,6
"431",2022-01-28 11:40:00,28.742,6
"432",2022-01-28 11:50:00,28.692,6
"433",2022-01-28 12:00:00,28.717,6
"434",2022-01-28 12:10:00,28.742,6
"435",2022-01-28 12:20:00,28.766,6
"436",2022-01-28 12:30:00,28.766,6
"437",2022-01-28 12:40:00,28.791,6
"438",2022-01-28 12:50:00,28.791,6
"439",2022-01-28 13:00:00,28.791,6
"440",2022-01-28 13:10:00,28.766,6
"441",2022-01-28 13:20:00,28.717,6
"442",2022-01-28 13:30:00,28.642,6
"443",2022-01-28 13:40:00,28.617,6
"444",2022-01-28 13:50:00,28.617,6
"445",2022-01-28 14:00:00,28.617,6
"446",2022-01-28 14:10:00,28.667,6
"447",2022-01-28 14:20:00,28.617,6
"448",2022-01-28 14:30:00,28.617,6
"449",2022-01-28 14:40:00,28.642,6
"450",2022-01-28 14:50:00,28.667,6
"451",2022-01-28 15:00:00,28.642,6
"452",2022-01-28 15:10:00,28.667,6
"453",2022-01-28 15:20:00,28.667,6
"454",2022-01-28 15:30:00,28.692,6
"455",2022-01-28 15:40:00,28.642,6
"456",2022-01-28 15:50:00,28.667,6
"457",2022-01-28 16:00:00,28.667,6
"458",2022-01-28 16:10:00,28.667,6
"459",2022-01-28 16:20:00,28.692,6
"460",2022-01-28 16:30:00,28.642,6
"461",2022-01-28 16:40:00,28.568,6
"462",2022-01-28 16:50:00,28.617,6
"463",2022-01-28 17:00:00,28.543,6
"464",2022-01-28 17:10:00,28.518,6
"465",2022-01-28 17:20:00,28.419,6
"466",2022-01-28 17:30:00,28.394,6
"467",2022-01-28 17:40:00,28.369,6
"468",2022-01-28 17:50:00,28.369,6
"469",2022-01-28 18:00:00,28.345,6
"470",2022-01-28 18:10:00,28.32,6
"471",2022-01-28 18:20:00,28.295,6
"472",2022-01-28 18:30:00,28.27,6
"473",2022-01-28 18:40:00,28.27,6
"474",2022-01-28 18:50:00,28.245,6
"475",2022-01-28 19:00:00,28.245,6
"476",2022-01-28 19:10:00,28.221,6
"477",2022-01-28 19:20:00,28.196,6
"478",2022-01-28 19:30:00,28.196,6
"479",2022-01-28 19:40:00,28.196,6
"480",2022-01-28 19:50:00,28.171,6
"481",2022-01-28 20:00:00,28.171,6
"482",2022-01-28 20:10:00,28.171,6
"483",2022-01-28 20:20:00,28.171,6
"484",2022-01-28 20:30:00,28.147,6
"485",2022-01-28 20:40:00,28.147,6
"486",2022-01-28 20:50:00,28.147,6
"487",2022-01-28 21:00:00,28.147,6
"488",2022-01-28 21:10:00,28.147,6
"489",2022-01-28 21:20:00,28.147,6
"490",2022-01-28 21:30:00,28.147,6
"491",2022-01-28 21:40:00,28.147,6
"492",2022-01-28 21:50:00,28.147,6
"493",2022-01-28 22:00:00,28.147,6
"494",2022-01-28 22:10:00,28.122,6
"495",2022-01-28 22:20:00,28.147,6
"496",2022-01-28 22:30:00,28.147,6
"497",2022-01-28 22:40:00,28.122,6
"498",2022-01-28 22:50:00,28.122,6
"499",2022-01-28 23:00:00,28.122,6
"500",2022-01-28 23:10:00,28.122,6
"501",2022-01-28 23:20:00,28.122,6
"502",2022-01-28 23:30:00,28.122,6
"503",2022-01-28 23:40:00,28.122,6
"504",2022-01-28 23:50:00,28.122,6
"505",2022-01-29 00:00:00,28.122,6
"506",2022-01-29 00:10:00,28.097,6
"507",2022-01-29 00:20:00,28.097,6
"508",2022-01-29 00:30:00,28.072,6
"509",2022-01-29 00:40:00,28.048,6
"510",2022-01-29 00:50:00,28.048,6
"511",2022-01-29 01:00:00,28.023,6
"512",2022-01-29 01:10:00,28.023,6
"513",2022-01-29 01:20:00,28.023,6
"514",2022-01-29 01:30:00,28.023,6
"515",2022-01-29 01:40:00,28.023,6
"516",2022-01-29 01:50:00,27.998,6
"517",2022-01-29 02:00:00,27.998,6
"518",2022-01-29 02:10:00,28.023,6
"519",2022-01-29 02:20:00,28.023,6
"520",2022-01-29 02:30:00,28.023,6
"521",2022-01-29 02:40:00,28.023,6
"522",2022-01-29 02:50:00,28.023,6
"523",2022-01-29 03:00:00,28.023,6
"524",2022-01-29 03:10:00,27.998,6
"525",2022-01-29 03:20:00,27.998,6
"526",2022-01-29 03:30:00,27.998,6
"527",2022-01-29 03:40:00,27.998,6
"528",2022-01-29 03:50:00,27.998,6
"529",2022-01-29 04:00:00,27.998,6
"530",2022-01-29 04:10:00,27.974,6
"531",2022-01-29 04:20:00,27.998,6
"532",2022-01-29 04:30:00,28.023,6
"533",2022-01-29 04:40:00,28.023,6
"534",2022-01-29 04:50:00,27.998,6
"535",2022-01-29 05:00:00,28.023,6
"536",2022-01-29 05:10:00,28.023,6
"537",2022-01-29 05:20:00,28.023,6
"538",2022-01-29 05:30:00,28.023,6
"539",2022-01-29 05:40:00,28.023,6
"540",2022-01-29 05:50:00,27.998,6
"541",2022-01-29 06:00:00,27.998,6
"542",2022-01-29 06:10:00,27.998,6
"543",2022-01-29 06:20:00,28.023,6
"544",2022-01-29 06:30:00,28.023,6
"545",2022-01-29 06:40:00,28.048,6
"546",2022-01-29 06:50:00,28.072,6
"547",2022-01-29 07:00:00,28.097,6
"548",2022-01-29 07:10:00,28.122,6
"549",2022-01-29 07:20:00,28.147,6
"550",2022-01-29 07:30:00,28.171,6
"551",2022-01-29 07:40:00,28.171,6
"552",2022-01-29 07:50:00,28.171,6
"553",2022-01-29 08:00:00,28.196,6
"554",2022-01-29 08:10:00,28.221,6
"555",2022-01-29 08:20:00,28.196,6
"556",2022-01-29 08:30:00,28.221,6
"557",2022-01-29 08:40:00,28.27,6
"558",2022-01-29 08:50:00,28.295,6
"559",2022-01-29 09:00:00,28.369,6
"560",2022-01-29 09:10:00,28.369,6
"561",2022-01-29 09:20:00,28.444,6
"562",2022-01-29 09:30:00,28.493,6
"563",2022-01-29 09:40:00,28.543,6
"564",2022-01-29 09:50:00,28.543,6
"565",2022-01-29 10:00:00,28.518,6
"566",2022-01-29 10:10:00,28.518,6
"567",2022-01-29 10:20:00,28.518,6
"568",2022-01-29 10:30:00,28.568,6
"569",2022-01-29 10:40:00,28.617,6
"570",2022-01-29 10:50:00,28.617,6
"571",2022-01-29 11:00:00,28.568,6
"572",2022-01-29 11:10:00,28.593,6
"573",2022-01-29 11:20:00,28.642,6
"574",2022-01-29 11:30:00,28.717,6
"575",2022-01-29 11:40:00,28.717,6
"576",2022-01-29 11:50:00,28.742,6
"577",2022-01-29 12:00:00,28.766,6
"578",2022-01-29 12:10:00,28.816,6
"579",2022-01-29 12:20:00,28.866,6
"580",2022-01-29 12:30:00,28.916,6
"581",2022-01-29 12:40:00,28.916,6
"582",2022-01-29 12:50:00,28.941,6
"583",2022-01-29 13:00:00,28.916,6
"584",2022-01-29 13:10:00,28.891,6
"585",2022-01-29 13:20:00,28.916,6
"586",2022-01-29 13:30:00,28.941,6
"587",2022-01-29 13:40:00,29.015,6
"588",2022-01-29 13:50:00,29.015,6
"589",2022-01-29 14:00:00,28.891,6
"590",2022-01-29 14:10:00,28.816,6
"591",2022-01-29 14:20:00,28.791,6
"592",2022-01-29 14:30:00,28.717,6
"593",2022-01-29 14:40:00,28.667,6
"594",2022-01-29 14:50:00,28.568,6
"595",2022-01-29 15:00:00,28.543,6
"596",2022-01-29 15:10:00,28.518,6
"597",2022-01-29 15:20:00,28.468,6
"598",2022-01-29 15:30:00,28.444,6
"599",2022-01-29 15:40:00,28.444,6
"600",2022-01-29 15:50:00,28.419,6
"601",2022-01-29 16:00:00,28.394,6
"602",2022-01-29 16:10:00,28.369,6
"603",2022-01-29 16:20:00,28.369,6
"604",2022-01-29 16:30:00,28.369,6
"605",2022-01-29 16:40:00,28.394,6
"606",2022-01-29 16:50:00,28.394,6
"607",2022-01-29 17:00:00,28.394,6
"608",2022-01-29 17:10:00,28.419,6
"609",2022-01-29 17:20:00,28.444,6
"610",2022-01-29 17:30:00,28.444,6
"611",2022-01-29 17:40:00,28.444,6
"612",2022-01-29 17:50:00,28.419,6
"613",2022-01-29 18:00:00,28.394,6
"614",2022-01-29 18:10:00,28.369,6
"615",2022-01-29 18:20:00,28.345,6
"616",2022-01-29 18:30:00,28.32,6
"617",2022-01-29 18:40:00,28.32,6
"618",2022-01-29 18:50:00,28.295,6
"619",2022-01-29 19:00:00,28.27,6
"620",2022-01-29 19:10:00,28.245,6
"621",2022-01-29 19:20:00,28.196,6
"622",2022-01-29 19:30:00,28.171,6
"623",2022-01-29 19:40:00,28.171,6
"624",2022-01-29 19:50:00,28.147,6
"625",2022-01-29 20:00:00,28.147,6
"626",2022-01-29 20:10:00,28.122,6
"627",2022-01-29 20:20:00,28.122,6
"628",2022-01-29 20:30:00,28.122,6
"629",2022-01-29 20:40:00,28.122,6
"630",2022-01-29 20:50:00,28.122,6
"631",2022-01-29 21:00:00,28.122,6
"632",2022-01-29 21:10:00,28.122,6
"633",2022-01-29 21:20:00,28.122,6
"634",2022-01-29 21:30:00,28.122,6
"635",2022-01-29 21:40:00,28.122,6
